,AAPL,ADBE,ADVANC.BK,AMD,AMZN,AOT.BK,AVGO,BA,BAC,BANPU.BK,BBL.BK,BDMS.BK,BEM.BK,BGRIM.BK,BH.BK,BRK-B,C,CBG.BK,CPALL.BK,CPF.BK,CPN.BK,CRM,DELTA.BK,DIS,EA.BK,GOOG,GOOGL,GPSC.BK,HD,HMPRO.BK,INTC,IVL.BK,JNJ,JPM,KBANK.BK,KCE.BK,KTB.BK,MA,META,MINT.BK,MSFT,MTC.BK,MU,NFLX,NVDA,PTT.BK,PTTEP.BK,PTTGC.BK,QCOM,SAWAD.BK,SCC.BK,TOP.BK,TRUE.BK,TSLA,TTB.BK,UNH,V,WFC,WMT,XOM
2021-06-30,0.05999999999999994,0.059999999999999866,0.0,0.05999999999999994,0.05999999999999975,0.0,1.8214396996283645e-16,4.569540442645997e-17,4.441126595714224e-17,0.05999999999999994,4.83895217871917e-17,3.6386684976035925e-17,0.0,1.1977970032688522e-17,6.15332088966232e-17,0.01708135730414629,3.431464703878927e-17,5.576661140941985e-17,0.0,0.0,0.0,0.05999999999999994,0.05999999999999994,0.0,0.0,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.0,2.744724871900019e-17,0.0,6.781941988926204e-17,8.882296359571957e-18,0.05999999999999987,0.0,3.2390769628175513e-17,0.05999999999999993,0.0,0.05999999999999994,1.0699233095060845e-17,5.791984542314793e-18,9.137294806596459e-17,0.05999999999999994,1.3822998973965066e-17,0.0,0.0,0.0,2.425658110860112e-17,2.3368885466739565e-16,0.0,5.1514362294686606e-17,1.3939136777419083e-17,4.328742394554801e-18,0.05999999999999992,0.02291864269585401,0.05999999999999993,0.0,0.05999999999999994
2021-07-30,0.059999999999999956,0.059999999999999956,1.3048760800978079e-17,0.059999999999999956,0.0,0.0,0.059999999999999956,6.005981617777618e-17,0.0,0.010602235441837436,0.0,1.0277355666043241e-16,0.0,0.0,0.0,1.8077772128071857e-17,2.239847659411893e-17,0.059999999999999956,0.0,0.0,0.0,0.059999999999999935,0.059999999999999956,5.947172023447779e-17,3.4846778150024606e-17,0.059999999999999956,0.059999999999999956,0.0,0.0,0.0,0.0,0.0,0.059999999999999956,0.0,0.0,0.059999999999999956,1.8213088919329224e-17,0.0006780978589728255,0.05999999999999991,0.0,0.059999999999999956,0.0,0.0,0.028719666699189527,0.059999999999999956,0.0,1.4814378813344768e-17,0.0,0.059999999999999956,0.0,0.0,0.0,0.0,0.0,0.0,1.3825501531846654e-16,0.059999999999999845,2.220414585125423e-16,8.211588292696793e-18,2.6547901070304537e-16
2021-08-31,0.059999999999999935,0.059999999999999956,0.059999999999999935,0.059999999999999956,0.05999999999999989,0.0,0.05999999999999986,0.0,0.0,0.0,3.852721423923791e-17,7.067076341731185e-17,5.439758490398024e-17,0.0,0.0,2.328244468711252e-17,0.0,0.0,4.593953287679818e-16,2.0052983836975064e-18,0.0,0.05999999999999993,3.78928226478625e-17,4.4869882441790575e-17,1.2437080455332542e-16,0.059999999999999956,0.059999999999999956,5.772556606057087e-16,0.0006167261848803928,2.4042531253371137e-17,0.0,0.0,0.04472546713347035,0.0,3.428466976622253e-17,0.0,0.0,0.0,0.05999999999999995,1.5294914356379558e-17,0.059999999999999956,0.0,0.0,0.059999999999999935,0.05999999999999994,3.3725621233796046e-17,2.888517013455996e-17,0.0,0.059999999999999956,1.9038576463686748e-17,0.0,0.0,0.0,0.059999999999999956,2.7689789191714906e-17,0.0,3.4386641370371e-17,0.0,0.0546578066816485,0.0
2021-09-30,9.696621776128662e-19,4.458513473755821e-18,0.05999999999999993,0.05999999999999995,0.0,0.0,0.059999999999999956,2.0262736616722654e-18,0.05999999999999992,0.05999999999999994,6.660564353795761e-17,0.0,0.04722276830415991,0.0,0.059999999999999956,2.36207206548275e-17,6.455560954736707e-17,0.0,3.432036061390491e-17,0.0,0.0,0.059999999999999956,0.0,0.0,0.0,0.059999999999999956,0.059999999999999956,0.0,0.0,0.0,7.580095322865623e-18,0.03423255603597067,0.0,0.05999999999999994,0.059999999999999956,0.0,1.7221975579343468e-17,0.0,0.0,0.0,1.0622147200600448e-16,0.0,0.0,0.059999999999999956,0.0,0.0,0.0,0.02727852135942156,0.0,0.0,0.0,0.0,0.059999999999999956,0.05999999999999995,4.4667898884015157e-17,1.8461311631052494e-18,1.9528939834451955e-17,0.051266154300448286,5.4342667880005095e-17,0.0
2021-10-29,0.0,6.470400986657694e-17,4.1773133918508524e-17,8.329807712470331e-17,1.222862471827855e-17,0.0,6.383664812858853e-17,2.404642839837054e-17,0.059999999999999824,0.0,0.0599999999999998,1.7541215363457515e-17,0.05999999999999985,0.0,0.05999999999999987,1.1316784697667894e-16,6.06924199591784e-17,0.0,1.3707450487998428e-16,6.595084236493525e-17,0.05999999999999991,0.05999999999999983,8.893147591943673e-17,4.421258880660091e-17,7.869021789163993e-17,8.217076680082185e-18,0.0,3.700264435957231e-17,0.053738227956822114,0.0,4.0688931746023026e-17,1.24139075962723e-17,6.736030518916641e-17,4.069058163723088e-05,0.059999999999999824,1.0408340855860836e-17,7.78770662622758e-17,7.782285615365153e-17,9.663376384627502e-17,7.26234514365816e-17,0.05999999999999981,1.1078260219721084e-16,6.11667584096408e-17,0.059999999999999866,0.05999999999999986,1.246625219671612e-18,0.05999999999999993,0.0,4.737963493761651e-17,0.0,4.6566483308252385e-17,0.059999999999999776,0.059999999999999776,0.0599999999999998,0.059999999999999894,1.0787811616230762e-16,4.1199682554449144e-17,1.0229447497400727e-16,7.38341679462628e-17,0.046221081461540976
2021-11-30,0.05966699710622816,0.0,2.8245965595115427e-16,0.0599999999999999,1.3394440005957275e-17,7.371317797571231e-17,0.05999999999999997,0.0,0.0599999999999999,4.5327257334830296e-17,7.346610959886244e-17,5.853724433993024e-17,0.0,8.396130076144127e-17,0.0,5.268377235071324e-17,3.960829881774476e-18,4.26550076159987e-18,0.0,5.797542085301785e-17,2.0334008995509508e-17,0.05999999999999986,4.0185494667964405e-17,0.0,0.059999999999999915,0.0,0.0,1.46698388864936e-17,0.05999999999999991,0.0,0.0,6.658271177108611e-17,1.2984524494410426e-17,0.0,1.4095302783653267e-16,0.05999999999999997,2.1523761599999348e-17,3.8051747382422615e-17,0.0,3.301597891588875e-17,0.05999999999999997,5.023659265506737e-17,0.05999999999999996,0.05999999999999997,0.05999999999999992,0.0,0.0,0.0,0.05999999999999997,2.1615052031295077e-17,0.0,0.0,0.05999999999999988,0.05999999999999983,0.0,5.1788425309314875e-17,9.70011580885501e-17,0.04033300289377162,0.0,0.05999999999999997
2021-12-31,0.05999999999999994,0.0,0.05999999999999992,0.05999999999999994,0.0,5.702029513024871e-17,0.05999999999999994,1.9871872247091673e-17,4.15056253854936e-17,2.9367536056835245e-18,0.0,0.0,0.0,0.0,0.0,0.0,1.9427969308200612e-17,0.0,5.570440480265069e-17,0.0,1.9967493539446654e-17,0.0,3.1272802277941986e-17,0.0,0.05999999999999988,1.1134130726866305e-16,0.0,0.0599999999999999,0.05999999999999994,9.202788547992746e-16,0.0,0.0,3.442321712055764e-17,2.836580762719364e-17,0.0,0.039999999999999813,0.05999999999999994,9.58341082223364e-18,0.0,0.0,0.059999999999999845,1.646665088769902e-17,0.05999999999999994,2.1243378770004204e-18,0.05999999999999994,0.0,1.2465836808035636e-17,1.935052592488751e-17,0.05999999999999994,2.278985497300373e-18,0.0,1.110236170123405e-17,0.05999999999999994,0.05999999999999994,0.05999999999999994,0.05999999999999994,1.8127701751395153e-17,9.92555429889859e-17,0.0,4.310990108244003e-17
2022-01-31,0.059999999999999915,0.0,0.059999999999999845,0.0,0.0,0.0,0.05999999999999997,0.0,0.0,0.0,0.05999999999999986,0.0,0.0,3.270645433101327e-17,6.737069603872764e-17,0.05999999999999997,1.209867635975673e-17,0.0,0.0,0.0,4.766491820976304e-17,1.4876905171569633e-17,0.0,0.0,0.05999999999999997,0.0,2.3293234181009232e-17,0.0,1.908819412171905e-17,0.0,0.0,0.05999999999999997,0.02110863533094421,0.0,0.01889136466905615,0.0,0.05999999999999997,0.05999999999999997,2.02798194618909e-17,1.8436854951451053e-17,0.0,0.0,0.059999999999999956,0.0,0.0,4.779342645376757e-17,0.05999999999999997,0.0,0.05999999999999997,0.0,0.0,0.0,0.05999999999999997,0.0,0.05999999999999997,0.0,0.05999999999999997,1.2143064331837645e-17,7.670350443203752e-18,0.05999999999999997
2022-02-28,2.620754602404051e-17,0.0,0.05999999999999997,7.919182338222103e-17,8.612449371833148e-18,0.0,7.564545129077452e-17,0.0,0.0,5.272355686158293e-17,0.059999999999999894,0.0,0.0,7.392917756642878e-17,1.611801687002535e-16,0.05999999999999982,7.979560489267563e-18,0.0,0.05999999999999981,0.0,2.112017605638834e-17,5.166464533890186e-17,1.8441338702901956e-18,4.1579238456637245e-17,0.05999999999999989,0.0,0.0,2.5049200520765822e-17,0.0,0.01784936182474941,0.0,0.05999999999999988,2.6776031227945576e-17,0.0,0.05999999999999997,3.8835581427256466e-17,0.0599999999999999,0.059999999999999866,2.6526650498589815e-17,0.05999999999999997,1.0291469322948417e-16,0.0,7.824791992298235e-18,2.8974386029315205e-17,5.150583285582033e-17,0.0,0.05999999999999997,2.7787035494910706e-17,0.0,3.199600387067889e-17,1.1594255983943918e-17,0.05999999999999997,0.022150638175250703,2.6473119764470558e-17,0.05999999999999997,0.0,0.05999999999999997,0.05999999999999997,5.36405120374181e-17,0.059999999999999956
2022-03-31,1.487927951935727e-16,7.887877273544583e-18,0.0,0.0,0.0,0.059999999999999935,0.0,0.0,5.857456576595964e-17,1.3278266588013196e-16,0.05999999999999993,0.05999999999999994,0.0,1.7913564098193657e-17,0.05999999999999994,0.05999999999999994,0.0,0.0,0.05999999999999994,2.9291331843518507e-17,0.05999999999999994,0.0,1.575773903521654e-17,0.0,1.177557488471127e-17,0.0,3.6698372498618126e-17,0.0,0.0,0.05999999999999994,0.0,0.05999999999999992,0.053447096300185404,0.0,0.059999999999999915,0.0,0.04655290369981416,2.891557012204124e-18,0.0,0.05999999999999994,2.3542683415051438e-17,0.0,0.0,0.0,0.0,1.349983864084739e-16,0.05999999999999994,0.0,6.962791336286978e-18,0.0,2.4519652060591663e-17,0.05999999999999993,0.05999999999999994,0.0,3.8433491967494596e-18,1.0786263833553e-16,0.0,0.0,5.926249074805762e-16,0.05999999999999994
2022-04-29,0.0,0.0,5.073707659357638e-17,6.549874837393135e-17,0.0,0.031296829363089175,0.0,2.0745733840987302e-17,0.0,0.05999999999999987,1.1140633262769724e-16,0.0599999999999999,1.1546608297836202e-16,0.0,0.05999999999999993,0.05999999999999993,0.0,0.05999999999999993,0.02162109959656164,0.0,0.05999999999999991,0.0,0.04708207104034946,3.3221685328218595e-17,0.0,4.8534384386672976e-18,7.521586532099932e-18,6.059763204908539e-17,2.839081143161077e-17,0.05999999999999987,4.6834309988454685e-18,0.0,0.059999999999999803,3.829591396539766e-18,2.5326962749261354e-16,1.9773338797463014e-17,0.05999999999999989,2.1144639325217684e-17,7.226748307355188e-17,0.05999999999999993,0.0,0.0,0.0,2.803648610594403e-17,0.0,5.684797933776868e-17,0.05999999999999993,0.0,8.358288025440366e-18,0.0,1.14489878461844e-16,0.05999999999999989,0.0,3.143083418858066e-17,0.0,0.05999999999999986,6.67848148078542e-17,5.1592716628767474e-18,0.05999999999999993,0.059999999999999866
2022-05-31,2.0516961079518352e-17,0.0,8.835347127370136e-18,4.88168695506978e-17,0.0,0.05999999999999993,0.0,7.738131925947562e-18,4.254421798867867e-17,0.04000000000000079,3.0253143219779055e-17,0.05999999999999993,0.0,6.563645985825508e-17,0.05999999999999993,1.6039998476755704e-17,0.0,0.0,0.0,0.05999999999999986,0.05999999999999992,0.0,3.0807455268505034e-17,6.0739896682594065e-18,1.7583907201786372e-17,0.0,0.0,0.0,0.0,2.7333561250924574e-17,0.0,0.05999999999999993,0.05999999999999993,0.0,0.0,0.05999999999999993,0.05999999999999993,0.0599999999999999,0.0,0.059999999999999894,0.0,5.44792243535173e-18,0.0,0.0,0.0,3.004386124364177e-17,0.05999999999999993,1.9401256599238544e-17,0.0,2.540816557809364e-18,0.0,0.05999999999999992,0.0,0.0,1.8537141397523554e-17,0.05999999999999993,0.05999999999999993,1.2808144696684131e-17,4.558383538931106e-17,0.05999999999999992
2022-06-30,2.100080856957763e-17,5.679165887720343e-17,0.0,0.0,0.0,0.05999999999999997,2.311087531101156e-17,6.25829086765396e-17,0.0,0.05999999999999991,0.011520532492030881,0.05999999999999997,0.059999999999999894,0.05999999999999997,0.059999999999999935,2.0004808286766444e-17,0.0,6.938893903907226e-17,2.4612334846260312e-17,0.05999999999999992,0.05999999999999997,1.383690243015037e-18,0.0,0.0,9.57598330996012e-17,1.7631421282057193e-17,0.0,6.00095062318382e-17,0.0,8.656832193079547e-17,0.0,0.05999999999999994,0.059999999999999824,1.8181033110165328e-16,0.0,6.717700215681947e-17,0.05999999999999997,2.5319430082936422e-17,0.0,0.05999999999999997,1.6755274415831805e-17,0.0,0.0,3.0876312335247676e-17,2.3706693953736578e-17,5.454614249532871e-17,0.05999999999999997,0.0,5.544645663591507e-17,3.715735984822864e-17,0.05999999999999989,0.02847946750796881,5.857301661838804e-17,1.4889313348440625e-18,0.0,0.05999999999999996,0.0,6.54529842041182e-17,1.5424285185096895e-16,0.05999999999999997
2022-07-29,0.05999999999999988,1.748298885228355e-17,0.0,0.059999999999999935,0.059999999999999984,0.0,0.0,0.05999999999999988,0.0,0.059999999999999984,0.0,3.382710778154773e-17,0.01118410090792554,0.059999999999999984,0.059999999999999984,0.0,0.059999999999999956,2.381133218381226e-17,6.4834721879828305e-18,1.054559148128036e-16,2.1201308186940897e-18,0.059999999999999984,0.05999999999999998,0.0,0.0,3.201267456432299e-17,4.358320456819306e-18,0.0,1.004805709087248e-18,3.0207734400272906e-17,7.701435482856644e-18,1.6830510054706596e-17,0.0,1.3147880377055308e-18,0.0,3.223056313540208e-17,0.059999999999999935,4.8471432552779777e-17,0.0,0.0,0.0,5.1747242004096033e-17,0.0,0.059999999999999984,0.0,7.506218356410031e-17,0.059999999999999935,0.0,0.028815899092074746,0.0,0.0,0.0,9.907519694087454e-18,0.0,7.269961713669962e-18,0.059999999999999984,0.05999999999999984,0.0,7.52555395138015e-17,0.059999999999999984
2022-08-31,0.05999999999999997,0.0,5.63093178060742e-17,0.0,0.05999999999999992,0.044310801568475555,5.000418153818028e-17,0.05999999999999995,0.0,0.05999999999999993,0.05999999999999976,0.05999999999999997,1.533585044533749e-17,0.0,0.05999999999999997,0.0,0.0,2.1197270294947398e-17,1.5499759733692856e-17,8.324933807366178e-17,0.059999999999999776,4.572975128682236e-17,0.05999999999999997,0.05999999999999991,0.0,1.16607928485421e-16,3.159369293857194e-17,1.1796377159352837e-17,7.089995341968169e-17,0.0,2.0787106881062135e-17,0.0,0.0,0.0,0.02735517740310495,0.0,0.05999999999999997,0.0,1.5738715292592542e-17,3.4107907627274105e-17,0.0,8.213111365495653e-18,2.9113881482407714e-17,0.05999999999999997,2.3255289563557883e-17,2.5191910000565826e-17,4.824048176104976e-17,0.0,0.0,0.0,1.474122345883986e-17,0.02833402102841943,4.0271728849755325e-18,0.05999999999999997,5.360841169926987e-17,0.05999999999999997,2.0251943590601977e-17,2.222525049065783e-16,0.05999999999999996,0.0
2022-09-30,1.8304867331079176e-16,0.0,2.0686049749979044e-16,0.0,0.059999999999999956,2.088568774812171e-16,0.0,0.0,1.586982833099654e-16,1.1829495901602218e-17,0.04000000000000007,0.05999999999999991,0.059999999999999956,0.0,0.059999999999999956,0.0,1.540477170381722e-17,0.0,0.0,6.009189751197848e-18,0.059999999999999956,0.0,0.05999999999999993,4.4226258622842464e-17,0.059999999999999956,0.0,6.192203419039457e-17,0.0,0.0,0.05999999999999995,3.772575955011484e-18,0.0,1.1587885401319365e-18,0.0,1.8227473373079672e-17,1.7112898277120376e-17,0.05999999999999986,0.0,0.0,3.53655622824084e-17,6.5475852562764736e-18,0.0,9.574531904004732e-19,0.059999999999999956,5.661032880575654e-17,0.0,3.3046942951697395e-17,0.0,0.0,0.0,0.0,3.8093908030521493e-17,0.059999999999999915,0.059999999999999956,0.0,0.059999999999999956,0.0,0.059999999999999956,0.05999999999999987,0.059999999999999956
2022-10-31,0.0,0.0,2.7461942146754236e-17,1.298030579923039e-16,0.0,0.0,2.612749571170436e-17,0.0,0.059999999999999984,0.0,0.059999999999999984,0.059999999999999984,0.03953614704560576,6.029796915756683e-17,0.059999999999999915,0.0,1.5312652845253418e-17,1.1948489513276161e-17,4.5800987618330566e-17,0.0,3.779644984688452e-16,1.8556675065203015e-17,0.059999999999999956,0.0,0.05999999999999989,6.004536897350217e-17,2.3763358305945897e-17,0.0,6.118006223536249e-17,0.05999999999999998,1.6227074457719758e-17,0.0,0.0,0.05999999999999994,3.903734162865684e-17,0.0,0.059999999999999984,4.095964691129401e-18,0.0,4.343165614790665e-17,6.018082720821872e-18,0.0,2.6238777975271273e-17,0.059999999999999935,2.100593275104334e-17,0.0004638529543938319,0.059999999999999984,0.0,0.0,1.6302575615762115e-17,5.706484272921999e-17,0.0,0.0,0.0,0.059999999999999984,0.059999999999999984,0.0,0.05999999999999998,0.059999999999999984,0.059999999999999984
2022-11-30,3.8573450948445474e-17,0.0,1.3005293367196637e-17,0.0,1.7898895722773735e-17,0.0,0.0004968656625019516,0.059999999999999956,0.059999999999999984,3.3433586041221227e-18,0.002467648208566033,0.0,0.020164931385633487,5.390675420854286e-17,0.0,0.05999999999999991,0.0,6.897514510513855e-18,0.059999999999999984,0.0,2.570102328948303e-17,0.0,0.059999999999999935,1.42154318393172e-17,0.059999999999999984,0.0,7.633881433838558e-18,0.0,0.059999999999999984,0.059999999999999984,0.0,0.0,9.638626560239813e-17,0.05999999999999994,2.2789954157695915e-17,2.1636983264642697e-17,0.059999999999999984,0.0,3.684591000132206e-17,0.0,4.386285872223496e-18,0.0,5.692999473230364e-18,0.0599999999999999,0.059999999999999984,0.0,0.05999999999999989,6.638320765385093e-17,0.0,7.316482028920893e-18,1.1589337215885898e-16,0.0,4.220639917867327e-17,1.0662984560047108e-18,0.059999999999999915,7.89809224339471e-17,4.468434182991777e-17,0.016870554743298512,0.05999999999999997,0.05999999999999993
2022-12-30,2.859794558461852e-17,7.901260279294757e-17,1.8257254137857958e-16,0.0,8.02060285248801e-17,1.4886035476873922e-16,0.0,0.05999999999999997,1.317942818579507e-17,0.059999999999999956,0.023636940695958793,7.124514710360483e-17,0.017775898316123792,0.05999999999999994,0.0,0.0,0.0,0.05999999999999997,0.059999999999999915,2.938649391111654e-17,0.024485218024973318,0.0,0.05999999999999997,0.0,0.05999999999999997,0.0,0.0,0.059999999999999915,2.3330960126751598e-17,0.0599999999999999,0.0,9.217601384143644e-18,5.019176256769617e-18,0.02311066872407791,3.1496251202260305e-17,3.400906451662169e-16,4.990784849344592e-18,2.638290975215847e-17,0.0,0.05999999999999997,0.0,0.010991274238865943,0.0,0.05999999999999989,0.0,1.297721288586313e-17,0.0,0.05999999999999986,4.325753048907507e-17,0.05999999999999997,0.0,0.059999999999999956,0.0,7.184492914888416e-18,0.059999999999999866,0.0,0.0,3.1289138547842246e-17,0.0,0.0
2023-01-31,0.0,0.00019442378185254437,2.217615429235389e-19,0.059999999999999915,0.0,0.0,0.05999999999999987,0.059999999999999956,5.415858923100374e-17,7.502317599230769e-17,0.059999999999999935,1.8677792012291193e-16,0.0,0.059999999999999956,3.574718237418535e-17,0.0,4.6669248763179045e-17,0.059999999999999956,0.05999999999999988,3.579013664204791e-17,2.217819363434703e-16,0.0,0.059999999999999915,0.0,0.0,0.0,0.0,0.0,1.3250900196472725e-16,1.7453015924442717e-17,0.0,1.3834029151585433e-18,0.0,0.0,0.0,0.059999999999999956,5.3198553861505925e-18,0.0,0.059999999999999956,0.059999999999999894,7.355574836225505e-18,0.0,0.0,0.059999999999999956,0.05999999999999995,0.0,0.0,0.05999999999999991,0.0,0.059999999999999956,0.0,0.05999999999999992,0.0,2.1717957325392695e-17,0.03980557621814761,8.35533819177956e-17,0.0,1.173507766289812e-17,0.0,9.646018432489524e-17
2023-02-28,0.0,0.0,0.059999999999999984,3.3809454302004446e-17,2.3471963114013756e-17,1.7628041520172442e-17,0.059999999999999984,0.05999999999999997,0.0,1.0589150565882984e-17,0.059999999999999984,2.143439829411043e-17,0.0,0.059999999999999984,0.0,4.732171207086167e-17,0.059999999999999984,0.059999999999999984,0.0,0.0,0.0,0.030044233774840917,0.059999999999999984,0.009955766225158667,0.0,0.0,1.1019791652463007e-19,0.0,6.848517903765746e-18,0.0,2.5600723889671027e-17,1.513025984168089e-17,2.7528120726674495e-17,0.059999999999999984,0.0,1.6456392529124217e-17,0.0,0.0,0.059999999999999984,0.059999999999999984,1.562435047878015e-17,0.0,8.735774467084087e-18,0.059999999999999984,0.059999999999999984,2.0664246082096857e-17,0.0,0.0,0.0,0.059999999999999984,0.0,0.0,0.059999999999999984,0.059999999999999984,3.044439700339296e-16,4.544468250476106e-17,0.0,0.0,6.7980378890849e-17,0.0
2023-03-31,0.05999999999999993,0.0,1.4432328382397675e-17,0.059999999999999915,0.05999999999999993,0.0,0.05999999999999987,0.0,8.911277755155672e-17,1.0287531327822868e-16,3.3476226668468855e-17,0.0,3.963871553828798e-17,0.0,0.0,7.910483763106375e-17,4.862293617452471e-17,0.0,1.1092912932078215e-17,2.9720716751054174e-17,7.523754243707307e-17,0.059999999999999706,0.059999999999999866,0.0,0.0,0.043526541172259396,0.05647345882774106,1.097553758703608e-17,0.0,0.0,0.05999999999999993,0.0,2.3913490952222298e-18,0.0,0.0,2.7301354135819636e-17,3.1352591921215696e-17,8.838644521475662e-17,0.05999999999999993,4.571095669816325e-17,0.0599999999999999,0.0,0.05999999999999993,0.0599999999999997,0.05999999999999991,0.0,0.0,1.287453588592666e-17,0.05999999999999993,8.74615240433786e-17,6.333753171395107e-17,2.791005351310409e-17,0.05999999999999993,0.05999999999999986,1.4848093987181088e-17,1.7536136564255308e-17,0.0,1.5791592944040636e-17,1.1288721755668388e-16,9.781076634764548e-17
2023-04-28,0.059999999999999984,7.850458941765777e-17,0.05999999999999987,0.059999999999999935,0.0,0.0,0.05999999999999997,3.511866969811161e-17,8.763284672527714e-18,2.1238385919689045e-17,1.8962086740908497e-16,5.2026965438997244e-17,5.16231518035953e-17,7.35783593259447e-18,0.05999999999999991,0.05999999999999988,3.4842361005102005e-17,6.051084743869632e-17,1.215514297496302e-16,0.0,8.221183586284956e-18,0.05999999999999997,0.0,3.2659778180466025e-17,0.0,0.05999999999999992,0.05999999999999993,4.834067805254653e-17,0.0,1.4109417390868142e-16,0.059999999999999984,0.0,0.0,1.2374693914891335e-16,0.0,0.0,0.023072055222362702,2.619432448724978e-16,0.059999999999999935,2.1344043957657475e-17,0.05999999999999998,0.0,0.05999999999999987,6.408871460789848e-17,0.05999999999999987,0.0,5.828823298510103e-17,6.415585129116992e-17,0.0,2.2869889575866105e-18,1.275631618564976e-17,0.0,0.05999999999999986,1.0600786741477017e-16,0.0,3.23634348486923e-17,6.760000545447119e-17,2.746080814998441e-17,0.05999999999999998,0.01692794477763679
2023-05-31,0.05999999999999993,0.059999999999999894,0.0,0.05999999999999988,0.05999999999999993,8.111764344133212e-17,0.05999999999999993,0.0,1.038749062329586e-17,1.0612918754183457e-17,6.5235735833449145e-18,0.0,0.0,8.344062252610458e-17,0.0,0.0,0.0,3.530748666509694e-17,0.0,6.779428719642271e-17,0.0,0.05999999999999993,0.0,3.029798636310835e-17,8.430238316297675e-17,0.059999999999999866,0.05999999999999993,9.805035839569721e-17,1.589663111016354e-17,0.0,0.0599999999999999,1.3491346628534016e-17,6.572170386599644e-17,0.0,0.0,0.0,0.04000000000000063,4.9133456699158254e-17,0.059999999999999866,0.0,0.05999999999999993,0.0599999999999999,0.059999999999999866,0.059999999999999894,0.0599999999999999,2.160637583249775e-17,2.5784796530842635e-17,0.0,4.3039275564916046e-17,0.0,0.0,1.900873232033423e-16,1.681705491848579e-17,1.703409538922032e-17,0.05999999999999993,1.9297968662011564e-17,8.699878636651104e-17,8.687931022447653e-17,0.0,0.0
2023-06-30,0.059999999999999894,0.059999999999999984,0.0,0.059999999999999984,0.059999999999999984,0.0,0.059999999999999984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1121123467436988e-17,0.023517435962341602,1.1900571982016712e-17,0.0,2.2847115562274014e-17,0.0,0.0,0.0,0.0,0.0,1.5751530003861036e-17,0.059999999999999984,0.059999999999999984,0.0,2.3039632903194857e-17,0.0,6.837358678615636e-17,3.031486937447519e-17,0.0,0.05999999999999994,2.2754768637705454e-17,3.69868387369882e-17,0.059999999999999984,0.0,0.059999999999999984,0.0,0.059999999999999984,0.059999999999999984,0.016482564037658336,0.059999999999999984,0.059999999999999984,0.0,3.948390913168567e-17,0.0,2.7735883626861084e-17,1.1260669018605185e-17,1.0504836023018185e-17,0.0,0.0,0.059999999999999894,5.79643124093184e-17,0.0,0.0,0.059999999999999984,1.2613940125930678e-16,0.0
2023-07-31,0.05666008084493879,0.05999999999999988,0.0,0.05999999999999994,0.05999999999999994,7.005049798817379e-17,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.0,2.8340947018587147e-17,0.0,0.0,2.7573759494673677e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.05999999999999994,0.0,0.0,0.05999999999999994,0.05999999999999994,0.0,0.0,0.0,0.031704689918809474,0.0,0.0,0.02274732551682091,2.0912603324222196e-18,0.0,0.0,0.0,0.05999999999999994,0.0,3.465530702786817e-17,1.5835557689811872e-17,0.04888790371943137,0.05999999999999993,0.05999999999999994,0.0,0.0,0.0,0.05999999999999994,2.3120766846626745e-17,0.0,3.297402778760047e-17,0.0,0.05999999999999994,0.0,0.0,0.0,0.05999999999999994,0.0,0.0
2023-08-31,0.0,0.05999999999999994,0.0,3.6713728776016334e-17,0.05999999999999997,0.0,0.05999999999999997,6.868892283452122e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.05999999999999997,0.05999999999999997,0.0,0.05999999999999997,0.0,0.0,0.0,0.0,0.044375246775284566,0.0,0.0,5.990467733443408e-17,0.0,0.0,0.05999999999999997,0.0,0.05999999999999997,0.0,6.206138377687065e-18,0.0,0.0,0.05999999999999997,0.0,0.05999999999999997,0.017825761475766762,0.0,0.0,0.0,0.0,0.0,0.05999999999999997,0.05999999999999997,0.05999999999999997,0.0,0.0,0.0,0.0,0.05999999999999997,0.0,0.05999999999999997,0.0,0.0,0.0,0.0,0.03779899174894896,0.0
2023-09-29,0.0,0.059999999999999824,0.05999999999999987,0.0,0.0,2.7924427437657115e-17,0.0,0.0,5.517680195711236e-17,2.9869991469675964e-17,0.0,6.3657142169316145e-18,0.0,0.0,0.05999999999999997,0.03682864224766899,2.816764007198947e-17,0.05999999999999997,0.0,0.0,0.0,0.0,0.0,2.4939152473408956e-17,0.0,0.05999999999999997,0.05999999999999997,2.462659777535016e-17,0.0,0.0,0.05999999999999996,0.0,0.0,4.9223375483641294e-17,0.0,0.05999999999999997,0.0,5.095860612760096e-17,0.059999999999999935,1.6235989495154542e-17,0.0,0.0,0.05999999999999997,4.498516456669598e-17,0.028853674563364202,6.631678154621161e-18,0.05999999999999997,6.805605890927981e-18,0.0,0.0,1.1418965652823447e-17,0.05999999999999997,0.03431768318896686,0.0,0.059999999999999956,0.05999999999999997,0.0,9.22230334752895e-17,1.0321604682061997e-16,0.05999999999999997
