Date,Mean Covariance + Gold/BTC/BIL capped Gold 20 + asset-level daily exposure,Mean Covariance + Gold/BTC/BIL capped Gold 30 + asset-level daily exposure,Mean Covariance + Gold/BTC/BIL capped Gold 40 + asset-level daily exposure
2019-08-06,1.2312613417779696,1.231516370604148,1.2309516516224974
2019-08-07,1.2388024539084184,1.2411037921759203,1.2462239098222216
2019-08-08,1.2754121701015955,1.273454258175161,1.2748513436343327
2019-08-09,1.2721218669816865,1.2712471870920707,1.272798503307843
2019-08-12,1.2500090480677226,1.252107152613289,1.2565349552332608
2019-08-13,1.2579112310710265,1.25748883272785,1.2597936115328812
2019-08-14,1.2242779051725385,1.2289466072772541,1.2361574294216837
2019-08-15,1.2275540327115315,1.232878584181466,1.2402920701409528
2019-08-16,1.241915499412301,1.2445630013548896,1.2494986311309977
2019-08-19,1.2482569388805251,1.2487674894845473,1.251632209143401
2019-08-20,1.2457498088838261,1.2476176917056845,1.2514241251190699
2019-08-21,1.2547583248774337,1.2546736577288022,1.2575124375076918
2019-08-22,1.2482321389195734,1.2488220166477304,1.2513467924336523
2019-08-23,1.22417841444829,1.230329693888599,1.2392869873958103
2019-08-26,1.2377662350507306,1.2416394194997369,1.2483141656959558
2019-08-27,1.236160442787873,1.2409388517932949,1.2487341011269169
2019-08-28,1.243673032606397,1.249874222809226,1.2565927662859127
2019-08-29,1.257009324573166,1.2601816130069399,1.264252109150921
2019-08-30,1.2564814691326553,1.2596261614398838,1.2634669671573078
2019-09-02,1.2564814691326553,1.2596261614398838,1.2634669671573078
2019-09-03,1.248037281900594,1.255235165454135,1.2634472933706145
2019-09-04,1.2661738391367696,1.2725891571026489,1.2798819606227732
2019-09-05,1.2896662517876345,1.2905646502634103,1.2918359724838577
2019-09-06,1.2863458243551509,1.2876606118909164,1.2888041594504818
2019-09-09,1.286028977778547,1.286231646436678,1.2871131291130429
2019-09-10,1.284237846648285,1.2824981791342902,1.2822442868873913
2019-09-11,1.2953891625920275,1.292234359764675,1.2908182195061484
2019-09-12,1.302237882756298,1.2989550473657807,1.2963702804454056
2019-09-13,1.2987309934322617,1.293789789573448,1.2899950327430347
2019-09-16,1.2952313126847779,1.2915115486430737,1.2896451920594079
2019-09-17,1.2987656063354018,1.2951744878537679,1.2936804409191398
2019-09-18,1.2985464927571835,1.2955925441563034,1.2939848467997574
2019-09-19,1.2922030463218535,1.2881469896526956,1.2851156082561839
2019-09-20,1.2801665001182017,1.2782165297330261,1.2768888859962602
2019-09-23,1.2883423082568652,1.2882436801174868,1.2878336417021847
2019-09-24,1.2792780212062183,1.2813049588685033,1.2832522629976877
2019-09-25,1.291614059112379,1.289810525951901,1.2865512731050714
2019-09-26,1.288627680826379,1.2878085681384437,1.285262078086792
2019-09-27,1.2615172523902782,1.261956739254929,1.2604341213067303
2019-09-30,1.2613134105427126,1.2586403122435237,1.25487964353959
2019-10-01,1.2470175018239424,1.2443747008076984,1.2406566560670584
2019-10-02,1.2235577847532062,1.220964701855613,1.2173166034289136
2019-10-03,1.2408074125812918,1.2381777725913663,1.2344782435408543
2019-10-04,1.2608932986017962,1.2582210906447735,1.2544616745254993
2019-10-07,1.2586135142377182,1.255946137821893,1.252193518993156
2019-10-08,1.235711815585304,1.2330929746811166,1.2294086384066354
2019-10-09,1.2480587109109087,1.2454137032628976,1.2416925541055488
2019-10-10,1.2586433419737502,1.25597590234408,1.2522231945824636
2019-10-11,1.2796513362216426,1.276939374403257,1.2731240302613087
2019-10-14,1.2780888994428907,1.275380248892792,1.2715695632338553
2019-10-15,1.3029331308926544,1.3001718280261068,1.296287068054707
2019-10-16,1.295994014400574,1.2932474175859383,1.289383346935691
2019-10-17,1.2981559757924366,1.2954047971385285,1.2915342804927994
2019-10-18,1.2805322117774445,1.2778183831217367,1.274000412605481
2019-10-21,1.2925457961468,1.2898065071323292,1.2859527175164094
2019-10-22,1.2937201026452025,1.2909783249259599,1.2871210340567745
2019-10-23,1.2989014089287971,1.2961486504803412,1.2922759112886186
2019-10-24,1.310468826124932,1.3076915528786672,1.3037843248569114
2019-10-25,1.332099294239835,1.3292761795975736,1.3253044592586736
2019-10-28,1.3451574004938396,1.3423066118402447,1.3382959581077
2019-10-29,1.334055500396837,1.331228239971848,1.3272506871069387
2019-10-30,1.332935871837478,1.3301109842384438,1.3261367696018036
2019-10-31,1.328051381497497,1.3252368455864025,1.3212771943007922
2019-11-01,1.3460906629571905,1.3432378964428333,1.3392244601418097
2019-11-04,1.3656408740059272,1.3627466747790766,1.3586749485508773
2019-11-05,1.3648878541780367,1.36199525082419,1.3579257697620823
2019-11-06,1.3624250166867697,1.359537632818147,1.355475494828585
2019-11-07,1.3616901064984688,1.3588042801231368,1.3547443333048745
2019-11-08,1.3617145413398042,1.3588286631797755,1.3547686435078177
2019-11-11,1.3603123173236475,1.3574294108934055,1.353373572022135
2019-11-12,1.36274151397378,1.359853459353263,1.355790377711289
2019-11-13,1.3593836429519923,1.3565027046589815,1.3524496346765664
2019-11-14,1.3652751205045999,1.3623816964182136,1.3583110607022808
2019-11-15,1.3689507837961632,1.3660495698859227,1.3619679749969633
2019-11-18,1.3826382776093604,1.379708055828335,1.3755856509954012
2019-11-19,1.3739431536370104,1.3710313594100785,1.3669348795219889
2019-11-20,1.3635604718238212,1.3606706815880178,1.3566051581824576
2019-11-21,1.3592569951713467,1.3563763252826548,1.3523236329069004
2019-11-22,1.3619782142643986,1.359091777303012,1.3550309714771078
2019-11-25,1.384420282287501,1.381486283908499,1.377358565939934
2019-11-26,1.375234314137282,1.3723197835571899,1.368219454009813
2019-11-27,1.3876085940079401,1.3846678386480276,1.380530614569399
2019-11-28,1.3876085940079401,1.3846678386480276,1.380530614569399
2019-11-29,1.3803204968031622,1.3773951870890975,1.3732796928349837
2019-12-02,1.367015891356407,1.3641187780587871,1.3600429521479287
2019-12-03,1.3479344275917544,1.3450777535917025,1.3410588200146645
2019-12-04,1.3602356283902401,1.3573528844866594,1.3532972742672602
2019-12-05,1.3637167283442582,1.360826606954409,1.3567606176622569
2019-12-06,1.3833131344264897,1.3803814824231302,1.376257065471011
2019-12-09,1.3722486418620217,1.3693404388095798,1.3652490111926758
2019-12-10,1.3778016763472372,1.374881704762951,1.3707737204973773
2019-12-11,1.3807677144321246,1.3778414569308777,1.3737246292751464
2019-12-12,1.4189698448973656,1.4159626257183004,1.4117318965094237
2019-12-13,1.4114080359501955,1.408416842493577,1.4042086591943963
2019-12-16,1.4232749392811752,1.4202585963265448,1.4160150312645157
2019-12-17,1.4284281897887712,1.4254009255634623,1.4211419958285885
2019-12-18,1.4250600577090833,1.4220399315575145,1.4177910440760544
2019-12-19,1.4335730235272264,1.4305348558688764,1.426260586556174
2019-12-20,1.4412283638322922,1.438173972230727,1.43387687813993
2019-12-23,1.4537197183373232,1.450638853839963,1.446304516154066
2019-12-24,1.4580740712633116,1.4549839785968832,1.450636658191039
2019-12-25,1.4580740712633116,1.4549839785968832,1.450636658191039
2019-12-26,1.4696580107314337,1.4665433682515874,1.462161509753734
2019-12-27,1.4653854305808862,1.4622798429692734,1.4579107233817676
2019-12-30,1.4553336035300515,1.452249318729912,1.4479101691649965
2019-12-31,1.46336405566208,1.4602627519451856,1.4558996591875957
2020-01-02,1.5018485722527395,1.4986657347553074,1.4941879231945119
2020-01-03,1.4845023487081217,1.4813563478883516,1.4769303251133612
2020-01-06,1.4886286066043926,1.4854742190347965,1.4810362290967265
2020-01-07,1.4949516585330134,1.4917838037215343,1.4873268986814614
2020-01-08,1.503317402472665,1.5001320145110841,1.4956503505783745
2020-01-09,1.511869681887098,1.508665960251859,1.5041586015701063
2020-01-10,1.5009994158143605,1.497818627653327,1.4933435818955254
2020-01-13,1.5225893376451418,1.5193629307002738,1.5148236415942469
2020-01-14,1.5199918579071772,1.516770777107542,1.5122390650782391
2020-01-15,1.5116923226209826,1.5084889311092569,1.5039820583596606
2020-01-16,1.5268936894369032,1.5236581027038594,1.5191059259974864
2020-01-17,1.5340498755623166,1.5307991421351432,1.5262256470757956
2020-01-20,1.5340498755623166,1.5307991421351432,1.5262256470757956
2020-01-21,1.5302168356414347,1.5269743395499367,1.522412379698355
2020-01-22,1.5278606001883324,1.5246226764325603,1.5200673471029997
2020-01-23,1.5404896741052205,1.5372258203037485,1.532633618933319
2020-01-24,1.5193348597433558,1.51611613041627,1.5115872759809803
2020-01-27,1.4809537330497642,1.4778162350358852,1.473401713035423
2020-01-28,1.5107155169548334,1.5075150679544882,1.5030119250521938
2020-01-29,1.5098307410680716,1.5066321064486579,1.5021315446498438
2020-01-30,1.5177419621559904,1.5145265773270853,1.5100024428415535
2020-01-31,1.47397526442741,1.4708528729455335,1.4664594547173815
2020-02-03,1.496743047902806,1.493572426348892,1.4891111451128936
2020-02-04,1.5333709778085538,1.530122765579208,1.525552308959612
2020-02-05,1.5408095692309856,1.537545599481785,1.5329529709547385
2020-02-06,1.5481227377547717,1.544843276174972,1.5402288495834169
2020-02-07,1.5402448763864027,1.5369821028527497,1.532391157482739
2020-02-10,1.5685536022808324,1.5652308610348786,1.560555536994912
2020-02-11,1.5721262630156174,1.5687959536335387,1.564109980708768
2020-02-12,1.5885654852117466,1.5852003518481586,1.5804653792012104
2020-02-13,1.5846534444058453,1.5812965981032303,1.576573285917486
2020-02-14,1.6033320699195006,1.5999356558014652,1.5951566689949934
2020-02-17,1.6033320699195006,1.5999356558014652,1.5951566689949934
2020-02-18,1.612159727254159,1.6087446130922818,1.60393931404599
2020-02-19,1.6328374744734329,1.6293785576621218,1.624511625294198
2020-02-20,1.6178181085950305,1.6143910080164703,1.6095688432626427
2020-02-21,1.5776773563380866,1.574335287812606,1.5696327689693397
2020-02-24,1.5103973448680785,1.5071977987714231,1.5026958187268167
2020-02-25,1.4621206811838914,1.459023401826101,1.454665318072934
2020-02-26,1.4683731692455706,1.4652626449467454,1.4608859246562602
2020-02-27,1.3970967251442192,1.3941371891063856,1.3899729196190518
2020-02-28,1.419539486216956,1.4165324086174051,1.4123012449033046
2020-03-02,1.4679101518676403,1.4620720087721044,1.4563436454428706
2020-03-03,1.4372418060521115,1.440698246907267,1.4399399986431183
2020-03-04,1.492484633384963,1.4907927774553298,1.4873304824173694
2020-03-05,1.4608542625502157,1.4659710794871879,1.466090920506392
2020-03-06,1.4368897942314323,1.4454169839642654,1.4476337096876062
2020-03-09,1.3398628738610783,1.3574365212234722,1.3647670736666246
2020-03-10,1.3674614008373431,1.3802120133075138,1.3849295356925002
2020-03-11,1.341904176231673,1.3556706691289513,1.3609693597512207
2020-03-12,1.2798042987689284,1.2943425784801952,1.3001974787957038
2020-03-13,1.3203515701359068,1.3255655470502894,1.3267491046867912
2020-03-16,1.2444637673011554,1.2534653806412739,1.2574406717055997
2020-03-17,1.290544616868873,1.2982247964248572,1.3013718419883857
2020-03-18,1.2615236915901131,1.2652261388420758,1.2666562322932695
2020-03-19,1.2800189972085592,1.2813651229463239,1.2814098555996845
2020-03-20,1.2724658744865476,1.274947910599361,1.2754323686516569
2020-03-23,1.3048672411393591,1.3132242277585495,1.3167957074504766
2020-03-24,1.3590195734256787,1.372069767400961,1.3774160601188183
2020-03-25,1.3418991736313013,1.3548562064450067,1.3602900762817225
2020-03-26,1.3723640104461212,1.3841270534108665,1.3888109811377365
2020-03-27,1.351519094590567,1.3637402829188574,1.3689013514178532
2020-03-30,1.3712818813250471,1.3814526537012262,1.3856194931520425
2020-03-31,1.3542959682764941,1.3625452021305242,1.3660114919205504
2020-04-01,1.3344717181137151,1.3429628650190535,1.34653492033999
2020-04-02,1.3544519085095708,1.364424031180062,1.3709716949332214
2020-04-03,1.345664113075017,1.3557789059379135,1.362697173451265
2020-04-06,1.3883908291355915,1.4002039411193223,1.4095412606656104
2020-04-07,1.3775055728048438,1.3902760463654384,1.399096611110398
2020-04-08,1.3884899995456246,1.3992330101035504,1.4066902822351757
2020-04-09,1.397809331415043,1.4152023146085406,1.429223182539645
2020-04-10,1.397809331415043,1.4152023146085406,1.429223182539645
2020-04-13,1.414197579095503,1.4324631846084526,1.4477323833922155
2020-04-14,1.444721241603642,1.4612067675418727,1.4761487125435557
2020-04-15,1.4406177508765954,1.4541163927870255,1.4660950309559226
2020-04-16,1.456263928538247,1.4687578885592922,1.4797810308371369
2020-04-17,1.4492956504098469,1.457525575911897,1.4651999165837544
2020-04-20,1.4510184410820115,1.461607208819168,1.4704629477948912
2020-04-21,1.4272729914690216,1.4364366746849158,1.4436000863965042
2020-04-22,1.448963392601585,1.4618787220572542,1.472714980458542
2020-04-23,1.4514337629339902,1.4639143960317655,1.4745511791908485
2020-04-24,1.4543392110614777,1.4663601434723954,1.4763350687016672
2020-04-27,1.4554167386092112,1.467005066135296,1.4737344245075172
2020-04-28,1.4412381146514566,1.45345778593008,1.4605886777835095
2020-04-29,1.4579769898421338,1.4699522190087255,1.467537181169904
2020-04-30,1.4597090214133146,1.4696435452652223,1.4668604910715037
2020-05-01,1.4431387713275736,1.4547163578523725,1.454757597434235
2020-05-04,1.4588310817258008,1.4716088834047194,1.4709360075304763
2020-05-05,1.4617970289789857,1.4737748902888725,1.472096002668186
2020-05-06,1.462640388900834,1.4735784183125569,1.469430241460939
2020-05-07,1.4809821231842093,1.4955909080953513,1.4942346540240203
2020-05-08,1.4836036832965191,1.4966422825622774,1.4938128666863597
2020-05-11,1.4897484264892813,1.5013567360184272,1.4964098061298925
2020-05-12,1.4787495157034811,1.4920698261728493,1.4896515575941645
2020-05-13,1.4772598049900074,1.4914034167713328,1.4909428751830214
2020-05-14,1.4926574665106558,1.5087958399832864,1.5101116338359735
2020-05-15,1.5050202789543408,1.5211897725989003,1.5227456896840468
2020-05-18,1.5061587008370465,1.5204260294761478,1.5193778687170567
2020-05-19,1.5069823392120056,1.5238612727792087,1.5249503948865986
2020-05-20,1.5146455806767665,1.5328546484667807,1.533452126912687
2020-05-21,1.4883948759890542,1.5046595811080197,1.5044513247466027
2020-05-22,1.496472981725449,1.5154325379078493,1.5163900912190509
2020-05-25,1.496472981725449,1.5154325379078493,1.5163900912190509
2020-05-26,1.472192594021245,1.4880416434323853,1.48797982874296
2020-05-27,1.473688516920156,1.4896940736633708,1.4899156023412623
2020-05-28,1.4726560153776915,1.4867730829916768,1.4875915132373383
2020-05-29,1.5039571986582925,1.518621617976063,1.5199895461013744
2020-06-01,1.4998748382452594,1.5144994522780415,1.5158636672819745
2020-06-02,1.5081193318629074,1.5228243342947607,1.5241960480989978
2020-06-03,1.5020788966938832,1.5167250015226268,1.5180912212335722
2020-06-04,1.4910499357101505,1.5055885020340423,1.5069446903252532
2020-06-05,1.5190477140878682,1.5338592743257244,1.5352409280680288
2020-06-08,1.5203216640915413,1.5351456460506143,1.5365284585174106
2020-06-09,1.5439872077411254,1.559041941915601,1.560446279438288
2020-06-10,1.566020767388732,1.5812903410267405,1.5827147192300859
2020-06-11,1.4790096969314785,1.4934308642294585,1.4947761012906235
2020-06-12,1.4949019467782678,1.5094780723528956,1.5108377642506476
2020-06-15,1.511227521283378,1.5259628302911248,1.5273373711570173
2020-06-16,1.534343464826555,1.5493041671429315,1.5506997331745296
2020-06-17,1.545723772720418,1.5607954393694694,1.5622013563892845
2020-06-18,1.5509278177395711,1.5660502267224983,1.5674608770948006
2020-06-19,1.5508385760229584,1.5659601148495048,1.567370684051775
2020-06-22,1.5791071998137178,1.5945043734476736,1.595940654449177
2020-06-23,1.5853440260834182,1.600802012242965,1.6022439659657894
2020-06-24,1.55249272489628,1.567630392594522,1.56904246633214
2020-06-25,1.571188166786453,1.586508125443143,1.5879372036678565
2020-06-26,1.53687894347354,1.5518643681171767,1.553262240299877
2020-06-29,1.540280689564963,1.555299283125336,1.5567002493749142
2020-06-30,1.5814642482994707,1.5968844044673565,1.598322829328352
2020-07-01,1.5892622841606947,1.6047584755161681,1.606203993100671
2020-07-02,1.5974133103340162,1.6129889787289842,1.6144419101002376
2020-07-03,1.5974133103340162,1.6129889787289842,1.6144419101002376
2020-07-06,1.6325454248199698,1.6484636508746915,1.6499485367507338
2020-07-07,1.6139671785723637,1.6297042563913466,1.6311722443758905
2020-07-08,1.643413652407425,1.659437849726971,1.6609326208272752
2020-07-09,1.6461476421254064,1.6621984973655841,1.6636957551732445
2020-07-10,1.6532672287283998,1.6693875038984853,1.6708912373443914
2020-07-13,1.6115219186067755,1.627235153780829,1.6287009176729035
2020-07-14,1.6248947808772074,1.640738408897538,1.642216336110771
2020-07-15,1.6281826049550778,1.644058291089139,1.6455392087511902
2020-07-16,1.6065320551474043,1.6221966363769353,1.6236578617259099
2020-07-17,1.6119763397021618,1.627694005734683,1.6291601829466298
2020-07-20,1.6526234723308106,1.6687374705179059,1.6702406184335306
2020-07-21,1.6403455978142278,1.6563398798947722,1.6578318604381572
2020-07-22,1.647115801464031,1.663176096796333,1.6646742351958024
2020-07-23,1.6092340060375006,1.624924932791268,1.626388615706601
2020-07-24,1.6053473027358012,1.621000331970257,1.622460479724639
2020-07-27,1.6414008579029342,1.6574054293563703,1.6588983697142745
2020-07-28,1.6243279316376997,1.640166032562614,1.6416434441966687
2020-07-29,1.6471422643422085,1.6632028177022935,1.6647009801711423
2020-07-30,1.6784379345353455,1.6948036380891678,1.6963302656150643
2020-07-31,1.7041022751153374,1.7207182202665368,1.722268190859196
2020-08-03,1.729737924458885,1.7466029556108063,1.7481761999235987
2020-08-04,1.7576672836165226,1.7748050517286342,1.7764037195165685
2020-08-05,1.7889244155071393,1.8063673752028102,1.8079944935951908
2020-08-06,1.809942788176985,1.8275905087040698,1.8292367355227812
2020-08-07,1.7735718944398566,1.7908656157207166,1.7924787927657677
2020-08-10,1.76913730266025,1.7863882828755355,1.787997451051455
2020-08-11,1.7369823207602297,1.7539206086563348,1.755500571500774
2020-08-12,1.7844531865904885,1.801854360261633,1.8034775012636706
2020-08-13,1.7872141696855817,1.8046418736892837,1.8062675066527891
2020-08-14,1.786201222629314,1.803619062762556,1.8052437750358177
2020-08-17,1.8036672383914896,1.8212548157790986,1.8228953863560586
2020-08-18,1.8159253003802438,1.833631995670575,1.8352836955986596
2020-08-19,1.8031226144433041,1.8207042526302273,1.8223442967912116
2020-08-20,1.828386252062791,1.8462138422745478,1.8478768461536326
2020-08-21,1.8432257045119336,1.8611982774370663,1.862874792888806
2020-08-24,1.8717166867745376,1.8899675660549073,1.8916700204127326
2020-08-25,1.8857288193083857,1.9041158312610649,1.905831006024339
2020-08-26,1.948268931294311,1.96726083253543,1.9690326482754819
2020-08-27,1.9358575680047145,1.9547284725648546,1.956489000555385
2020-08-28,1.9585846037427386,1.977677973964679,1.9794592160751867
2020-08-31,1.9784790286092286,1.9977658650379977,1.99956517671734
2020-09-01,2.0316879325300823,2.0514934661053137,2.053341168190055
2020-09-02,2.0391638831809478,2.0590422946766767,2.0608967957040027
2020-09-03,1.919145523131439,1.9378539578696425,1.9395993091744554
2020-09-04,1.8752997929664939,1.8935808057236894,1.8952862818854082
2020-09-08,1.7858450977165163,1.8032540779425992,1.804878200258456
2020-09-09,1.8529300853027948,1.870993031107331,1.8726781633201472
2020-09-10,1.8066089686528966,1.8242203616296768,1.8258633674792701
2020-09-11,1.7825166323531274,1.799893165650992,1.8015142609210646
2020-09-14,1.8112239763228497,1.8288803578472779,1.830527560778104
2020-09-15,1.8413048961045777,1.8592545159050087,1.8609290756839516
2020-09-16,1.7944198974076417,1.8119124674806029,1.8135443880783766
2020-09-17,1.7700194290015527,1.7872741356268207,1.7888838654168329
2020-09-18,1.741349936483024,1.7583251638695916,1.7599088204225448
2020-09-21,1.7805889406518263,1.7979466822041181,1.7995660243506335
2020-09-22,1.8139929880273278,1.831676362749582,1.8333260839356076
2020-09-23,1.745140639247206,1.7621528195976943,1.7637399235744808
2020-09-24,1.760302082944231,1.7774620618209511,1.7790629542495358
2020-09-25,1.8085684389051582,1.8261989334148316,1.827843721288727
2020-09-28,1.8444689015141003,1.8624493650353446,1.8641268022933033
2020-09-29,1.8501134685706162,1.8681489571085306,1.869831527772142
2020-09-30,1.869274903631686,1.887497183870912,1.8891971807459718
2020-10-01,1.8853672115466504,1.9037463646695558,1.9054609965633145
2020-10-02,1.8482642185107179,1.8662816799768738,1.8679625688550416
2020-10-05,1.8921902499470526,1.9106359161962907,1.912356753246892
2020-10-06,1.8707652763929428,1.8890020852550398,1.8907034375374994
2020-10-07,1.9082122842418223,1.926814138325367,1.928549546484894
2020-10-08,1.9093047512515995,1.9279172550474821,1.929653656742256
2020-10-09,1.9214347359658777,1.9401654866714741,1.9419129198823022
2020-10-12,1.9517471095998729,1.9707733548664894,1.9725483554192602
2020-10-13,1.9469355139915527,1.9659148543094098,1.9676854789956442
2020-10-14,1.935212234152555,1.9540772922478595,1.9558372552924848
2020-10-15,1.923976252159622,1.9427317783651865,1.9444815229372696
2020-10-16,1.9211933240197425,1.9399217213656879,1.9416689350263827
2020-10-19,1.894233201667905,1.9126987832536728,1.9144214782501197
2020-10-20,1.9039319275791873,1.9224920553984572,1.9242235708223914
2020-10-21,1.908358444086392,1.9269617229821154,1.9286972640655258
2020-10-22,1.8958414162578012,1.9143226752256841,1.9160468327998246
2020-10-23,1.9059189333410023,1.9244984311179811,1.9262317536081628
2020-10-26,1.871540707455772,1.8897850754639884,1.8914871329559284
2020-10-27,1.8816899151547848,1.9000332208347896,1.901744508441219
2020-10-28,1.8024619938454212,1.8200329608062435,1.8216721952232886
2020-10-29,1.8289325660562707,1.846761576488378,1.8484248843522724
2020-10-30,1.7886737800793897,1.8061103351916632,1.8077370300297144
2020-11-02,1.8027408003229608,1.8203144851770992,1.82195397315243
2020-11-03,1.845023767459164,1.863009639988323,1.8646875818646074
2020-11-04,1.9057001366266062,1.924277501504333,1.92601062501162
2020-11-05,1.9462600761036215,1.9652328320403094,1.9670028424550436
2020-11-06,1.9474511421971712,1.9664355090211063,1.968206602641223
2020-11-09,1.9838998699434465,2.003239550440114,2.005043792059569
2020-11-10,1.9693512469959404,1.988549102935969,1.9903401134284775
2020-11-11,1.9820137241863287,2.001335017940366,2.0031375442198853
2020-11-12,1.9747263603912595,1.99397661462884,1.9957725134745585
2020-11-13,1.990848994591661,2.010256417343099,2.01206697878751
2020-11-16,2.016160861509166,2.035815032307909,2.0376486134240546
2020-11-17,2.014531538391028,2.0341698260350776,2.03600192537655
2020-11-18,1.9978373650478745,2.0173129126345732,2.0191298295957227
2020-11-19,2.0007699184149597,2.0202740534550974,2.0220936374030822
2020-11-20,1.98311426346311,2.002446285620485,2.004249812776509
2020-11-23,1.9952405798765886,2.014690813183927,2.0165053685198986
2020-11-24,2.02828384888434,2.048056198380533,2.049900804649059
2020-11-25,2.0131059148740666,2.0327303050912633,2.0345611079110095
2020-11-26,2.00460788345362,2.02414943218521,2.0259725065393193
2020-11-27,2.0086585918403026,2.0282396281524755,2.0300663863904194
2020-11-30,2.010094636462494,2.0296896717897344,2.0315177360267938
2020-12-01,2.0437497365899553,2.063672854442562,2.065531528163203
2020-12-02,2.0916885069622477,2.1120789469835146,2.1139812181694055
2020-12-03,2.1065150676098088,2.127050040572583,2.1289657945564557
2020-12-04,2.137601089777811,2.1584390994675733,2.1603831248003202
2020-12-07,2.1359480194270666,2.156769915436571,2.158712438421808
2020-12-08,2.1292620969451,2.15001881383059,2.1519552535638824
2020-12-09,2.1148765192387002,2.135493001436262,2.137416358800315
2020-12-10,2.1211862544289883,2.1418642451049004,2.1437933399547937
2020-12-11,2.112418364873888,2.133010883821884,2.1349320052289453
2020-12-14,2.1054527186193206,2.12597733374326,2.1278921197600056
2020-12-15,2.141470744235014,2.1623464750449584,2.164294018030948
2020-12-16,2.1494998216907675,2.1704538229681405,2.1724086684535053
2020-12-17,2.1500369052523656,2.1709961412510697,2.1729514741922094
2020-12-18,2.131738976362293,2.1525198398650742,2.1544585334608994
2020-12-21,2.153014857636444,2.17400312513841,2.1759611679227255
2020-12-22,2.133078965280741,2.153872892287953,2.1558128054448473
2020-12-23,2.1648073463127293,2.185910571094536,2.187879338871199
2020-12-24,2.16593188625356,2.187046073096266,2.1890158632510155
2020-12-25,2.170169778841288,2.1913252779969454,2.1932989222706305
2020-12-28,2.195892336638,2.2172985889630543,2.2192956280738527
2020-12-29,2.1914875443775768,2.2128508580656163,2.2148438919754923
2020-12-30,2.207347377417627,2.2288652964124682,2.230872752505582
2020-12-31,2.2349231218044125,2.256709860285127,2.258742397499433
2021-01-04,2.2185036551620883,2.24013042327921,2.242148118807444
2021-01-05,2.27699523402706,2.2991919217022754,2.301262539856491
2021-01-06,2.3432629422929705,2.366105506931541,2.368236271395601
2021-01-07,2.40436966623634,2.4278079026437767,2.429994224470707
2021-01-08,2.418344245456409,2.4419186662093737,2.444117653287392
2021-01-11,2.402088331317994,2.425504511614972,2.4276889399655754
2021-01-12,2.4224107493301585,2.446024990206019,2.44822785234543
2021-01-13,2.442585216779146,2.4663960960813993,2.468617277376087
2021-01-14,2.481969655703589,2.506164278919528,2.5084210919247965
2021-01-15,2.3982133281549163,2.421592233422611,2.4237736325038237
2021-01-18,2.3975774156897853,2.4209501217853266,2.423130942444741
2021-01-19,2.437952013317808,2.46171793045797,2.463935099888355
2021-01-20,2.4310247780016727,2.4547230474467745,2.456933799299153
2021-01-21,2.389894403725251,2.4131916717222834,2.415364968760117
2021-01-22,2.37895115987388,2.40214169453556,2.4043049847193996
2021-01-25,2.3733568423706357,2.3964925049993315,2.3986503739142813
2021-01-26,2.3512352794338782,2.374155586209595,2.376293626088438
2021-01-27,2.265885388248794,2.287973726274073,2.2900341937563358
2021-01-28,2.315952233169886,2.3385285667391744,2.3406344959952134
2021-01-29,2.274502974952184,2.29667536883497,2.2987437219422993
2021-02-01,2.3119617580088376,2.3344993089837223,2.336601725792521
2021-02-02,2.3738138090784573,2.396954308501366,2.399112971392686
2021-02-03,2.3962496269122218,2.419608836002944,2.421787901238883
2021-02-04,2.4137627071942562,2.4372926379408257,2.4394876289567793
2021-02-05,2.418885974723305,2.4424658482955697,2.444665498231046
2021-02-08,2.501918230026267,2.5263075216955078,2.5285826782472225
2021-02-09,2.4879522306717283,2.5122053784703895,2.514467834832885
2021-02-10,2.469177788326223,2.493247918412796,2.4954933019569254
2021-02-11,2.483884649124028,2.5080981451740563,2.510356902620777
2021-02-12,2.506000671455948,2.530429759731471,2.532708628712015
2021-02-15,2.5071617729851687,2.5316021799534902,2.533882104798978
2021-02-16,2.534044045008012,2.5587465067330513,2.561050877372404
2021-02-17,2.5505230745301284,2.5753861777392157,2.5777055338291452
2021-02-18,2.5326957847648415,2.557385103329595,2.5596882479084444
2021-02-19,2.5855551994601313,2.610759804122966,2.6131110171967085
2021-02-22,2.544763007525692,2.5695699602369255,2.57188407832426
2021-02-23,2.5445336800880614,2.5693383972610997,2.5716523068061177
2021-02-24,2.6348909763746033,2.660576517879599,2.6629725951758147
2021-02-25,2.536926349856699,2.561656908972287,2.563963900678421
2021-02-26,2.508266170574913,2.5327173434725956,2.5349982726184574
2021-03-01,2.607004965642428,2.6324186677079577,2.634789386445586
2021-03-02,2.569116471170244,2.5941608272149885,2.5964970914866794
2021-03-03,2.5644613039274646,2.5894602802990088,2.5917923113251344
2021-03-04,2.513166129090784,2.5376650679449937,2.539950452941005
2021-03-05,2.5524407191351015,2.5773225159981323,2.5796436159267033
2021-03-08,2.5611411106420134,2.5861077209827794,2.588436732741762
2021-03-09,2.6065510792967284,2.631960356770624,2.6343306627599534
2021-03-10,2.637518244035048,2.6632293967676586,2.6656278632087953
2021-03-11,2.6691105179947447,2.695129639698863,2.6975568350441743
2021-03-12,2.682811522253243,2.708964204592961,2.7114038591502605
2021-03-15,2.6736199512790115,2.6996830320071754,2.7021143280727093
2021-03-16,2.6624637313347375,2.688418058587715,2.690839209578724
