Total Return,CAGR,Annual Vol,Sharpe,Sortino,Max Drawdown,Hit Rate,Strategy,Universe,Bucket,Top N,Funding,Gold Boost,Start,End,Active Rate,Average Gold Exposure,Latest SPY Weight,Latest Gold Weight,Latest BTC Weight,Latest BIL Weight,Latest ETF Weight,Latest ETF Assets
4.622303545726519,0.1324647692590719,0.08201605915639532,1.1927980381862822,1.4568078985067217,-0.12846281050395003,0.48298541607091794,current_best momentum_country bucket5% top3 boost16,momentum_country,0.05,3,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,"EWZ,NORW,THD"
4.622982959538389,0.13247462753952188,0.08215961159121664,1.1909616719175926,1.4562906271212035,-0.13437077887159443,0.48412925364598225,current_best sector_country bucket5% top3 boost16,sector_country,0.05,3,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,"XLE,EWZ,NORW"
4.60002314981741,0.1321408670697488,0.0819611222135585,1.19003841400149,1.4708071302071961,-0.12620370900409406,0.48670288818987706,current_best sector_only bucket5% top1 boost16,sector_only,0.05,1,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,XLE
4.804712033389487,0.13507262832811073,0.08430562122031997,1.1899812230910545,1.4434853968476757,-0.13795355829277445,0.4812696597083214,current_best momentum_country bucket10% top2 boost16,momentum_country,0.1,2,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.15000000000000002,0.1,0.3,0.1,"EWZ,NORW"
4.6268270742965925,0.13253038475476608,0.08233225817932013,1.189236474083857,1.4516789285214138,-0.14040236744141865,0.48269945667715186,current_best country_only bucket5% top1 boost16,country_only,0.05,1,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,NORW
4.7239461045223194,0.13392745362352998,0.08344835735166657,1.1892191307453497,1.4648606488698013,-0.1299674931174063,0.48269945667715186,current_best momentum_sector bucket10% top3 boost16,momentum_sector,0.1,3,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.19999999999999996,0.15000000000000002,0.09999999999999999,0.3,0.1,"EWY,XLE,XLU"
4.704651272105113,0.13365165526870615,0.08324210219418916,1.1890480950603997,1.4456009336897004,-0.1373661625661492,0.48498713182728054,current_best country_only bucket10% top3 boost16,country_only,0.1,3,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.19999999999999996,0.15000000000000002,0.09999999999999999,0.3,0.1,"EWZ,NORW,THD"
4.616119258234283,0.13237498451221286,0.08229612080820141,1.1880533693457878,1.4517201533398891,-0.13217611199516166,0.48498713182728054,current_best momentum_sector_country bucket5% top3 boost16,momentum_sector_country,0.05,3,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,"XLE,EWZ,NORW"
4.616119258234283,0.13237498451221286,0.08229612080820141,1.1880533693457878,1.4517201533398891,-0.13217611199516166,0.48498713182728054,current_best all_with_region bucket5% top3 boost16,all_with_region,0.05,3,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,"XLE,EWZ,NORW"
4.662378767310395,0.13304437805424407,0.08300398129357875,1.1857592095315381,1.4430581932066422,-0.13005199207744422,0.48212753788961965,current_best momentum_country bucket8% top3 boost16,momentum_country,0.08,3,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.19999999999999996,0.16000000000000003,0.1,0.3,0.08,"EWZ,NORW,THD"
4.610232425181466,0.1322894329965021,0.08245636855582385,1.1849872344005954,1.4500698466601543,-0.14048149482684147,0.48298541607091794,current_best sector_country bucket5% top2 boost16,sector_country,0.05,2,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,"XLE,NORW"
4.608982227145659,0.13227125353327462,0.08249232307338154,1.1843150586077373,1.4417161080653655,-0.13859989029857822,0.4835573348584501,current_best momentum_country bucket5% top1 boost16,momentum_country,0.05,1,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,NORW
4.619712927094958,0.13242716928923182,0.08263718175595577,1.1840499332043237,1.4471325437924654,-0.13776817859915014,0.483271375464684,current_best momentum_sector_country bucket5% top2 boost16,momentum_sector_country,0.05,2,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,"XLE,NORW"
4.619712927094958,0.13242716928923182,0.08263718175595577,1.1840499332043237,1.4471325437924654,-0.13776817859915014,0.483271375464684,current_best all_with_region bucket5% top2 boost16,all_with_region,0.05,2,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,"XLE,NORW"
4.638141441428893,0.1326942898479646,0.08289979589815306,1.183403487207242,1.4526074410490175,-0.12441265995977291,0.48498713182728054,current_best momentum_sector bucket5% top1 boost16,momentum_sector,0.05,1,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,XLE
4.663415311512813,0.13305931905479906,0.08323976012240802,1.1827917497488343,1.4426029343928548,-0.13947401536867243,0.48212753788961965,current_best sector_country bucket8% top3 boost16,sector_country,0.08,3,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.19999999999999996,0.16000000000000003,0.1,0.3,0.08,"XLE,EWZ,NORW"
4.625777940840036,0.1325151710375292,0.08303156804486837,1.17974404960496,1.4602780841689607,-0.1265001223547516,0.4875607663711753,current_best sector_only bucket8% top1 boost16,sector_only,0.08,1,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.2,0.16000000000000003,0.10000000000000002,0.30000000000000004,0.08000000000000002,XLE
4.683373228120576,0.13334650362382172,0.08375796179756577,1.1790260251234759,1.4308829927729214,-0.1319086241289691,0.48298541607091794,current_best momentum_country bucket10% top3 boost16,momentum_country,0.1,3,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.19999999999999996,0.15000000000000002,0.09999999999999999,0.3,0.1,"EWZ,NORW,THD"
4.652364000733454,0.13289989190422036,0.08345432950280993,1.178278927773764,1.4356365301622769,-0.1359802362538517,0.48298541607091794,current_best momentum_sector_country bucket8% top3 boost16,momentum_sector_country,0.08,3,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.19999999999999996,0.16000000000000003,0.1,0.3,0.08,"XLE,EWZ,NORW"
4.652364000733454,0.13289989190422036,0.08345432950280993,1.178278927773764,1.4356365301622769,-0.1359802362538517,0.48298541607091794,current_best all_with_region bucket8% top3 boost16,all_with_region,0.08,3,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.19999999999999996,0.16000000000000003,0.1,0.3,0.08,"XLE,EWZ,NORW"
4.573234626607752,0.13174984076433294,0.08265279696289743,1.1765955143581297,1.43838833016877,-0.13709936583323168,0.4818415784958536,current_best sector_country bucket5% top1 boost16,sector_country,0.05,1,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,XLE
4.66736930359139,0.13311628956708632,0.0838532203952932,1.1753516766137948,1.4305858934615057,-0.1490697598919538,0.4852730912210466,current_best country_only bucket8% top1 boost16,country_only,0.08,1,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.16000000000000003,0.10000000000000002,0.30000000000000004,0.08000000000000002,NORW
4.684643561183275,0.13336475139530757,0.08405451333107487,1.175350623089243,1.4302058553530488,-0.1436470060326953,0.48269945667715186,current_best sector_country bucket10% top3 boost16,sector_country,0.1,3,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.19999999999999996,0.15000000000000002,0.09999999999999999,0.3,0.1,"XLE,EWZ,NORW"
4.557021296776303,0.13151233017728559,0.08270038766667792,1.1734280681657039,1.4322268711464454,-0.13528996267678073,0.4818415784958536,current_best momentum_sector_country bucket5% top1 boost16,momentum_sector_country,0.05,1,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,XLE
4.557021296776303,0.13151233017728559,0.08270038766667792,1.1734280681657039,1.4322268711464454,-0.13528996267678073,0.4818415784958536,current_best all_with_region bucket5% top1 boost16,all_with_region,0.05,1,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.17500000000000002,0.1,0.3,0.05,XLE
4.642311431186224,0.1327546212587265,0.0837948084687808,1.1722990542869394,1.4306584675835083,-0.14918654963110545,0.4824134972833858,current_best sector_country bucket8% top2 boost16,sector_country,0.08,2,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.16,0.1,0.3,0.08,"XLE,NORW"
4.657589375991166,0.13297530962836013,0.08407709872169264,1.1709664684724324,1.4268384139777963,-0.14488525711445965,0.4812696597083214,current_best momentum_sector_country bucket8% top2 boost16,momentum_sector_country,0.08,2,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.16,0.1,0.3,0.08,"XLE,NORW"
4.657589375991166,0.13297530962836013,0.08407709872169264,1.1709664684724324,1.4268384139777963,-0.14488525711445965,0.4812696597083214,current_best all_with_region bucket8% top2 boost16,all_with_region,0.08,2,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.16,0.1,0.3,0.08,"XLE,NORW"
4.636913046222584,0.13267650953098276,0.08388015165057466,1.1703531013409776,1.4501850040075042,-0.12751855307487647,0.4864169287961109,current_best sector_only bucket10% top1 boost16,sector_only,0.1,1,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.19999999999999996,0.15000000000000002,0.09999999999999999,0.3,0.09999999999999999,XLE
4.670785622416151,0.13316548339999668,0.08431929602544301,1.1698389303246695,1.4220653567382953,-0.13929845846368882,0.48269945667715186,current_best momentum_sector_country bucket10% top3 boost16,momentum_sector_country,0.1,3,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.19999999999999996,0.15000000000000002,0.09999999999999999,0.3,0.1,"XLE,EWZ,NORW"
4.670785622416151,0.13316548339999668,0.08431929602544301,1.1698389303246695,1.4220653567382953,-0.13929845846368882,0.48269945667715186,current_best all_with_region bucket10% top3 boost16,all_with_region,0.1,3,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.19999999999999996,0.15000000000000002,0.09999999999999999,0.3,0.1,"XLE,EWZ,NORW"
4.686923066977828,0.13339748600074963,0.08454647119179588,1.1693360444502785,1.4306595601497458,-0.12363298276011159,0.48698884758364314,current_best momentum_sector bucket8% top1 boost16,momentum_sector,0.08,1,spy,0.16,2016-10-01,2026-04-29,0.9304347826086956,0.8724985706117782,0.2,0.16000000000000003,0.10000000000000002,0.30000000000000004,0.08000000000000002,XLE
4.638677032121995,0.13270204109112171,0.08409879867166199,1.1678172144669852,1.4155637010233613,-0.14621300789779257,0.4864169287961109,current_best momentum_country bucket8% top1 boost16,momentum_country,0.08,1,spy,0.16,2016-10-01,2026-04-29,0.9652173913043478,0.8724985706117782,0.2,0.16000000000000003,0.10000000000000002,0.30000000000000004,0.08000000000000002,NORW
