,One-model US cap 70% / TH cap 30%,One-model US cap 70% / TH cap 30% + daily exposure,One-model US cap 70% / TH cap 40%,One-model US cap 70% / TH cap 40% + daily exposure,One-model US cap 80% / TH cap 30%,One-model US cap 80% / TH cap 30% + daily exposure,One-model US cap 80% / TH cap 40%,One-model US cap 80% / TH cap 40% + daily exposure
2020-07-02,84992.67510224778,54552.5654152631,84668.01068541536,54702.42499180519,87627.26872392694,57053.535793188305,87292.53940964099,57210.26564859771
2020-07-03,84912.66192619201,54636.271574343526,84693.3178017175,54774.37022512952,87544.77530821484,57141.079473432335,87318.63099286427,57285.50922164319
2020-07-06,86330.96190066024,55548.863652145614,86030.06593742075,55638.89577665156,89007.03958974678,58095.50946914604,88696.81548511832,58189.66907324
2020-07-07,85499.64954576977,55077.988131936545,85214.23833340342,55225.539945336604,88149.95830564937,57603.04659151815,87855.69895599899,57757.362883514994
2020-07-08,86384.95347379064,56030.70166010884,85812.35671285902,56087.56508291086,89062.70478773981,58599.4374113901,88472.35773642377,58658.90768932169
2020-07-09,86811.33258959572,56169.476739629215,86324.22135514229,56252.82312525708,89502.30075661566,58744.57465482398,89000.08909679469,58831.742010736336
2020-07-10,86696.75491460672,56341.0405913296,85903.93116957856,56415.69529787886,89384.17141542306,58924.00387651677,88566.77080704387,59002.08108188085
2020-07-13,84737.48569831478,55322.41851325631,83835.53213154126,55430.79265925261,87364.16898683742,57858.6829195884,86434.2557865411,57972.02543805421
2020-07-14,85491.82051844818,55838.87635568408,84487.89814432588,55826.629587192976,88141.88659499749,58398.8178476954,87106.84376185208,58386.009567722795
2020-07-15,86462.7117284227,56001.417246823694,85505.36971859186,55961.518249437846,89142.87338422122,58568.8104498746,88155.85479654859,58527.08222037337
2020-07-16,85221.08371227035,55462.96183984712,84408.0644042502,55466.47015684743,87862.75751899344,58005.669475639545,87024.5353451861,58009.338575732894
2020-07-17,86334.07670917678,55864.615490913915,85401.51984464854,55780.57563991894,89010.25095075609,58425.73699736223,88048.78579681074,58337.84427051507
2020-07-20,87638.67717839737,56907.585538993706,86594.05960663281,56800.28579278346,90355.29128224614,59516.52216055997,89278.29176167105,59404.30318414991
2020-07-21,87894.39189407174,56633.56229806954,87146.91933258984,56520.493605551455,90618.93261463278,59229.93628388811,89848.28896634637,59111.68388326254
2020-07-22,87419.42218816417,56530.19671934553,86484.01410280749,56424.371951990004,90129.23984987136,59121.83189501799,89164.83508066768,59011.155518465974
2020-07-23,86437.54110217343,55630.005941703,85458.68439932245,55625.1047270621,89116.9225216599,58180.37173889203,88107.72233141583,58175.24577096952
2020-07-24,85507.5035521017,55669.37814647235,84461.59770496615,55665.24304280755,88158.05576960818,58221.54896817473,87079.72806466358,58217.22423365795
2020-07-27,86263.20908933105,56161.377743838326,84994.12585145938,56016.21093244219,88937.18658420237,58736.10435938094,87628.76345404131,58584.28229741169
2020-07-28,85292.15549669678,55529.176505313,84175.87922053672,55476.93747779631,87936.032378799,58074.91976217388,86785.15291331409,58020.28577253825
2020-07-29,85502.69009374273,56066.63683308996,84078.64341394113,55958.007543568885,88153.09310419486,58637.0200376572,86684.90300298123,58523.410565681545
2020-07-30,86144.70970551156,56768.14904944304,83614.39199755732,56140.55892948251,88815.01396947907,59370.693184655705,86206.26077751031,58714.33104652317
2020-07-31,87528.06020356169,57307.626582250865,85157.42620682363,56750.448110753496,90241.24541455581,59934.90314423095,87797.12577401137,59352.18068631422
2020-08-03,88200.3362509605,57801.284443788085,85811.49414530915,57239.3063400404,90934.36059676956,60451.19282006807,88471.46842685425,59863.450689587975
2020-08-04,89533.18863467833,58445.76622997511,87108.24718938519,57877.52209502091,92308.52859454161,61125.22096981505,89808.41806646498,60530.92554034688
2020-08-05,90726.8062782174,59051.76675044554,88269.53656518589,58477.630721796566,93539.14586895688,61759.003674570384,91005.70495147156,61158.54623605364
2020-08-06,91608.57068727382,59515.85841145199,89127.41902506669,58937.210210554134,94448.243113573,62244.371685386985,91890.17994690967,61639.19521296146
2020-08-07,89730.5553106044,58676.978307727266,87300.26833211097,58106.486192883545,92512.01322536687,61367.03300210339,90006.391461486,60770.38653351749
2020-08-10,90138.47375849127,58848.929330889834,87697.13860483884,58276.765407004765,92932.57628704543,61546.86714683421,90415.56387319718,60948.47222468724
2020-08-11,88109.06693840683,57730.43861959333,85722.69679585731,57169.14932064165,90840.26214103577,60377.09906725504,88379.91856054592,59790.077319915494
2020-08-12,90183.2253977917,59089.459680507935,87740.67817846242,58514.9571790104,92978.7151369294,61798.42464845251,90460.45308530547,61197.58393599038
2020-08-13,90701.38379657538,59108.36074708795,88244.80263301157,58533.67447829775,93512.93535104945,61818.19223592488,90980.20432671014,61217.15933132503
2020-08-14,90224.1087149749,59075.02685988812,87780.45420066627,58500.66468276645,93020.86574884433,61783.33015181019,90501.46207801992,61182.63619694208
2020-08-17,91273.38426001342,59757.015939632285,88801.3108789639,59176.02306332288,94102.66661937663,62496.585119287774,91553.96314509006,61888.956479186774
2020-08-18,91740.79578508924,59938.02637705472,89256.06290205562,59355.27361074702,94584.56691363906,62685.894005474875,92022.81151427567,62076.424792791324
2020-08-19,90704.37353005522,59533.21276081126,88247.71139172958,58954.39583071579,93516.01775409847,62262.52164877858,90983.20324507543,61657.16871171017
2020-08-20,91573.09415128596,60392.02266800383,89092.90334531285,59804.855882576114,94411.66687998635,63160.70382111408,91854.59435447027,62546.61822751896
2020-08-21,92291.88368877846,60854.887835747686,89792.22498976492,60263.22080276037,95152.7373781503,63644.78911143945,92575.59348780244,63025.99695530028
2020-08-24,94394.70240734844,61766.29991663446,91838.09038923214,61165.77159902557,97320.73904321072,64597.98501475435,94684.87637714155,63969.9253261672
2020-08-25,94118.629376838,61808.92170422839,91569.4945964234,61207.978992517346,97036.10832872639,64642.56080284382,94407.95468214579,64014.06772216899
2020-08-26,95349.40976339554,62549.45819255371,92766.9401893147,61941.31554929323,98305.04028689882,65417.047279424,95642.51852508182,64781.02418469091
2020-08-27,93867.35844121105,61792.85057865657,91325.02915175563,61192.064119886294,96777.0485006837,64625.75287844284,94155.9113044068,63997.42321431673
2020-08-28,94814.80026502002,62466.118066403185,92246.81020126856,61858.78570489528,97753.85902635973,65329.88641583922,95106.26561507907,64694.710750400205
2020-08-31,94668.2290290071,62787.61483642609,92104.20874082508,62177.156694117344,97602.74438904661,65666.12225097201,94959.2438097225,65027.677502544466
2020-09-01,96634.96343878092,64092.02882909292,94017.67557625166,63468.8884062924,99786.94699334948,67135.63129124383,97084.2888474428,66482.89910970212
2020-09-02,96311.49895162729,63877.49472571974,93702.97189001375,63256.44012972675,99765.84625824542,67121.43493375817,97063.75961066927,66468.84077757219
2020-09-03,91851.46439952582,60919.42807034061,89363.73413737577,60327.1335392103,94585.33028328628,63636.03708491492,92023.55420860155,63017.330021136644
2020-09-04,90715.61851923984,59993.653131239276,88258.65181854197,59410.35952889073,93292.44707839981,62586.07073328051,90765.68782135179,61977.572061291605
2020-09-08,87352.22132808896,57991.88156901083,84986.34979969733,57428.05036784423,89353.45750246246,60175.75159611915,86933.3829630535,59590.68746758134
2020-09-09,89933.2276017973,59640.06721850323,87497.45139136408,59060.21138648562,92219.90864910034,62038.41788093593,89722.19832891316,61435.24381279989
2020-09-10,88261.53473520855,58484.20873271699,85871.0351130194,57915.59083712749,90183.21356859579,60619.126948260746,87740.66567912632,60029.752063195
2020-09-11,87328.75344876405,57839.173182060746,84963.5175308547,57276.82670170182,89263.86783737203,59973.227252410434,86846.21977001619,59390.13218492325
2020-09-14,88828.85532922581,58675.15150489416,86422.99024041832,58104.67715130265,90753.64681138583,60810.78127855507,88295.64914519932,60219.54301711663
2020-09-15,89887.09699584125,59314.16701396351,87452.57019939613,58737.47977552856,92014.14175304827,61593.21312572908,89522.00448218797,60994.367600655954
2020-09-16,88214.6330859219,58210.55140067508,85825.40376086997,57644.594162716596,90107.6780231509,60317.04812983973,87667.17595994784,59730.61023311168
2020-09-17,86868.57293980473,57322.3211764714,84515.80067705509,56764.99983548116,88699.5945345386,59374.493162086146,86297.22940632832,58797.21934035809
2020-09-18,86100.79591303252,56815.6850037896,83768.81833392316,56263.28947782845,87771.00150832788,58752.903620731035,85393.78665860732,58181.67325892951
2020-09-21,86436.47599973975,57037.19159808015,84095.40676906487,56482.64245465142,88481.27700718518,59228.35390854129,86084.8248531812,58652.50093878021
2020-09-22,88297.67986945322,58177.58132983404,85906.20128253143,57611.94464630735,90584.61289346727,60545.1605555702,88131.19339014638,59956.504815374814
2020-09-23,85451.67529742313,56454.90584361615,83137.27867915957,55906.0180249708,87534.87587364869,58665.47632815316,85164.05631799465,58095.095986025444
2020-09-24,86977.41000820287,57084.00949119837,84621.68997243221,56529.00515666015,89158.59306344931,59391.04734715078,86743.79628810986,58813.612575877385
2020-09-25,88492.68581568655,58152.36936846386,86095.92563421518,57586.97781046299,90961.79643869949,60650.7236264956,88498.1611886127,60061.041539898906
2020-09-28,90129.057842909,59150.843203219316,87687.97771249755,58575.74389498941,92655.90844405764,61730.13045061098,90146.3893810142,61129.953734597315
2020-09-29,90752.13659501677,59415.028426589284,88294.18082873545,58837.36055414326,93123.58793488787,61926.69219946423,90601.40210706556,61324.60439426187
2020-09-30,91138.55559000737,59737.643645172626,88670.13394564787,59156.839117710646,93688.38414552755,62359.732939224996,91150.90121597546,61753.43485668817
2020-10-01,92020.76056462876,60323.41186485645,89528.445038695,59736.91215403476,94606.19037565471,63017.7000255321,92043.84932027597,62405.00479913341
2020-10-02,90388.1426615244,59318.983776941874,87940.04540680311,58742.24970710255,92879.86290735315,61919.03512390755,90364.2781977219,61317.02176530735
2020-10-05,92212.46624583879,60363.53525738172,89714.9585106388,59776.64544332507,94809.8052830051,63064.321898916896,92241.94946337554,62451.17338718318
2020-10-06,90493.80171111079,59486.00512211421,88042.84275770192,58907.64717246412,92933.77196712507,62028.44025293507,90416.72716913637,61425.36319317992
2020-10-07,91617.69696738453,60242.19811081319,89136.29812650301,59656.488007903085,94358.58726327893,62969.321071794584,91802.95236124768,62357.09621410184
2020-10-08,91692.21915411901,60167.118341663925,89208.80193388608,59582.138208454366,94458.04047429888,62906.2742350785,91899.71195312205,62294.66235589623
2020-10-09,92345.92157782742,60424.62995414034,89844.79930180107,59837.14614148724,95144.71275434573,63233.43869089209,92567.78620519876,62618.64592601829
2020-10-12,93585.9035737944,61006.04597490901,91051.19728518803,60412.909293535355,96406.49248146759,63824.142260852044,93795.39153015084,63203.60632767182
2020-10-13,93424.62119700565,60988.15025148146,90894.28312454162,60395.1875628627,96298.40208082277,63798.21785193691,93690.22868075996,63177.93397114169
2020-10-14,93397.4742481787,60912.734493833705,90867.87143112473,60320.50504159341,96113.09625453137,63645.27554988306,93509.94173034362,63026.478664302595
2020-10-15,93051.34174275432,60686.759621823345,90531.11367344212,60096.72723027623,95657.74139227597,63343.622580278476,93066.91982911002,62727.75854268248
2020-10-16,92802.30826811766,60531.99603282072,90288.8250897573,59943.46834396515,95433.35459179737,63199.0295921978,92848.61038476284,62584.57137286448
2020-10-19,92146.44182853198,60090.25193722262,89650.72231676479,59506.01914443337,94530.96371376762,62594.158596629575,91970.66011876486,61985.58128966566
2020-10-20,92672.19432633309,60418.56524255562,90162.23518967007,59831.14039459766,95067.0164972131,62941.53637392608,92492.19429566442,62329.58165544412
2020-10-21,93229.3342677727,60734.938694071105,90704.28540007891,60144.437877229946,95596.68650275876,63267.80973231059,93007.5185676421,62652.682791911575
2020-10-22,92649.08564015602,60434.935016383584,90139.75238548951,59847.35101185077,95099.98152984111,62979.7086993607,92524.26649394238,62367.38284702961
2020-10-23,93449.91257648305,60934.67962215613,90918.88950535831,60342.23680646346,95838.67365275549,63457.11191874915,93242.95166861889,62840.144470906496
2020-10-26,92497.86307706658,60311.64653525215,89992.62557578817,59725.261213888865,94542.95209228605,62598.015589032984,91982.3238006187,61989.40078211535
2020-10-27,93132.16249512658,60710.14826682717,90609.74545438317,60119.88847710897,95143.88762408309,62988.0751210173,92566.9834229996,62375.66792540315
2020-10-28,90031.87638431182,58802.3896646129,87593.42834318773,58230.678226752236,91473.40462525046,60616.844631484535,88995.91283305518,60027.49193644783
2020-10-29,91041.9257783429,59489.684723858954,88576.12128231386,58911.29099895525,92595.99278731998,61374.979483321,90088.09649702016,60778.255754360514
2020-10-30,89758.37640229227,58618.51767512552,87327.33590971859,58048.59394895637,91097.36748544773,60364.91067328671,88630.06039044654,59778.007428697936
2020-11-02,90203.01530092885,58877.19261391133,87759.93208643343,58304.75389775562,91651.10075880177,60715.51238519026,89168.79619382098,60125.20038409081
2020-11-03,91843.78504969021,59906.27102735346,89356.26277715802,59323.82700524376,93473.38961490919,61901.11713515341,90941.72965857162,61299.27798580189
2020-11-04,93241.8380071168,60880.92205900046,90716.45048471609,60289.0019059734,95457.00419613259,63247.15266664634,92871.619456466,62632.22656641634
2020-11-05,96761.64573728887,63016.21087645099,94140.92677663028,62403.53018891104,98866.68800660028,65421.688550762956,96188.95441768048,64785.62033085402
2020-11-06,96118.12940831837,62633.910766949986,93514.83962046864,62024.9470260604,98074.06543194379,64916.295138334855,95417.79945900555,64285.140651093454
2020-11-09,95870.18656172215,62472.342598441006,93273.6121259552,61864.949718369455,98041.223009214,64894.55638000363,95385.84654982433,64263.61324978497
2020-11-10,95485.37297595019,62141.78142932049,92899.22093691769,61537.602459472255,97693.6620546278,64623.05326143005,95047.69903530634,63994.74984457184
2020-11-11,95476.15618445585,62240.94525187933,92890.25377553288,61635.8021529897,97784.28304716844,64737.67840812494,95135.86562302691,64108.260538023016
2020-11-12,95177.82324768911,62016.78566268816,92600.00096987613,61413.821975243845,97414.53231862497,64477.45314528865,94776.12932872123,63850.5653385858
2020-11-13,95687.29099594612,62313.828711262504,93095.67015386185,61707.97699648841,97901.40127170672,64781.55263716349,95249.8117841529,64151.70819594452
2020-11-16,96585.8843291479,62922.628383749434,93969.92573868927,62310.857560277356,98875.7571368002,65438.56065440849,96197.77791697026,64802.3283939624
2020-11-17,97244.08799711255,63341.95754954485,94610.3024379261,62726.10976114531,99360.67645391166,65754.56883251037,96669.56354092858,65115.2641542809
2020-11-18,96613.39394078012,62970.20313955457,93996.6902724525,62357.96976630854,98630.85590515983,65291.865215467544,95959.50966016855,64657.05921455072
2020-11-19,97202.03409797508,63358.196454396835,94569.38753813077,62742.190781807636,99235.24176559693,65694.2038893115,96547.52616150411,65055.48611464285
2020-11-20,97080.70203568118,63231.5522358407,94451.34166670068,62616.77787287515,98998.2022415171,65512.62707402383,96316.9066835321,64875.67469618666
2020-11-23,96611.70404471319,63069.74270774052,93995.04614599429,62456.54155223299,98742.24342814318,65417.66759332879,96067.88033169575,64781.638467538265
2020-11-24,98022.24491162646,64083.7462476323,95367.38353707231,63460.68635296308,100414.83893062586,66574.10168097186,97695.17478032522,65926.82902130343
2020-11-25,97193.3602396255,63542.87974508437,94560.9486049405,62925.07847285593,99541.36291385397,65995.5308951905,96845.35623723213,65353.883441748876
2020-11-26,96277.43342462332,62950.3539210337,93669.82900308937,62338.31353357151,98603.30908723577,65376.86972659893,95932.70892812144,64741.23726171767
2020-11-27,95966.74601632054,62831.21005435227,93367.55633779321,62220.3280536788,98515.10015764661,65362.00203443715,95846.88907435111,64726.51412202309
2020-11-30,97003.75231895376,63540.08222783822,94376.47607721302,62922.30815471881,99625.62702690411,66114.37054593604,96927.33811700022,65471.567663358
2020-12-01,98080.56841298439,64245.42590293641,95349.36415259198,63570.94821655967,100731.5479422902,66848.29079694324,97926.52197458677,66146.48698757535
2020-12-02,99489.00240442126,65167.98827283451,96484.51625498162,64327.77230406429,102178.04991946669,67808.23022787551,99092.35562525758,66933.97334825492
2020-12-03,101033.99375154893,66179.99940530087,98360.02951506323,65578.20703318647,103764.80020519413,68861.24238433725,101018.56134366266,68235.06868911609
2020-12-04,102385.86885687435,67065.51417458223,99678.54607013954,66457.28313810201,105153.21458928175,69782.63325333613,102372.71552761614,69149.76003423806
2020-12-07,102549.6519618771,67172.79653954877,99916.75546614455,66616.10115763171,105321.42452077656,69894.2620989679,102617.3633851006,69315.01247040476
2020-12-08,102479.93648368267,67127.13101516306,100014.9512841931,66681.56988225011,105249.82473146364,69846.74646325334,102718.21329657515,69383.13362106486
2020-12-09,101738.43181390253,66641.42539487696,99297.85217882926,66203.46842348977,104488.27823553712,69341.36277110304,101981.73202138818,68885.66216896538
2020-12-10,101958.55535128448,66785.61226735527,99337.73865021387,66230.06137279225,104714.35140189205,69491.39128823194,102022.69656741581,68913.33251563074
2020-12-11,101699.81029988952,66616.12725828445,99299.97116760684,66204.88118724598,104448.61283643356,69315.03969568112,101983.90828342135,68887.13216999633
2020-12-14,101441.95134368265,66447.22266553533,98956.55540023964,65975.9203949211,104183.78431606719,69139.2920346711,101631.21047585459,68648.89516873925
2020-12-15,103430.67147814497,67749.88815889071,100973.95930580758,67320.95588994028,106226.25675285896,70494.73423910957,103703.14194226748,70048.4239686878
2020-12-16,104396.84907429066,68382.76062452416,101940.71049937267,67965.5043943862,107218.54876769634,71153.2471530711,104696.02304684519,70719.08596852073
2020-12-17,104988.06480279719,68770.02292217403,102606.57661780281,68409.44800019926,107825.74422408409,71556.199150418,105379.88658026353,71181.01568278417
2020-12-18,104422.39634092803,68399.49477535883,102320.18587077556,68218.50670226007,107244.78654094457,71170.65927798917,105085.75509830419,70982.33851288418
2020-12-21,103356.18214272703,67701.09562886579,100190.62602784016,66798.69504748427,106149.75407569006,70443.964908998,102898.63627890992,69505.00404199498
2020-12-22,104573.81135995792,68498.67570939173,101966.64365448225,67982.79444424878,107400.29409453429,71273.85846807253,104722.6571382865,70737.07651436492
2020-12-23,105202.13851664848,68910.2469965604,101993.7572213214,68000.87149351719,108045.60404870498,71702.10431906728,104750.50354630905,70755.88594442302
2020-12-24,106425.34981852662,69711.48349355486,103620.35956831108,69085.35333026998,109301.87702807708,72535.80243213034,106421.07064334267,71884.30491119162
2020-12-25,107849.42798311282,70644.29322012248,105528.95845637069,70357.84677747168,110764.44601835418,73506.40438524088,108381.25624723546,73208.35266584155
2020-12-28,107942.34062877884,70705.15351680681,105054.65474629568,70041.62089741392,110859.86996188134,73569.73040033944,107894.13278186072,72879.31508425446
2020-12-29,108929.18980216727,71351.56642480855,106326.65094105533,70889.68113302618,111873.39227755977,74242.33233956984,109200.50922626341,73761.7339707639
2020-12-30,109314.46449215894,71603.93177044882,106580.99168163244,71059.25417834523,112269.08039941521,74504.92211581196,109461.7244356412,73938.17716612776
2020-12-31,109893.94834232284,71983.50937037558,107062.99406101604,71380.61288453457,112864.22688132364,74899.87807451704,109956.75465441616,74272.55552721315
2021-01-04,111742.99755070197,73194.68662831731,109476.03990509611,72989.42919664658,114763.2532837526,76160.12545256161,112435.0216987336,75946.55206556893
2021-01-05,114034.89573413743,74695.94194630225,111288.56623169722,74197.86952840498,117117.09824488165,77722.203229254,114296.53803635036,77203.95163128903
2021-01-06,117345.57201959824,76864.52448439064,114491.16819273114,76333.09554939157,120517.25744426646,79978.64458808824,117585.70177750698,79425.68505158638
2021-01-07,121281.70434331655,79442.79764939526,118452.56093180332,78974.21953505339,124559.77787710419,82661.37494384275,121654.16533319368,82173.81258863394
2021-01-08,122551.02791534025,80274.23893091318,119583.6002788842,79728.30158272287,125863.40947629318,83526.50157015644,122815.77506662394,82958.44581738197
2021-01-11,121020.01072216737,79271.38124736118,117824.97577942994,78555.79846242658,124291.01104620672,82483.01370910126,121009.61744594753,81738.43943765384
2021-01-12,121452.60235382922,79554.7404699662,118137.18649853722,78763.95434928978,124735.29501997711,82777.85306064224,121330.26677714215,81955.02863520489
2021-01-13,123255.92517044913,80735.96570416755,120110.26980550437,80079.44059137351,126587.35911072443,84006.93492667079,123356.67972215347,83323.81101198969
2021-01-14,124062.21074923055,81264.10457251193,120318.5816364149,80218.32542540888,127415.43745232023,84556.47102447164,123570.62192584325,83468.32268162842
2021-01-15,121012.37186679979,79266.37759042441,117765.72243941222,78516.29331162247,124283.16572334478,82477.80733200505,120948.76257234788,81697.33375940118
2021-01-18,120495.75857507683,78927.98190725394,117032.89071055017,78027.70266079876,123752.58910246208,82125.70175071145,120196.12344320554,81188.94815192425
2021-01-19,122726.96504349855,80389.4825098765,119181.99496873762,79460.54489025069,126044.10193705955,83646.41417359469,122403.3149356236,82679.84112339326
2021-01-20,121282.80674420192,79443.51975180086,117592.46071025416,78400.77694179547,124560.91007433175,82662.12630179417,120770.81782485488,81577.13731325751
2021-01-21,118782.9011606357,77806.01395904203,115604.0193380899,77075.05123166673,121993.43556621234,80958.27794406979,118728.63170796793,80197.70062253214
2021-01-22,118094.27586253725,77354.94575787106,114908.2996942589,76611.2038023284,121286.1976968558,80488.93498529344,118014.1077507789,79715.06069329233
2021-01-25,118237.25886295024,77448.60349157966,115265.4507077049,76849.3221032007,121433.0453262495,80586.38720590435,118380.91204860825,79962.82621405342
2021-01-26,118430.3086644476,77575.05633456742,115759.10300902805,77178.4479989348,121631.31299179667,80717.96320997532,118887.9070701583,80305.28644770115
2021-01-27,114424.658474845,74951.24708658666,111904.92932662228,74608.80867559608,117517.39572313837,77987.8519041569,114929.56054988186,77631.53973111983
2021-01-28,115815.11420226989,75862.03320715082,112735.55025446927,75162.596951596,118945.43350916522,78935.5379780772,115782.63198109968,78207.76440638365
2021-01-29,114598.4780089967,75065.10358418366,111799.14292822337,74538.27918948571,117695.91335431668,78106.3212294593,114820.91489545627,77558.15278525664
2021-02-01,116560.68831439715,76350.40442227398,114032.5231377021,76027.30954544536,119711.15943873003,79443.69526004049,117114.66019837321,79107.51031141877
2021-02-02,118784.47100319384,77807.04224839008,115755.74832862,77176.21137977747,121995.04783940231,80959.34789394397,118884.46171750581,80302.95921326248
2021-02-03,120343.53553767211,78828.27169932441,117027.13317348942,78023.86401862641,123596.25169089969,82021.95184351697,120190.21028809946,81184.95398947065
2021-02-04,121706.55019373505,79721.08317572196,118253.00814495784,78841.17449598292,124996.10671208115,82950.93504134406,121449.21891808345,82035.37730974432
2021-02-05,123055.45774612049,80604.65411753982,119765.09574939159,79849.30751978082,126381.47333445528,83870.30332987568,123002.17610179484,83084.35423727457
2021-02-08,128386.41999795075,84096.57862290363,124946.80264948015,83304.03450140764,131856.52398248648,87503.70106200688,128323.93717620886,86679.04740682332
2021-02-09,128318.6373635809,84052.17916351654,124925.69758681355,83289.96341810455,131786.90927904256,87457.50278515492,128302.26167368857,86664.40624203469
2021-02-10,126875.41290321786,83106.82809520765,123579.3789488062,82392.35121921473,130304.67649559859,86473.85138536514,126919.55395600907,85730.4278242283
2021-02-11,127856.30750724139,83749.34059917314,124582.29485313085,83061.01131554588,131312.08329829457,87142.39489802934,127949.57725208829,86426.17828260447
2021-02-12,128302.3064604005,84041.48198009704,124943.06356559882,83301.54159429796,131770.13697456598,87446.37221176567,128320.09703020343,86676.45350107994
2021-02-15,128248.40531355263,84006.17527060371,124898.7998500252,83272.03026618781,131714.7789556872,87409.6350721153,128274.63692929642,86645.746539243
2021-02-16,129908.11575119756,85093.33051111037,126266.08196006154,84183.61914763485,133419.34902726332,88540.83575508079,129678.87473186484,87594.26789650267
2021-02-17,131081.49097869228,85861.92303105719,127346.34589924899,84903.84841763189,134624.43893340044,89340.567339947,130788.33667027797,88343.67682263097
2021-02-18,130322.20298709649,85364.56885384998,126827.28964289156,84557.78529820121,133844.62845753343,88823.0631565791,130255.25106088797,87983.59316384514
2021-02-19,132219.2389685228,86607.17874643084,128023.11771796184,85355.0630284915,135792.9386478524,90116.01664360093,131483.40066956068,88813.17212234167
2021-02-22,129529.48679390522,84845.31830019002,125198.18403219432,83471.63449544176,133030.48626289557,88282.77547820061,128582.11304048588,86853.43761391491
2021-02-23,129664.29674944542,84933.62246838333,125605.723137129,83743.34734393611,133168.93994153268,88374.65723680063,129000.66734831558,87136.15874521004
2021-02-24,132716.97901294185,86933.2119419972,127705.89064175436,85143.56265600657,136304.13190415656,90455.25887852059,131157.59939626168,88593.10293934344
2021-02-25,129630.47279004313,84911.4668598598,125417.21822132032,83617.668097431,133134.20176817928,88351.60400708742,128807.06741249729,87005.38767954591
2021-02-26,129068.1279313216,84543.11576302716,125067.55864975521,83384.54446084528,132556.65752049617,87968.3293865153,128447.95703957758,86762.81917889394
2021-03-01,132755.22299468162,86958.26278473654,128107.20351994493,85411.12437941004,136343.40956857536,90481.32464229099,131569.75919128585,88871.5047652088
2021-03-02,130882.75524900266,85731.74575126947,127145.40059141832,84769.87496251774,134420.33166384662,89205.11601027304,130581.96009631912,88204.27551347952
2021-03-03,132352.67402148014,86694.58231623411,128871.03126272412,85920.38056915115,135929.9803210526,90206.96135564524,132354.23211255632,89401.39316349571
2021-03-04,130506.2574649118,85485.12951645545,127469.50119643452,84985.95802674738,134033.65776539047,88948.50832642813,130914.82068014325,88429.11305322501
2021-03-05,133345.46441555422,87344.88688452606,130265.36159469715,86850.00293337357,136949.6044847183,90883.61265296637,133786.2492120649,90368.6786192501
2021-03-08,134368.73745411512,88015.15840967186,131330.51402430452,87560.15711790434,138000.5352112447,91581.03986667827,134880.1911982674,91107.60427387801
2021-03-09,135952.39150218936,89052.49465728652,132583.3263549519,88395.42716406005,139626.99313519988,92660.40312963376,136166.86526597108,91976.71478408996
2021-03-10,137285.68491599624,89925.8379158913,134321.86811774765,89554.54080217665,140996.32361919983,93569.12938532469,137952.3973421546,93182.78921481283
2021-03-11,139020.7906747064,91062.37913153351,135599.8641332523,90406.60121437401,142778.32680261476,94751.71686104032,139264.93577393133,94069.37034265827
2021-03-12,138649.3736337717,90819.09092094743,135365.85356846437,90250.58262286612,142396.87091141206,94498.57199369515,139024.6002361052,93907.03075165766
2021-03-15,138137.15368396667,90483.5729955961,134818.74959902174,89885.81964390328,141870.8063693921,94149.46075494941,138462.70882380105,93527.4896197664
2021-03-16,138555.40527418224,90757.53910308068,135392.62689754105,90268.43283016898,142300.3627040408,94434.52643058774,139052.09721022207,93925.6041493843
2021-03-17,140551.25681571383,92064.87586100829,137220.20919760378,91486.91122057397,144350.1592975962,95794.82915162879,140929.0764628687,95193.44845966583
2021-03-18,138847.6355815752,90948.9578607815,135588.22893477778,90398.84384119922,142600.49162287294,94633.70042972214,139252.98609257568,94061.29868417027
2021-03-19,138935.1902020279,91006.30850598852,135451.18387742114,90307.47370651626,142690.41270394728,94693.37459039199,139112.2369020591,93966.22674337948
2021-03-22,137353.57474400065,89970.30759000916,134430.18936258307,89626.7603110049,141066.04838749085,93615.40070430751,138063.64635631396,93257.9346536489
2021-03-23,135036.694871978,88452.68859011425,132575.46616402632,88390.18664887943,138686.54650726647,92036.29627386389,136158.79262525414,91971.26195258556
2021-03-24,134443.53874203083,88064.15527702276,132106.23462264222,88077.34246492486,138077.35822255985,91632.0217795467,135676.87842208252,91645.7430744874
2021-03-25,135536.64612486647,88780.17018705282,132923.22200250867,88622.04103612828,139200.0107752303,92377.04561604964,136515.94780989105,92212.50978102633
2021-03-26,138941.68583386214,91010.56332058077,136054.6784888391,90709.83322964876,142697.08390385355,94697.80178644336,139732.04311526034,94384.88762083791
2021-03-29,138421.88106533804,90670.0771337594,135585.80493443983,90397.22772135057,142163.22954645302,94343.52100692857,139250.49657495302,94059.61708819696
2021-03-30,138933.30063046,91005.07078548874,136503.03654969556,91008.76072982141,142688.4720736958,94692.08673352857,140192.5196573869,94695.92598907242
2021-03-31,139301.12417656218,91246.00515973667,136449.9913031402,90973.39461435883,143066.23735013764,94942.78240502803,140138.04067319422,94659.12703669126
2021-04-01,140991.4753117462,92299.71835773515,138105.74533282607,92023.95969284156,144892.11939265375,96126.64884861717,141926.55162223353,95839.45650713076
2021-04-02,140857.08218283695,92225.03579497413,137974.1028828511,91949.50025496287,144754.00816829485,96041.94534373422,141791.2671782227,95755.00606628563
