Date,Strategy,Case,Stock Cap,Concentration Penalty,US Assets,TH Assets,Max Single Stock Weight,Top 5 Stock Weight,Top 10 Stock Weight,Stock HHI,Effective Stock Count,US Max Single Stock Weight,US Top 5 Stock Weight,US Stock HHI,US Effective Stock Count,TH Max Single Stock Weight,TH Top 5 Stock Weight,TH Stock HHI,TH Effective Stock Count
2008-02-18,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.0799999999999998,0.39999999999999836,0.6999999999999967,0.054502667889361395,18.347725693537917,0.0799999999999998,0.39999999999999836,0.03199999999999974,31.250000000000256,0.07626158604086718,0.29999999999999805,0.02250266788936166,44.43917516432614
2008-02-19,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.0799999999999998,0.39999999999999836,0.6999999999999967,0.054502667889361395,18.347725693537917,0.0799999999999998,0.39999999999999836,0.03199999999999974,31.250000000000256,0.07626158604086718,0.29999999999999805,0.02250266788936166,44.43917516432614
2008-02-20,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.0799999999999998,0.39999999999999836,0.6999999999999967,0.054502667889361395,18.347725693537917,0.0799999999999998,0.39999999999999836,0.03199999999999974,31.250000000000256,0.07626158604086718,0.29999999999999805,0.02250266788936166,44.43917516432614
2008-02-21,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.0799999999999998,0.39999999999999836,0.6999999999999967,0.054502667889361395,18.347725693537917,0.0799999999999998,0.39999999999999836,0.03199999999999974,31.250000000000256,0.07626158604086718,0.29999999999999805,0.02250266788936166,44.43917516432614
2008-02-22,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.0799999999999998,0.39999999999999836,0.6999999999999967,0.054502667889361395,18.347725693537917,0.0799999999999998,0.39999999999999836,0.03199999999999974,31.250000000000256,0.07626158604086718,0.29999999999999805,0.02250266788936166,44.43917516432614
2008-02-25,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.0799999999999998,0.39999999999999836,0.6999999999999967,0.054502667889361395,18.347725693537917,0.0799999999999998,0.39999999999999836,0.03199999999999974,31.250000000000256,0.07626158604086718,0.29999999999999805,0.02250266788936166,44.43917516432614
2008-02-26,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.0799999999999998,0.39999999999999836,0.6999999999999967,0.054502667889361395,18.347725693537917,0.0799999999999998,0.39999999999999836,0.03199999999999974,31.250000000000256,0.07626158604086718,0.29999999999999805,0.02250266788936166,44.43917516432614
2008-02-27,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.0799999999999998,0.39999999999999836,0.6999999999999967,0.054502667889361395,18.347725693537917,0.0799999999999998,0.39999999999999836,0.03199999999999974,31.250000000000256,0.07626158604086718,0.29999999999999805,0.02250266788936166,44.43917516432614
2008-02-28,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.0799999999999998,0.39999999999999836,0.6999999999999967,0.054502667889361395,18.347725693537917,0.0799999999999998,0.39999999999999836,0.03199999999999974,31.250000000000256,0.07626158604086718,0.29999999999999805,0.02250266788936166,44.43917516432614
2008-02-29,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.0799999999999998,0.39999999999999836,0.6999999999999967,0.054502667889361395,18.347725693537917,0.0799999999999998,0.39999999999999836,0.03199999999999974,31.250000000000256,0.07626158604086718,0.29999999999999805,0.02250266788936166,44.43917516432614
2008-03-03,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999993,0.399999999999999,0.699999999999999,0.05479999999999974,18.248175182481837,0.07999999999999993,0.399999999999999,0.05479999999999974,18.248175182481837,0.0,0.0,0.0,
2008-03-04,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999993,0.399999999999999,0.699999999999999,0.05479999999999974,18.248175182481837,0.07999999999999993,0.399999999999999,0.05479999999999974,18.248175182481837,0.0,0.0,0.0,
2008-03-05,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999993,0.399999999999999,0.699999999999999,0.05479999999999974,18.248175182481837,0.07999999999999993,0.399999999999999,0.05479999999999974,18.248175182481837,0.0,0.0,0.0,
2008-03-06,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999993,0.399999999999999,0.699999999999999,0.05479999999999974,18.248175182481837,0.07999999999999993,0.399999999999999,0.05479999999999974,18.248175182481837,0.0,0.0,0.0,
2008-03-07,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999993,0.399999999999999,0.699999999999999,0.05479999999999974,18.248175182481837,0.07999999999999993,0.399999999999999,0.05479999999999974,18.248175182481837,0.0,0.0,0.0,
2008-03-10,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999993,0.399999999999999,0.699999999999999,0.05479999999999974,18.248175182481837,0.07999999999999993,0.399999999999999,0.05479999999999974,18.248175182481837,0.0,0.0,0.0,
2008-03-11,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999993,0.399999999999999,0.699999999999999,0.05479999999999974,18.248175182481837,0.07999999999999993,0.399999999999999,0.05479999999999974,18.248175182481837,0.0,0.0,0.0,
2008-03-12,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999993,0.399999999999999,0.699999999999999,0.05479999999999974,18.248175182481837,0.07999999999999993,0.399999999999999,0.05479999999999974,18.248175182481837,0.0,0.0,0.0,
2008-03-13,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999993,0.399999999999999,0.699999999999999,0.05479999999999974,18.248175182481837,0.07999999999999993,0.399999999999999,0.05479999999999974,18.248175182481837,0.0,0.0,0.0,
2008-03-14,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999993,0.399999999999999,0.699999999999999,0.05479999999999974,18.248175182481837,0.07999999999999993,0.399999999999999,0.05479999999999974,18.248175182481837,0.0,0.0,0.0,
2008-03-17,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999993,0.399999999999999,0.699999999999999,0.05479999999999974,18.248175182481837,0.07999999999999993,0.399999999999999,0.05479999999999974,18.248175182481837,0.0,0.0,0.0,
2008-03-18,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999993,0.399999999999999,0.699999999999999,0.05479999999999974,18.248175182481837,0.07999999999999993,0.399999999999999,0.05479999999999974,18.248175182481837,0.0,0.0,0.0,
2008-03-19,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999993,0.399999999999999,0.699999999999999,0.05479999999999974,18.248175182481837,0.07999999999999993,0.399999999999999,0.05479999999999974,18.248175182481837,0.0,0.0,0.0,
2008-03-20,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999993,0.399999999999999,0.699999999999999,0.05479999999999974,18.248175182481837,0.07999999999999993,0.399999999999999,0.05479999999999974,18.248175182481837,0.0,0.0,0.0,
2008-03-21,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999993,0.399999999999999,0.699999999999999,0.05479999999999974,18.248175182481837,0.07999999999999993,0.399999999999999,0.05479999999999974,18.248175182481837,0.0,0.0,0.0,
2008-03-24,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999993,0.399999999999999,0.699999999999999,0.05479999999999974,18.248175182481837,0.07999999999999993,0.399999999999999,0.05479999999999974,18.248175182481837,0.0,0.0,0.0,
2008-03-25,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.039999999999999966,0.1999999999999995,0.3499999999999995,0.013699999999999934,72.99270072992735,0.039999999999999966,0.1999999999999995,0.013699999999999934,72.99270072992735,0.0,0.0,0.0,
2008-03-26,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999993,0.399999999999999,0.699999999999999,0.05479999999999974,18.248175182481837,0.07999999999999993,0.399999999999999,0.05479999999999974,18.248175182481837,0.0,0.0,0.0,
2008-03-27,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.039999999999999966,0.1999999999999995,0.3499999999999995,0.013699999999999934,72.99270072992735,0.039999999999999966,0.1999999999999995,0.013699999999999934,72.99270072992735,0.0,0.0,0.0,
2008-03-28,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.039999999999999966,0.1999999999999995,0.3499999999999995,0.013699999999999934,72.99270072992735,0.039999999999999966,0.1999999999999995,0.013699999999999934,72.99270072992735,0.0,0.0,0.0,
2008-03-31,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.039999999999999966,0.1999999999999995,0.3499999999999995,0.013699999999999934,72.99270072992735,0.039999999999999966,0.1999999999999995,0.013699999999999934,72.99270072992735,0.0,0.0,0.0,
2008-04-01,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999975,0.33999999999999786,0.4999999999999969,0.03028021462405034,33.02486499569725,0.0399999999999997,0.19487260807150408,0.0076369058718191735,130.94308307374644,0.07999999999999975,0.29999999999999843,0.022643308752231167,44.163157025426536
2008-04-02,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999975,0.3999999999999972,0.6999999999999956,0.05319093223950786,18.800196911330772,0.0799999999999994,0.38974521614300817,0.030547623487276694,32.73577076843661,0.07999999999999975,0.29999999999999843,0.022643308752231167,44.163157025426536
2008-04-03,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999975,0.3999999999999972,0.6999999999999956,0.05319093223950786,18.800196911330772,0.0799999999999994,0.38974521614300817,0.030547623487276694,32.73577076843661,0.07999999999999975,0.29999999999999843,0.022643308752231167,44.163157025426536
2008-04-04,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999975,0.3999999999999972,0.6999999999999956,0.05319093223950786,18.800196911330772,0.0799999999999994,0.38974521614300817,0.030547623487276694,32.73577076843661,0.07999999999999975,0.29999999999999843,0.022643308752231167,44.163157025426536
2008-04-07,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999975,0.3999999999999972,0.6999999999999956,0.05319093223950786,18.800196911330772,0.0799999999999994,0.38974521614300817,0.030547623487276694,32.73577076843661,0.07999999999999975,0.29999999999999843,0.022643308752231167,44.163157025426536
2008-04-08,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999975,0.3999999999999972,0.6999999999999956,0.05319093223950786,18.800196911330772,0.0799999999999994,0.38974521614300817,0.030547623487276694,32.73577076843661,0.07999999999999975,0.29999999999999843,0.022643308752231167,44.163157025426536
2008-04-09,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999975,0.3999999999999972,0.6999999999999956,0.05319093223950786,18.800196911330772,0.0799999999999994,0.38974521614300817,0.030547623487276694,32.73577076843661,0.07999999999999975,0.29999999999999843,0.022643308752231167,44.163157025426536
2008-04-10,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999975,0.3999999999999972,0.6999999999999956,0.05319093223950786,18.800196911330772,0.0799999999999994,0.38974521614300817,0.030547623487276694,32.73577076843661,0.07999999999999975,0.29999999999999843,0.022643308752231167,44.163157025426536
2008-04-11,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999975,0.3999999999999972,0.6999999999999956,0.05319093223950786,18.800196911330772,0.0799999999999994,0.38974521614300817,0.030547623487276694,32.73577076843661,0.07999999999999975,0.29999999999999843,0.022643308752231167,44.163157025426536
2008-04-14,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999975,0.33999999999999786,0.4999999999999969,0.03028021462405034,33.02486499569725,0.0399999999999997,0.19487260807150408,0.0076369058718191735,130.94308307374644,0.07999999999999975,0.29999999999999843,0.022643308752231167,44.163157025426536
2008-04-15,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999975,0.33999999999999786,0.4999999999999969,0.03028021462405034,33.02486499569725,0.0399999999999997,0.19487260807150408,0.0076369058718191735,130.94308307374644,0.07999999999999975,0.29999999999999843,0.022643308752231167,44.163157025426536
2008-04-16,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999975,0.33999999999999786,0.4999999999999969,0.03028021462405034,33.02486499569725,0.0399999999999997,0.19487260807150408,0.0076369058718191735,130.94308307374644,0.07999999999999975,0.29999999999999843,0.022643308752231167,44.163157025426536
2008-04-17,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999975,0.3999999999999972,0.6999999999999956,0.05319093223950786,18.800196911330772,0.0799999999999994,0.38974521614300817,0.030547623487276694,32.73577076843661,0.07999999999999975,0.29999999999999843,0.022643308752231167,44.163157025426536
2008-04-18,One-model US cap 70% / TH cap 30% stockcap8 penalty0.02 assets30 + daily exposure,Baseline,0.08,0.02,30,30,0.07999999999999975,0.3999999999999972,0.6999999999999956,0.05319093223950786,18.800196911330772,0.0799999999999994,0.38974521614300817,0.030547623487276694,32.73577076843661,0.07999999999999975,0.29999999999999843,0.022643308752231167,44.163157025426536
