,Gold25 crash DD252 warn-8%/exp50% crash-15%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp50% crash-18%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp50% crash-20%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp50% crash-25%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp75% crash-20%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp75% crash-25%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp50% crash-15%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp50% crash-18%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp50% crash-20%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp50% crash-25%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp75% crash-20%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp75% crash-18%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp75% crash-25%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD126 warn-8%/exp75% crash-20%/exp50% recover-5% no panic,Gold25 crash DD126 warn-8%/exp75% crash-20%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp75% crash-18%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-10%/exp75% crash-20%/exp50% recover-5% no panic,Gold25 crash DD252 warn-12%/exp75% crash-20%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp75% crash-15%/exp50% recover-5% no panic,Gold25 crash DD126 warn-8%/exp75% crash-18%/exp50% recover-5% no panic
2022-10-17,86117.63132424385,86117.63132424385,86117.63132424385,86117.63132424385,87573.1137241091,87692.93423046125,85671.82042295938,85671.82042295938,85671.82042295938,85671.82042295938,87119.76812974857,86224.0186892089,87238.96835327262,87300.91880637268,87300.91880637268,85777.65704533721,86922.45819261183,86897.4172056449,85245.01508703489,86707.21565896984
2022-10-18,86101.40791673686,86101.40791673686,86101.40791673686,86101.40791673686,87556.61612322582,87621.45602385188,85655.681000251,85655.681000251,85655.681000251,85655.681000251,87103.35593309907,86207.77523974825,87167.86017267556,87229.76013017613,87229.76013017613,85761.4976844277,86906.08316650994,86881.04689692933,85228.95606873132,86690.88118167639
2022-10-19,86098.04500823331,86098.04500823331,86098.04500823331,86098.04500823331,87553.19637788103,87545.21242207824,85652.33550074081,85652.33550074081,85652.33550074081,85652.33550074081,87099.95389097871,86204.40817679958,87092.01126625409,87153.85736165372,87153.85736165372,85758.14805197898,86902.68882937699,86877.65353765129,85225.62723604383,86687.4952498019
2022-10-20,86126.43163344385,86126.43163344385,86126.43163344385,86126.43163344385,87582.06276818439,87618.29428470424,85680.57517501025,85680.57517501025,85680.57517501025,85680.57517501025,87128.67084670892,86232.82987007005,87164.7148011144,87226.61252501229,87226.61252501229,85786.42261276915,86931.3407465878,86906.2972006974,85253.72622410391,86716.07621744015
2022-10-21,86763.60952776184,86763.60952776184,86763.60952776184,86763.60952776184,88230.00966760043,88319.86473000776,86314.45454791078,86314.45454791078,86314.45454791078,86314.45454791078,87773.26347607862,86870.7949165211,87862.65337977545,87925.04672635205,87925.04672635205,86421.08506289963,87574.4734945332,87549.24467225862,85884.44769633941,87357.6164020249
2022-10-24,86689.70220199286,86689.70220199286,86689.70220199286,86689.70220199286,88154.85322698443,88215.29632955059,86240.92982313775,86240.92982313775,86240.92982313775,86240.92982313775,87698.49610283492,86796.79628766449,87758.62630555006,87820.94578004284,87820.94578004284,86347.46950769376,87499.8754553687,87474.66812361067,85811.28926172692,87283.20308693848
2022-10-25,87237.90686233649,87237.90686233649,87237.90686233649,87237.90686233649,88712.3231472102,88810.10138993929,86786.2965557544,86786.2965557544,86786.2965557544,86786.2965557544,88253.08013124327,87345.67818504284,88350.35219880442,88413.09187183794,88413.09187183794,86893.5099714469,88053.20345495452,88027.83671814152,86353.93905159197,87835.16090299473
2022-10-26,87356.3778006594,87356.3778006594,87356.3778006594,87356.3778006594,88832.7963742976,88930.29544895275,86904.15419764802,86904.15419764802,86904.15419764802,86904.15419764802,88372.92969651925,87464.29547912077,88469.92404119448,88532.74862501907,88532.74862501907,87011.51321144593,88172.78158344066,88147.380398058,86471.20954277266,87954.44292504442
2022-10-27,86753.45301160352,86753.45301160352,86753.45301160352,86753.45301160352,88219.68149518213,88268.94242228978,86304.3506096689,86304.3506096689,86304.3506096689,86304.3506096689,87762.98877020119,86860.62585328067,87811.99468497332,87874.35205761356,87874.35205761356,86410.96864252895,87564.22205893775,87538.9961899398,85874.39409454113,87347.39035164079
2022-10-28,87072.46187127173,87072.46187127173,87072.46187127173,87072.46187127173,88544.08195438122,88536.4331562816,86621.7080348392,86621.7080348392,86621.7080348392,86621.7080348392,88085.70988384853,87180.02880776384,88078.10068179377,88140.6470225911,88140.6470225911,86728.71812237725,87886.21226978296,87860.89364049221,86190.17048826154,87668.58323127574
2022-10-31,86956.92496281199,86956.92496281199,86956.92496281199,86956.92496281199,88426.59234547893,88417.86214601606,86506.76923402013,86506.76923402013,86506.76923402013,86506.76923402013,87968.82849126188,87064.34916816927,87960.14348600662,88022.60606261161,88022.60606261161,86613.63732930917,87769.59559163162,87744.31055776349,86075.8042968869,87552.25532624232
2022-11-01,87305.19870099454,87305.19870099454,87305.19870099454,87305.19870099454,88780.75229172905,88830.9019153239,86853.24004025107,86853.24004025107,86853.24004025107,86853.24004025107,88321.15503403344,87413.05315419681,88371.04504471822,88433.79941223066,88433.79941223066,86960.5361560923,88121.12418085603,88095.73787715493,86420.54903277042,87902.9134395763
2022-11-02,86155.34866950454,86155.34866950454,86155.34866950454,86155.34866950454,87611.46853386289,87611.80480538121,85709.34251431654,85709.34251431654,85709.34251431654,85709.34251431654,87157.92438559372,86261.78262944573,87158.25891631297,87220.15205573449,87220.15205573449,85815.22549045915,86960.52803169294,86935.47607740683,85282.35024844554,86745.19122726309
2022-11-03,85928.42672538655,85928.42672538655,85928.42672538655,85928.42672538655,87380.71136006279,87337.9175679256,85483.5952922023,85483.5952922023,85483.5952922023,85483.5952922023,86928.36178788736,86034.58035216812,86885.78952923599,86947.48918170662,86947.48918170662,85589.19938640474,86731.48535022025,86706.49937951214,85057.72766823214,86516.71571482929
2022-11-04,87115.74872382586,87115.74872382586,87115.74872382586,87115.74872382586,88588.10040220882,88722.87810358978,86664.77080144887,86664.77080144887,86664.77080144887,86664.77080144887,88129.5004584335,87223.36913571098,88263.5804470745,88326.2585014365,88326.2585014365,86771.8340875503,87929.90366692859,87904.57245083657,86233.01872203559,87712.16643719879
2022-11-07,86461.95267438689,86461.95267438689,86461.95267438689,86461.95267438689,87923.25448262793,87985.6159933083,86014.35930174231,86014.35930174231,86014.35930174231,86014.35930174231,87468.0962911868,86568.76540452491,87530.1349708645,87592.29218826069,87592.29218826069,86120.61908727679,87269.99745608676,87244.8563485486,85585.84748379717,87053.89432515884
2022-11-08,85796.84344037043,85796.84344037043,85796.84344037043,85796.84344037043,87246.904173245,87405.6045386032,85352.69318317747,85352.69318317747,85352.69318317747,85352.69318317747,86795.24728968207,85902.83451276271,86953.12610024585,87014.8735700069,87014.8735700069,85458.13556449681,86598.67233139025,86573.72462201463,84927.47769567808,86384.23157545425
2022-11-09,84463.39618098893,84463.39618098893,84463.39618098893,84463.39618098893,85890.92019301627,85983.72112641347,84026.14886939932,84026.14886939932,84026.14886939932,84026.14886939932,85446.28292240667,84567.73994912929,85538.60344700594,85599.34643080225,85599.34643080225,84129.95247417683,85252.76311543377,85228.20314124002,83607.54204491962,85041.65517952747
2022-11-10,85831.68806643684,85831.68806643684,85831.68806643684,85831.68806643684,87282.33771170005,87495.51971530374,85387.35742673784,85387.35742673784,85387.35742673784,85387.35742673784,86830.49739696897,85937.72218492656,87042.57580703798,87104.38679714975,87104.38679714975,85492.84263131504,86633.84260379465,86608.88476241918,84961.96924670029,86419.3147571493
2022-11-11,85471.39853386238,85471.39853386238,85471.39853386238,85471.39853386238,86915.95889095713,87072.51533571503,85028.9330290814,85028.9330290814,85028.9330290814,85028.9330290814,86466.01523396937,85576.98756052356,86621.76122250996,86683.27338224037,86683.27338224037,85133.97544596669,86270.18592454244,86245.33284691107,84605.33047055497,86056.55858608158
2022-11-14,85292.216514418,85292.216514418,85292.216514418,85292.216514418,86733.74849890586,86891.93398472991,84850.67859318006,84850.67859318006,84850.67859318006,84850.67859318006,86284.74810264014,85397.58418451599,86442.11469908105,86503.49928756969,86503.49928756969,84955.50079941351,86089.32932927241,86064.52835356888,84427.9640739648,85876.14983861291
2022-11-15,85102.20198119443,85102.20198119443,85102.20198119443,85102.20198119443,86540.52251171436,86648.6019411216,84661.64772089807,84661.64772089807,84661.64772089807,84661.64772089807,86092.52240133872,85207.3349125382,86200.04232873597,86261.25501591366,86261.25501591366,84766.23640356507,85897.53898313612,85872.79325920134,84239.87492773165,85684.83441507877
2022-11-16,84843.0176019853,84843.0176019853,84843.0176019853,84843.0176019853,86276.9576322934,86360.87643047956,84403.80507879803,84403.80507879803,84403.80507879803,84403.80507879803,85830.32193585525,84947.83034404006,85913.80630598681,85974.81573020028,85974.81573020028,84508.07522972135,85635.93235253618,85611.2619933387,83983.31682254157,85423.8755902952
2022-11-17,84892.86727215035,84892.86727215035,84892.86727215035,84892.86727215035,86327.64981654585,86413.53842770625,84453.39668884179,84453.39668884179,84453.39668884179,84453.39668884179,85880.75169848738,84997.7415971234,85966.19568433064,86027.24231147976,86027.24231147976,84557.72810388297,85686.24790121311,85661.56304690095,84032.66137394132,85474.06654463362
2022-11-18,84970.53494010233,84970.53494010233,84970.53494010233,84970.53494010233,86406.63015325108,86471.00232978602,84530.66228938298,84530.66228938298,84530.66228938298,84530.66228938298,85959.3231724017,85075.50521358685,86023.36210918555,86084.44933156394,86084.44933156394,84635.08915623254,85764.6414254736,85739.93398722561,84109.54204778862,85552.26594621128
2022-11-21,84798.04077151336,84798.04077151336,84798.04077151336,84798.04077151336,86231.22064406809,86238.0198609097,84359.06108289228,84359.06108289228,84359.06108289228,84359.06108289228,85784.82171735559,84902.79795042262,85791.5857362368,85852.5083687353,85852.5083687353,84463.27595830754,85590.53518349871,85565.87790250841,83938.79573512673,85378.59083641357
2022-11-22,85727.38348087695,85727.38348087695,85727.38348087695,85727.38348087695,87176.27026427122,87266.62627148766,85283.59280170152,85283.59280170152,85283.59280170152,85283.59280170152,86724.97903598861,85833.28874433614,86814.86729121998,86876.51658013335,86876.51658013335,85388.94981830064,86528.56322211388,86503.63571006503,84858.72156288718,86314.29607450218
2022-11-23,85701.25501161712,85701.25501161712,85701.25501161712,85701.25501161712,87149.70019523028,87230.56401401245,85257.59959343588,85257.59959343588,85257.59959343588,85257.59959343588,86698.54651400098,85807.12799668044,86778.99171964473,86840.61553246691,86840.61553246691,85362.92449873686,86502.19056483163,86477.27065032869,84832.85784924336,86287.98872275419
2022-11-24,85583.7089976606,85583.7089976606,85583.7089976606,85583.7089976606,87030.16752474525,87094.30326833026,85140.66208779081,85140.66208779081,85140.66208779081,85140.66208779081,86579.63263628511,85689.43676959514,86643.4363640773,86704.96391583799,86704.96391583799,85245.84253169753,86383.54600474873,86358.66026986916,84716.50291031781,86169.63795735044
2022-11-25,85483.87810198721,85483.87810198721,85483.87810198721,85483.87810198721,86928.6493774675,86988.51137660946,85041.34799339136,85041.34799339136,85041.34799339136,85041.34799339136,86478.64002478952,85589.48254556529,86538.1921323173,86599.64494766184,86599.64494766184,85146.40574738376,86282.7821225789,86257.92541618187,84617.68358520436,86069.12359266722
2022-11-28,85094.62665170043,85094.62665170043,85094.62665170043,85094.62665170043,86532.81915084535,86578.01894800531,84654.1116071189,84654.1116071189,84654.1116071189,84654.1116071189,86084.8589189731,85199.75022468944,86129.82472732043,86190.98755131995,86190.98755131995,84758.69097987715,85889.89285712088,85865.1493359142,84232.37635784446,85677.20722285318
2022-11-29,84989.10338309222,84989.10338309222,84989.10338309222,84989.10338309222,86425.51242328834,86470.4581368867,84549.13460787229,84549.13460787229,84549.13460787229,84549.13460787229,85978.1076933289,85094.09659552306,86022.82073344597,86083.90757138068,86083.90757138068,84653.58429491858,85783.38340298357,85758.67056546794,84127.9223397042,85570.9615137277
2022-11-30,85308.3243306786,85308.3243306786,85308.3243306786,85308.3243306786,86750.12855492397,86732.47301499151,84866.70302303105,84866.70302303105,84866.70302303105,84866.70302303105,86301.04336292684,85413.711899932,86283.4792216088,86344.75115929595,86344.75115929595,84971.54502540657,86105.5876838504,86080.78202437177,84443.9086722897,85892.3679332914
2022-12-01,85440.24796293434,85440.24796293434,85440.24796293434,85440.24796293434,86884.28184122292,86982.88059850734,84997.94371739715,84997.94371739715,84997.94371739715,84997.94371739715,86434.50216893696,85545.79850703268,86532.59050344076,86594.03934093627,86594.03934093627,85102.94785093484,86238.74423069261,86213.90021091649,84574.49554339898,86025.19475001427
2022-12-02,85021.54699654753,85021.54699654753,85021.54699654753,85021.54699654753,86458.5043693864,86497.64530956587,84581.41026830411,84581.41026830411,84581.41026830411,84581.41026830411,86010.9288478132,85126.58028893053,86049.86716447017,86052.26221145391,86052.26221145391,84685.89982781801,85816.13022370797,85791.40795235062,84160.03720719354,85486.97660671547
2022-12-05,84363.91926313764,84363.91926313764,84363.91926313764,84363.91926313764,85789.76200617396,85724.45656323853,83927.18692036132,83927.18692036132,83927.18692036132,83927.18692036132,85345.64840791527,84468.14014021603,85280.68103603377,85179.44728338245,85179.44728338245,84030.86827025523,85152.35651924554,85127.82547060587,83509.0731108274,84619.89528403402
2022-12-06,84143.00867386456,84143.00867386456,84143.00867386456,84143.00867386456,85565.1177857073,85562.98355173726,83707.41993370939,83707.41993370939,83707.41993370939,83707.41993370939,85122.16711820802,84246.95664404663,85120.0439326698,85081.60053501434,85081.60053501434,83810.82978948232,84929.38137274976,84904.91455972713,83290.40097335808,84522.69130038704
2022-12-07,84218.42746098693,84218.42746098693,84218.42746098693,84218.42746098693,85641.81123303094,85688.17685291624,83782.44829535275,83782.44829535275,83782.44829535275,83782.44829535275,85198.46354143394,84322.46860147464,85244.58913731413,85254.31838303302,85254.31838303302,83885.95083911037,85005.50499888504,84981.01625584834,83365.05555392691,84694.27454821442
2022-12-08,84350.37788131654,84350.37788131654,84350.37788131654,84350.37788131654,85775.99176015158,85811.05013678678,83913.7156391171,83913.7156391171,83913.7156391171,83913.7156391171,85331.94944724636,84454.58202974242,85366.8263348388,85365.24726356947,85365.24726356947,84017.38034695882,85138.68858415357,85114.16147303004,83495.66894167078,84804.4747262426
2022-12-09,84124.87717539023,84124.87717539023,84124.87717539023,84124.87717539023,85546.67984502703,85583.56726253386,83689.38229777577,83689.38229777577,83689.38229777577,83689.38229777577,85103.82462644833,84228.80274641527,85140.52108639418,85140.85897738523,85140.85897738523,83792.76987034689,84911.08042329412,84886.61888248588,83272.45319846891,84581.56046833828
2022-12-12,84215.94103929658,84215.94103929658,84215.94103929658,84215.94103929658,85639.2827880876,85620.49878658018,83779.97474528785,83779.97474528785,83779.97474528785,83779.97474528785,85195.94818566063,84319.97910812695,85177.26142455013,85122.17629699653,85122.17629699653,83883.4742332894,85002.99533992085,84978.50731987723,83362.59432675138,84563.00051627781
2022-12-13,84991.55254208043,84991.55254208043,84991.55254208043,84991.55254208043,86428.00297574904,86530.16306987198,84551.57108813539,84551.57108813539,84551.57108813539,84551.57108813539,85980.58535278011,85096.54878013526,86082.21658791184,86146.95839042854,86146.95839042854,84656.0237851427,85785.85545100077,85761.14190132712,84130.3466817546,85581.05071736296
2022-12-14,84792.83522500361,84792.83522500361,84792.83522500361,84792.83522500361,86225.92711811433,86270.09669126174,84353.88248428334,84353.88248428334,84353.88248428334,84353.88248428334,85779.55559475164,84897.58597312322,85823.49651231598,85830.54782832631,85830.54782832631,84458.09096219955,85585.2809876749,85560.62522033535,83933.64293559038,85266.71868674087
2022-12-15,84015.36835561045,84015.36835561045,84015.36835561045,84015.36835561045,85435.32020611339,85377.9693023086,83580.44037962687,83580.44037962687,83580.44037962687,83580.44037962687,84993.04147042475,84119.15864243647,84935.98745887919,84842.36555771146,84842.36555771146,83683.69336833371,84800.54817034362,84776.11847213122,83164.05401411207,84285.02788070907
2022-12-16,84349.682439686,84349.682439686,84349.682439686,84349.682439686,85775.28456479493,85843.94944362037,83913.02379762578,83913.02379762578,83913.02379762578,83913.02379762578,85331.24591287522,84453.88572898235,85399.55532963053,85430.87447802117,85430.87447802117,84016.68765078543,85137.98664315585,85113.45973425043,83494.98054683949,84869.67082919697
2022-12-19,84038.08379984781,84038.08379984781,84038.08379984781,84038.08379984781,85458.41956626652,85479.61623765214,83603.03823130493,83603.03823130493,83603.03823130493,83603.03823130493,85016.02125057537,84141.90214871199,85037.1081917348,85021.30706002736,85021.30706002736,83706.3191367793,84823.47590560163,84799.03960227093,83186.53928637222,84462.79389904872
2022-12-20,84386.9093007943,84386.9093007943,84386.9093007943,84386.9093007943,85813.14060067628,85921.817246573,83950.0579439526,83950.0579439526,83950.0579439526,83950.0579439526,85368.90597688398,84491.15857913607,85477.02002912012,85548.06058410024,85548.06058410024,84053.76754808312,85175.56141418206,85151.02368057873,83531.83019409547,84986.08712845008
2022-12-21,84619.0406932978,84619.0406932978,84619.0406932978,84619.0406932978,86049.19526825192,86130.42625555459,84180.9876463525,84180.9876463525,84180.9876463525,84180.9876463525,85603.73864447557,84723.57674040916,85684.54911789396,85728.13823359495,85728.13823359495,84284.98253471754,85409.86222982,85385.25699785328,83761.6094361839,85164.98183050819
2022-12-22,84102.01648984828,84102.01648984828,84102.01648984828,84102.01648984828,85523.43278883203,85516.96651090577,83666.63995667352,83666.63995667352,83666.63995667352,83666.63995667352,85080.69791484383,84205.91381940804,85074.26511133103,85030.75011164634,85030.75011164634,83769.99943397882,84888.0060893544,84863.55119589725,83249.82415661121,84472.17491835143
2022-12-23,84366.67560178888,84366.67560178888,84366.67560178888,84366.67560178888,85792.56492997085,85840.60132333805,83929.92899008999,83929.92899008999,83929.92899008999,83929.92899008999,85348.43682162912,84470.89988397264,85396.22454178637,85406.7578847968,85406.7578847968,84033.61372746175,85155.13861772523,85130.6067676069,83511.80151993828,84845.71266019801
2022-12-26,84177.97636070104,84177.97636070104,84177.97636070104,84177.97636070104,85600.67646479441,85614.56358995126,83742.20660098296,83742.20660098296,83742.20660098296,83742.20660098296,85157.54171830311,84281.96752900648,85171.3569530505,85147.99278146104,85147.99278146104,83845.6594312526,84964.67585600946,84940.19887520379,83325.01433819521,84588.64740976751
2022-12-27,84342.32594477177,84342.32594477177,84342.32594477177,84342.32594477177,85767.80373705002,85845.99877939741,83905.70538557078,83905.70538557078,83905.70538557078,83905.70538557078,85323.80381163163,84446.52014605564,85401.59405647399,85442.09722128589,85442.09722128589,84009.36019776446,85130.56139687594,85106.03662706666,83487.69859411614,84880.81984917946
2022-12-28,84160.58028877884,84160.58028877884,84160.58028877884,84160.58028877884,85582.98638018144,85634.44470411772,83724.9005844697,83724.9005844697,83724.9005844697,83724.9005844697,85139.9432111342,84264.54996645314,85191.1351473237,85205.09528140549,85205.09528140549,83828.33203536014,84947.11720615903,84922.64528372297,83307.79453789812,84645.37479788592
2022-12-29,84789.83017951669,84789.83017951669,84789.83017951669,84789.83017951669,86222.87128406356,86321.50262146673,84350.8929952164,84350.8929952164,84350.8929952164,84350.8929952164,85776.51558004142,84894.57721528538,85874.63632600426,85935.2621508333,85935.2621508333,84455.09777999963,85582.24785802785,85557.59296448507,83930.66833975063,85370.74513077027
2022-12-30,84575.02024104528,84575.02024104528,84575.02024104528,84575.02024104528,86004.43082208664,86084.74589940491,84137.19507771912,84137.19507771912,84137.19507771912,84137.19507771912,85559.20593341245,84679.50190649465,85639.10523829887,85681.57923620335,85681.57923620335,84241.13586594332,85365.43037699616,85340.83794514429,83718.03503616038,85118.72868365813
2023-01-03,84563.0601644714,84563.0601644714,84563.0601644714,84563.0601644714,85992.2686071041,86117.5492001988,84125.29691567349,84125.29691567349,84125.29691567349,84125.29691567349,85547.10667938157,84667.5270547695,85671.73872405181,85758.99513714894,85758.99513714894,84229.22300523391,85353.35852550666,85328.76957136448,83706.19614913684,85195.63603208857
2023-01-04,84729.38833859081,84729.38833859081,84729.38833859081,84729.38833859081,86161.40790974979,86307.97301120848,84290.76404761054,84290.76404761054,84290.76404761054,84290.76404761054,85715.37038728788,84834.0607061633,85861.17675538425,85969.57660991787,85969.57660991787,84394.89455073744,85521.24114766928,85496.60382919593,83870.83894636872,85404.83417486568
2023-01-05,84071.65796363869,84071.65796363869,84071.65796363869,84071.65796363869,85492.5611702405,85509.13795621617,83636.43858947686,83636.43858947686,83636.43858947686,83636.43858947686,85049.98611142485,84175.51778910602,85066.47708324407,85045.52825392877,85045.52825392877,83739.76075683963,84857.36384241073,84832.91777650082,83219.77324851074,84486.85598159282
2023-01-06,85059.4676024062,85059.4676024062,85059.4676024062,85059.4676024062,86497.06587506518,86623.82750805642,84619.13456802655,84619.13456802655,84619.13456802655,84619.13456802655,86049.29072956674,85164.54774086797,86175.39614713525,86263.56796751141,86263.56796751141,84723.6707311079,85854.40522299336,85829.67192521339,84197.57356959494,85696.8942748944
2023-01-09,85121.52506593853,85121.52506593853,85121.52506593853,85121.52506593853,86560.17217777902,86645.8849938439,84680.87077453725,84680.87077453725,84680.87077453725,84680.87077453725,86112.07034566301,85226.68186849244,86197.33944646093,86244.5635215595,86244.5635215595,84785.48320483859,85917.04265503232,85892.29131239776,84259.00221473683,85678.0146709797
2023-01-10,85147.33107061438,85147.33107061438,85147.33107061438,85147.33107061438,86586.41433223092,86635.01357405783,84706.54318754289,84706.54318754289,84706.54318754289,84706.54318754289,86138.176650599,85252.51975320023,86186.5243054807,86196.77491678888,86196.77491678888,84811.18733284067,85943.08983408337,85918.33098766801,84284.54673127891,85630.53999416
2023-01-11,85441.21622212081,85441.21622212081,85441.21622212081,85441.21622212081,86885.26646505142,86948.06853118901,84998.90696413165,84998.90696413165,84998.90696413165,84998.90696413165,86435.48169559748,85546.76796238011,86497.95865007944,86522.21039067581,86522.21039067581,85103.91228763793,86239.7215389089,86214.87723758571,84575.45399136943,85953.8376510514
2023-01-12,86107.2747869092,86107.2747869092,86107.2747869092,86107.2747869092,87562.5821499373,87672.00461807587,85661.51749900432,85661.51749900432,85661.51749900432,85661.51749900432,87109.29107508122,86213.64935769148,87218.14708861132,87288.50563671878,87288.50563671878,85767.34139343177,86912.00486650839,86886.96689097956,85234.76349084298,86715.09902976263
2023-01-13,86464.06038706096,86464.06038706096,86464.06038706096,86464.06038706096,87925.3978179574,88058.25392507811,86016.45610327936,86016.45610327936,86016.45610327936,86016.45610327936,87470.22853096899,86570.87572100954,87602.39687299517,87695.945119524,87695.945119524,86122.71847914495,87272.12486674564,87246.98314633405,85587.93383935453,87119.86200333365
2023-01-16,86710.91319553323,86710.91319553323,86710.91319553323,86710.91319553323,88176.42270957412,88272.08237102996,86262.03101230945,86262.03101230945,86262.03101230945,86262.03101230945,87719.95392524173,86818.03348468579,87815.11837893084,87871.472640867,87871.472640867,86368.59676469704,87521.28467983166,87496.07118041426,85832.28532764925,87294.23646747047
2023-01-17,86774.24876368213,86774.24876368213,86774.24876368213,86774.24876368213,88240.82871827403,88328.37276378153,86325.03870698709,86325.03870698709,86325.03870698709,86325.03870698709,87784.02651904919,86881.4472958623,87871.1173694418,87919.3592287753,87919.3592287753,86431.68229735635,87585.21216122975,87559.98024531493,85894.97912657727,87341.80848376718
2023-01-18,86263.26213821718,86263.26213821718,86263.26213821718,86263.26213821718,87721.20585852704,87796.79088833871,85816.69734015896,85816.69734015896,85816.69734015896,85816.69734015896,87267.09362571058,86369.82941150435,87342.28736944369,87378.84839169911,87378.84839169911,85922.71293951538,87069.45002395348,87044.3666909622,85389.17024717339,86804.84831447767
2023-01-19,86336.27989359877,86336.27989359877,86336.27989359877,86336.27989359877,87795.45769404067,87922.10698168282,85889.33709964312,85889.33709964312,85889.33709964312,85889.33709964312,87340.96107678162,86442.93737102266,87466.95473058675,87554.32543801497,87554.32543801497,85995.44243617046,87143.15017910031,87118.04561425866,85461.4481252735,86979.17263516267
2023-01-20,87205.65464707036,87205.65464707036,87205.65464707036,87205.65464707036,88679.52583414062,88799.71711059015,86754.21130268805,86754.21130268805,86754.21130268805,86754.21130268805,88220.45260221772,87313.3861262726,88340.02167644865,88420.5635157144,88420.5635157144,86861.38508113692,88020.64982116343,87995.29246253801,86322.01364288441,87839.72031143607
2023-01-23,87456.28333466419,87456.28333466419,87456.28333466419,87456.28333466419,88934.39042137642,89028.7447057662,87003.54254399377,87003.54254399377,87003.54254399377,87003.54254399377,88473.99781490046,87564.32443368816,88567.86364915628,88622.54258913187,88622.54258913187,87111.0243394347,88273.62080148708,88248.19056591878,86570.10274991917,88040.37256485224
2023-01-24,87529.47392966584,87529.47392966584,87529.47392966584,87529.47392966584,89008.81801768922,89122.3732308971,87076.35424834759,87076.35424834759,87076.35424834759,87076.35424834759,88548.04011689799,87637.60544634788,88661.0074812396,88734.7786448339,88734.7786448339,87183.92599337545,88347.49541155585,88322.04389387948,86642.55171628304,88151.87133108634
2023-01-25,87768.54991312143,87768.54991312143,87768.54991312143,87768.54991312143,89251.93464741897,89397.08189414562,87314.19259117116,87314.19259117116,87314.19259117116,87314.19259117116,88789.89818851194,87876.97677773066,88934.29404177966,89039.43842192447,89039.43842192447,87422.05815517885,88588.80571999351,88563.28468462962,86879.2051808899,88454.52976873612
2023-01-26,87405.55798476632,87405.55798476632,87405.55798476632,87405.55798476632,88882.80775744343,89027.35470623834,86953.07978740703,86953.07978740703,86953.07978740703,86953.07978740703,88422.68218239349,87513.5364190812,88566.48084533193,88671.19037083528,88671.19037083528,87060.49924253949,88222.42138926446,88197.00590343797,86519.89139190981,88088.70077458864
2023-01-27,87643.7787511506,87643.7787511506,87643.7787511506,87643.7787511506,89125.05471599562,89269.99562240278,87190.06734041873,87190.06734041873,87190.06734041873,87190.06734041873,88663.67508491482,87752.05147688092,88807.8656660388,88912.86057366186,88912.86057366186,87297.77956348854,88462.86848805528,88437.3837332183,86755.69830522372,88328.78342255912
2023-01-30,87020.57566074925,87020.57566074925,87020.57566074925,87020.57566074925,88491.31881000618,88635.2290942507,86570.09042713282,86570.09042713282,86570.09042713282,86570.09042713282,88033.21988197167,87128.07849843684,88176.38517622369,88280.6335031785,88280.6335031785,86677.03674769081,87833.84114791677,87808.53760591883,86138.81003244333,87700.70951263989
2023-01-31,87207.637082121,87207.637082121,87207.637082121,87207.637082121,88681.5417745174,88825.76141160309,86756.18347513463,86756.18347513463,86756.18347513463,86756.18347513463,88222.45810654115,87315.37101036926,88365.9311521868,88470.4035737315,88470.4035737315,86863.35968995132,88022.65078339566,87997.29284832465,86323.97599023656,87889.23296530817
2023-02-01,88451.59581980485,88451.59581980485,88451.59581980485,88451.59581980485,89946.524778905,90092.80161285671,87993.70252843003,87993.70252843003,87993.70252843003,87993.70252843003,89480.89258881286,88560.86650063434,89626.41218169594,89732.37483260558,89732.37483260558,88102.4075404181,89278.2351475608,89252.51549847072,87555.32989222962,89142.91421334578
2023-02-02,89543.34574779362,89543.34574779362,89543.34574779362,89543.34574779362,91056.72647781232,91204.80879329835,89079.80072155465,89079.80072155465,89079.80072155465,89079.80072155465,90585.34703233953,89653.96514660634,90732.6627601999,90839.93329838313,90839.93329838313,89189.84746952736,90380.18820889258,90354.15110453466,88636.01729214504,90243.19702080803
