Date,S&P 500 Buy Hold
2019-09-27,15810.645616114802
2019-09-30,15883.970507673926
2019-10-01,15695.038212499208
2019-10-02,15417.794182360278
2019-10-03,15544.104678000193
2019-10-04,15754.453933956582
2019-10-07,15686.472505859845
2019-10-08,15442.93809664933
2019-10-09,15589.595064256268
2019-10-10,15695.03821249921
2019-10-11,15857.745327837198
2019-10-14,15840.084058517657
2019-10-15,15996.903485375073
2019-10-16,15971.215346067838
2019-10-17,16018.315057790229
2019-10-18,15948.199836552882
2019-10-21,16056.315614588102
2019-10-22,16003.85986654812
2019-10-23,16050.42612998536
2019-10-24,16076.64951369992
2019-10-25,16142.486371923018
2019-10-28,16233.472532801678
2019-10-29,16228.660721502274
2019-10-30,16278.433063016946
2019-10-31,16235.081858267999
2019-11-01,16385.48733284838
2019-11-04,16451.311618216274
2019-11-05,16433.118696733753
2019-11-06,16436.861815340682
2019-11-07,16494.671803576082
2019-11-08,16535.35037853275
2019-11-11,16503.769162378427
2019-11-12,16538.558252732353
2019-11-13,16543.910696805597
2019-11-14,16567.99489901303
2019-11-15,16687.887850131563
2019-11-18,16700.196675377858
2019-11-19,16695.37767958976
2019-11-20,16633.294716706627
2019-11-21,16606.530700218227
2019-11-22,16643.467952690142
2019-11-25,16772.45467036668
2019-11-26,16810.45163492021
2019-11-27,16885.382259701306
2019-11-29,16822.76225628867
2019-12-02,16679.859184021698
2019-12-03,16567.99489901303
2019-12-04,16670.219396323337
2019-12-05,16700.196675377858
2019-12-06,16852.737739221022
2019-12-09,16799.748542895886
2019-12-10,16781.014988639527
2019-12-11,16828.651740891415
2019-12-12,16973.69938303203
2019-12-13,16983.867230649026
2019-12-16,17100.5433269571
2019-12-17,17104.293630052718
2019-12-18,17105.35873050085
2019-12-19,17175.477543982546
2019-12-20,17250.781762175466
2019-12-23,17277.132670564253
2019-12-24,17277.671507215928
2019-12-26,17369.645535289317
2019-12-27,17365.33843432031
2019-12-30,17269.599734173928
2019-12-31,17311.55355587288
2020-01-02,17473.45062011119
2020-01-03,17341.139280293857
2020-01-06,17407.301236630126
2020-01-07,17358.349722948165
2020-01-08,17450.862587673222
2020-01-09,17569.191116379745
2020-01-10,17518.630277231467
2020-01-13,17639.112356422494
2020-01-14,17612.222611382036
2020-01-15,17652.02108647431
2020-01-16,17798.861258542816
2020-01-17,17854.260850823084
2020-01-21,17819.29394437411
2020-01-22,17821.443902614268
2020-01-23,17841.890957422933
2020-01-24,17683.21254411726
2020-01-27,17399.761115751102
2020-01-28,17582.101642553735
2020-01-29,17567.57460642474
2020-01-30,17624.59070866001
2020-01-31,17304.561252256386
2020-02-03,17433.113308367243
2020-02-04,17698.813661305252
2020-02-05,17903.197995527666
2020-02-06,17963.44352542861
2020-02-07,17867.70841752657
2020-02-10,18001.090246158554
2020-02-11,18032.29248053454
2020-02-12,18148.467458756557
2020-02-13,18129.103465617743
2020-02-14,18158.15214950922
2020-02-18,18111.355982433935
2020-02-19,18197.94523623498
2020-02-20,18123.18703918242
2020-02-21,17936.546595899465
2020-02-24,17341.674524701182
2020-02-25,16816.186653016146
2020-02-26,16754.333593771058
2020-02-27,16001.871559303474
2020-02-28,15934.631929663865
2020-03-02,16624.705660479034
2020-03-03,16148.702750761115
2020-03-04,16827.47887311296
2020-03-05,16268.110748893148
2020-03-06,15999.177376045127
2020-03-09,14749.732826826888
2020-03-10,15512.954531167221
2020-03-11,14756.726028504469
2020-03-12,13344.839291968647
2020-03-13,14485.642697416286
2020-03-16,12900.566676545344
2020-03-17,13597.096568508596
2020-03-18,12908.638449587346
2020-03-19,12936.067031279472
2020-03-20,12378.597408195708
2020-03-23,12062.097331860516
2020-03-24,13154.962236531332
2020-03-25,13351.89535792225
2020-03-26,14131.512065450695
2020-03-27,13710.594426632902
2020-03-30,14155.85760343419
2020-03-31,13944.858151251452
2020-04-01,13317.26881662491
2020-04-02,13624.57364549937
2020-04-03,13427.63872798628
2020-04-06,14329.52465626712
2020-04-07,14344.130721771697
2020-04-08,14825.640542069674
2020-04-09,15051.247855879159
2020-04-13,14913.824752359658
2020-04-14,15353.681601422533
2020-04-15,15027.445644852769
2020-04-16,15099.938033785065
2020-04-17,15507.878689908493
2020-04-20,15234.65797343536
2020-04-21,14772.081975015946
2020-04-22,15099.938033785065
2020-04-23,15098.8621566039
2020-04-24,15309.313791524108
2020-04-27,15530.048225880335
2020-04-28,15458.63800055681
2020-04-29,15863.322287181987
2020-04-30,15715.6271609595
2020-05-01,15299.57701322845
2020-05-04,15341.776903664999
2020-05-05,15483.526865497404
2020-05-06,15378.566874118791
2020-05-07,15564.138624709265
2020-05-08,15821.664825641452
2020-05-11,15824.910418406671
2020-05-12,15509.500588230023
2020-05-13,15235.195013964862
2020-05-14,15417.522967912288
2020-05-15,15488.392560461973
2020-05-18,15960.16560246429
2020-05-19,15796.2299395605
2020-05-20,16064.581368824718
2020-05-21,15953.670824689505
2020-05-22,15983.969609612855
2020-05-26,16180.90362906486
2020-05-27,16421.657641152764
2020-05-28,16391.358856229414
2020-05-29,16464.401756607494
2020-06-01,16530.94449084428
2020-06-02,16667.823369345595
2020-06-03,16889.646253738192
2020-06-04,16845.27485159542
2020-06-05,17277.014126500897
2020-06-08,17485.849251466097
2020-06-09,17355.46694686174
2020-06-10,17258.621835457263
2020-06-11,16263.681511616433
2020-06-12,16458.445815484378
2020-06-15,16612.093290585635
2020-06-16,16931.837163563876
2020-06-17,16861.50820378803
2020-06-18,16868.00118544064
2020-06-19,16771.60330845705
2020-06-22,16879.198211062325
2020-06-23,16956.90384459952
2020-06-24,16524.352722472195
2020-06-25,16701.500660074908
2020-06-26,16304.818097727017
2020-06-29,16544.46210631248
2020-06-30,16756.39015365826
2020-07-01,16873.761349246986
2020-07-02,16966.68911819383
2020-07-06,17228.603245592774
2020-07-07,17050.912879094045
2020-07-08,17181.329310019675
2020-07-09,17083.516088764365
2020-07-10,17257.95008576484
2020-07-13,17108.516313279637
2020-07-14,17330.22424585321
2020-07-15,17489.441495810555
2020-07-16,17431.841653869305
2020-07-17,17482.373755062825
2020-07-20,17623.660317374794
2020-07-21,17661.150775475755
2020-07-22,17761.68332569982
2020-07-23,17549.758870598384
2020-07-24,17436.736086788627
2020-07-27,17563.879983116454
2020-07-28,17452.48448599474
2020-07-29,17667.130066187103
2020-07-30,17604.093362430514
2020-07-31,17743.20661691408
2020-08-03,17866.560695458502
2020-08-04,17935.5730976821
2020-08-05,18046.966798681642
2020-08-06,18167.605140501655
2020-08-07,18180.64857971639
2020-08-10,18234.988459915043
2020-08-11,18084.466237393466
2020-08-12,18336.604071808964
2020-08-13,18303.45484099828
2020-08-14,18304.000862138637
2020-08-17,18362.144929098074
2020-08-18,18401.815879516118
2020-08-19,18325.19151152661
2020-08-20,18382.25251681619
2020-08-21,18447.462528401174
2020-08-24,18634.392147353854
2020-08-25,18699.602158938844
2020-08-26,18887.07420678754
2020-08-27,18928.372443893626
2020-08-28,19050.634480157332
2020-08-31,18981.622077933735
2020-09-01,19160.406282835353
2020-09-02,19437.542545643948
2020-09-03,18768.607376673757
2020-09-04,18615.37121354994
2020-09-08,18106.743540695632
2020-09-09,18464.308358254522
2020-09-10,18143.696958267094
2020-09-11,18152.9326184767
2020-09-14,18392.035994288326
2020-09-15,18484.952986502136
2020-09-16,18411.597560866085
2020-09-17,18249.659185817814
2020-09-18,18039.555998599022
2020-09-21,17838.78186994279
2020-09-22,18020.461423786044
2020-09-23,17602.552289606734
2020-09-24,17649.47059298973
2020-09-25,17934.809745758903
2020-09-28,18232.69301577893
2020-09-29,18133.399789853698
2020-09-30,18270.882165404884
2020-10-01,18388.18331222889
2020-10-02,18213.596644843776
2020-10-05,18536.58072222072
2020-10-06,18273.06265772197
2020-10-07,18591.14152544655
2020-10-08,18755.901608427394
2020-10-09,18923.39538935437
2020-10-12,19227.82911693652
2020-10-13,19102.346633618003
2020-10-14,18982.320769458725
2020-10-15,18958.85802552288
2020-10-16,18947.40415443057
2020-10-19,18659.334895959608
2020-10-20,18734.08231627914
2020-10-21,18698.617883988452
2020-10-22,18801.185440633653
2020-10-23,18865.01603039037
2020-10-26,18516.39230900484
2020-10-27,18452.55992312595
2020-10-28,17821.8731758134
2020-10-29,18003.006708516295
2020-10-30,17815.326310495624
2020-11-02,18015.00839687114
2020-11-03,18333.078283984858
2020-11-04,18742.811470036173
2020-11-05,19108.345681673243
2020-11-06,19103.979308672555
2020-11-09,19344.0382214798
2020-11-10,19315.668471769426
2020-11-11,19459.15528374238
2020-11-12,19270.379251196646
2020-11-13,19537.17344253754
2020-11-16,19781.049114960777
2020-11-17,19674.657614210897
2020-11-18,19437.873032123625
2020-11-19,19519.71154277912
2020-11-20,19386.04233459958
2020-11-23,19502.255031387216
2020-11-24,19816.50995500712
2020-11-25,19785.95252849097
2020-11-27,19841.05935285716
2020-11-30,19753.223590268586
2020-12-01,19969.271941877465
2020-12-02,20011.27605499724
2020-12-03,20005.824824204523
2020-12-04,20178.22381478386
2020-12-07,20136.760334437928
2020-12-08,20195.687510664455
2020-12-09,20014.548589595044
2020-12-10,20008.00890876595
2020-12-11,19984.54796095228
2020-12-14,19895.074134942635
2020-12-15,20164.03804186758
2020-12-16,20195.68751066445
2020-12-17,20308.620488365592
2020-12-18,20227.5255722894
2020-12-21,20155.204713024552
2020-12-22,20121.234654381165
2020-12-23,20139.31980853335
2020-12-24,20217.670249930376
2020-12-28,20391.355263985028
2020-12-29,20352.451257734523
2020-12-30,20381.48916489297
2020-12-31,20485.04279261073
2021-01-04,20206.16608741724
2021-01-05,20345.327837199464
2021-01-06,20466.961230702887
2021-01-07,20771.050102827972
2021-01-08,20889.400185000562
2021-01-11,20748.586002819888
2021-01-12,20752.96854092013
2021-01-13,20808.858474553417
2021-01-14,20735.984409659522
2021-01-15,20584.763495612948
2021-01-19,20746.392937647593
2021-01-20,21033.499474634238
2021-01-21,21052.673078822798
2021-01-22,20978.159154385656
2021-01-25,21060.888541638575
2021-01-26,21028.021302008936
2021-01-27,20514.08429201352
2021-01-28,20690.508392380823
2021-01-29,20276.293881509795
2021-02-01,20613.79960664922
2021-02-02,20905.28508949176
2021-02-03,20921.724995734185
2021-02-04,21159.515406237904
2021-02-05,21242.796202997702
2021-02-08,21396.206589972226
2021-02-09,21381.965137268613
2021-02-10,21372.648651561256
2021-02-11,21407.164731344998
2021-02-12,21512.911424235048
2021-02-16,21494.283841186847
2021-02-17,21499.215992671794
2021-02-18,21407.717936974048
2021-02-19,21369.911361370774
2021-02-22,21205.53924077913
2021-02-23,21231.288448240222
2021-02-24,21465.245934028404
2021-02-25,20948.022020457807
2021-02-26,20840.084058517637
2021-03-01,21345.2541961904
2021-03-02,21178.690806548635
2021-03-03,20898.167057323215
2021-03-04,20639.555998599
2021-03-05,21019.250837441934
2021-03-08,20914.599779076943
2021-03-09,21213.21227469889
2021-03-10,21345.25419619039
2021-03-11,21561.67614121109
2021-03-12,21590.71045612519
2021-03-15,21719.47625077454
2021-03-16,21692.081795403687
2021-03-17,21766.04251421178
2021-03-18,21449.357437292845
2021-03-19,21409.6667295309
2021-03-22,21580.621637883767
2021-03-23,21410.765956300307
2021-03-24,21301.922748785335
2021-03-25,21421.76361236087
2021-03-26,21766.97649774134
2021-03-29,21755.97884168077
2021-03-30,21698.26225179833
2021-03-31,21786.211170083752
2021-04-01,22021.485213424177
2021-04-05,22337.561404926728
2021-04-06,22324.365295327352
2021-04-07,22350.20071665271
2021-04-08,22456.294061122
2021-04-09,22619.557974333376
2021-04-12,22627.798582859567
2021-04-13,22694.863988648467
2021-04-14,22617.35952079456
2021-04-15,22860.324559276476
2021-04-16,22936.729800360976
2021-04-19,22824.0446875196
2021-04-20,22656.93527673748
2021-04-21,22871.31323472618
2021-04-22,22662.431410584504
2021-04-23,22908.14990435645
2021-04-26,22955.97165719208
2021-04-27,22951.023340607586
2021-04-28,22944.42618386898
2021-04-29,23090.646693788065
2021-04-30,22938.928253899783
2021-05-03,22988.40243913386
2021-05-04,22846.578836292396
2021-05-05,22853.727402537872
2021-05-06,23036.227784213832
2021-05-07,23203.881420014142
2021-05-10,22974.10710276508
2021-05-11,22769.07436843849
2021-05-12,22285.33915276912
2021-05-13,22553.03858968482
2021-05-14,22899.35070183469
2021-05-17,22841.084498567543
2021-05-18,22644.288780522802
2021-05-19,22584.923350486253
2021-05-20,22827.88838896817
2021-05-21,22809.197941643943
2021-05-24,23041.723918060856
2021-05-25,22990.600892672668
2021-05-26,23036.227784213832
2021-05-27,23048.319278677285
2021-05-28,23089.545670896485
2021-06-01,23069.208179540325
2021-06-02,23105.484459052856
2021-06-03,23019.737586550586
2021-06-04,23230.26825084637
2021-06-07,23207.7323059514
2021-06-08,23212.678826413718
2021-06-09,23178.047794810944
2021-06-10,23285.788183312172
2021-06-11,23324.268304730034
2021-06-14,23376.488760765456
2021-06-15,23333.617120636492
2021-06-16,23203.331806629434
2021-06-17,23195.6372192436
2021-06-18,22882.720406642005
2021-06-21,23210.309741268542
2021-06-22,23334.396637659233
2021-06-23,23306.274752808626
2021-06-24,23444.148682993356
2021-06-25,23527.416906897946
2021-06-28,23574.854289588715
2021-06-29,23587.531319880316
2021-06-30,23607.389246616494
2021-07-01,23738.096649334027
2021-07-02,23919.533726684025
2021-07-06,23875.966987274405
2021-07-07,23960.34162243709
2021-07-08,23765.115715170876
2021-07-09,24018.800010776667
2021-07-12,24104.839651193008
2021-07-13,24022.663469569135
2021-07-14,24058.50867976033
2021-07-15,23976.3360903808
2021-07-16,23788.28030282613
2021-07-19,23436.974971037464
2021-07-20,23772.83544826712
2021-07-21,23965.3079002433
2021-07-22,24015.493349857585
2021-07-23,24262.564323625218
2021-07-26,24322.125530978545
2021-07-27,24211.279647241532
2021-07-28,24201.347091629097
2021-07-29,24301.719786979836
2021-07-30,24183.70019128694
2021-08-02,24132.96333216578
2021-08-03,24329.29565069008
2021-08-04,24209.62362259873
2021-08-05,24362.93881509812
2021-08-06,24403.202485833008
2021-08-09,24383.34096685249
2021-08-10,24413.677470341452
2021-08-11,24474.339700586355
2021-08-12,24547.69153397806
2021-08-13,24592.3628885236
2021-08-16,24650.268071234128
2021-08-17,24488.67814388727
2021-08-18,24220.651812736225
2021-08-19,24258.156639814566
2021-08-20,24451.1751129311
2021-08-23,24666.260743055664
2021-08-24,24705.419798654624
2021-08-25,24757.25768066736
2021-08-26,24611.114404001684
2021-08-27,24831.159127443774
2021-08-30,24940.359763271026
2021-08-31,24903.406345699565
2021-09-01,24916.641969986726
2021-09-02,24993.298668175343
2021-09-03,24987.23136747755
2021-09-07,24897.890454508648
2021-09-08,24867.561135508367
2021-09-09,24761.12113945984
2021-09-10,24565.886251582768
2021-09-13,24628.757712099512
2021-09-14,24495.846467476655
2021-09-15,24700.457113092772
2021-09-16,24661.294465249463
2021-09-17,24421.070309202372
2021-09-20,24013.871451536073
2021-09-21,23991.18822462298
2021-09-22,24225.21575917588
2021-09-23,24519.5552801501
2021-09-24,24559.941087192692
2021-09-27,24489.68038005939
2021-09-28,23996.165279162225
2021-09-29,24036.552882326992
2021-09-30,23742.77015922617
2021-10-01,24024.935564117008
2021-10-04,23715.10808165165
2021-10-05,23961.862937916972
2021-10-06,24061.44893175627
2021-10-07,24269.481190110484
2021-10-08,24225.21575917587
2021-10-11,24049.829817424114
2021-10-12,23990.63142674958
2021-10-13,24076.942281613927
2021-10-14,24481.933705130552
2021-10-15,24668.38196334108
2021-10-18,24741.412290863955
2021-10-19,24932.291582473375
2021-10-20,25030.217959425536
2021-10-21,25095.503408141758
2021-10-22,25069.49735521004
2021-10-25,25203.937099801464
2021-10-26,25226.62212283673
2021-10-27,25114.865605158397
2021-10-28,25357.194816391348
2021-10-29,25408.646532137052
2021-11-01,25452.35696132045
2021-11-02,25555.26218893403
2021-11-03,25711.28413754697
2021-11-04,25832.448743163444
2021-11-05,25922.077035679904
2021-11-08,25944.207056963947
2021-11-09,25858.45299997299
2021-11-10,25650.427926107463
2021-11-11,25658.72062217665
2021-11-12,25852.3659419313
2021-11-15,25861.217231996045
2021-11-16,25963.56925398058
2021-11-17,25900.50381226923
2021-11-18,25988.472487898547
2021-11-19,25941.992438325575
2021-11-22,25868.960314680524
2021-11-23,25903.262655925773
2021-11-24,25972.422340167497
2021-11-26,25393.15497840155
2021-11-29,25704.649262242736
2021-11-30,25204.49389767484
2021-12-01,24924.543111422365
2021-12-02,25306.298102396846
2021-12-03,25086.098912447942
2021-12-06,25383.197277078703
2021-12-07,25908.248691075885
2021-12-08,25976.851577444213
2021-12-09,25801.465635692457
2021-12-10,26044.34984867662
2021-12-13,25813.632567287143
2021-12-14,25636.037395263545
2021-12-15,26036.60137762562
2021-12-16,25806.997691982924
2021-12-17,25532.338281649834
2021-12-20,25260.84004633987
2021-12-21,25709.450296809107
2021-12-22,25966.511302098686
2021-12-23,26128.07787985731
2021-12-27,26497.84195920999
2021-12-28,26476.19150254593
2021-12-29,26510.05558998116
2021-12-30,26436.77380535417
2021-12-31,26370.148449497465
2022-01-03,26522.82961087006
2022-01-04,26513.945990606207
2022-01-05,26004.817199665853
2022-01-06,25980.391734245695
2022-01-07,25877.675099460197
2022-01-10,25845.477813400797
2022-01-11,26080.882973659798
2022-01-12,26151.396934019383
2022-01-13,25791.06069994874
2022-01-14,25801.614713832765
2022-01-18,25344.67764097307
2022-01-19,25081.50802417574
2022-01-20,24803.90117735802
2022-01-21,24316.988621565975
2022-01-24,24420.26025810269
2022-01-25,24122.109365879005
2022-01-26,24061.592621530057
2022-01-27,23942.773751470515
2022-01-28,24537.40693841989
2022-01-31,24979.34998338581
2022-02-01,25148.131583910275
2022-02-02,25392.425752799645
2022-02-03,24795.57794721191
2022-02-04,24912.16782965571
2022-02-07,24832.224227891922
2022-02-08,25036.53492110527
2022-02-09,25402.974378317147
2022-02-10,24946.595899453016
2022-02-11,24454.679347289137
2022-02-14,24374.73035715883
2022-02-15,24767.81887904009
2022-02-16,24795.577947211903
2022-02-17,24265.912295354265
2022-02-18,24108.785731605396
2022-02-22,23850.05972106216
2022-02-23,23426.99032788204
2022-02-24,23779.545760702582
2022-02-25,24304.21819292142
2022-02-28,24242.038239440986
2022-03-01,23872.821977350843
2022-03-02,24311.990013560662
2022-03-03,24190.95472874059
2022-03-04,23994.412263922135
2022-03-07,23287.079595154006
2022-03-08,23110.52078562378
2022-03-09,23730.13264362236
2022-03-10,23622.981383193623
2022-03-11,23322.608687842883
2022-03-14,23152.16387818693
2022-03-15,23661.290873005117
2022-03-16,24185.961509101784
2022-03-17,24488.547026968714
2022-03-18,24756.765543192185
2022-03-21,24749.525374715926
2022-03-22,25039.130317644143
2022-03-23,24716.663523452804
2022-03-24,25089.252902982396
2022-03-25,25211.777173083246
2022-03-28,25391.112787491737
2022-03-29,25705.220429093515
2022-03-30,25546.49352048919
2022-03-31,25153.299027399775
2022-04-01,25224.590708659936
2022-04-04,25440.67498271226
2022-04-05,25119.332561000734
2022-04-06,24868.148467458694
2022-04-07,24993.458523048674
2022-04-08,24926.63020538651
2022-04-11,24500.57745327831
2022-04-12,24409.796050327284
2022-04-13,24689.373243167942
2022-04-14,24381.948972169033
2022-04-18,24391.971333890073
2022-04-19,24785.72621709723
2022-04-20,24767.3464989088
2022-04-21,24396.98790311711
2022-04-22,23727.560596671727
2022-04-25,23865.118409354145
2022-04-26,23173.96520911347
2022-04-27,23239.124929277637
2022-04-28,23826.131781483728
2022-04-29,22945.62060511351
2022-05-02,23083.738807913665
2022-05-03,23189.555549568435
2022-05-04,23895.75127300154
2022-05-05,23046.426165907757
2022-05-06,22908.857576492304
2022-05-09,22175.385941751712
2022-05-10,22226.620326714576
2022-05-11,21873.524261120197
2022-05-12,21850.691956066807
2022-05-13,22373.094089859947
2022-05-16,22282.312686908917
2022-05-17,22740.6669001625
2022-05-18,21823.954881410988
2022-05-19,21690.29285772014
2022-05-20,21699.760217689964
2022-05-23,22105.76465411173
2022-05-24,21937.01538378636
2022-05-25,22130.833131269548
2022-05-26,22573.027633339574
2022-05-27,23127.18341101557
2022-05-31,22997.415380194114
2022-06-01,22811.396395182754
2022-06-02,23245.80470763616
2022-06-03,22864.30835825448
2022-06-06,22933.924257527942
2022-06-07,23153.913301182693
2022-06-08,22902.18139037812
2022-06-09,22357.501953282805
2022-06-10,21709.23296602629
2022-06-13,20884.96915160164
2022-06-14,20822.038419053213
2022-06-15,21118.88353045769
2022-06-16,20419.929771623018
2022-06-17,20463.94913382003
2022-06-21,20979.10211852605
2022-06-22,20941.067435406905
2022-06-23,21146.346238471087
2022-06-24,21818.66709773593
2022-06-27,21735.328825066626
2022-06-28,21291.216064516655
2022-06-29,21273.878097188117
2022-06-30,21101.035464432236
2022-07-01,21324.214421064866
2022-07-05,21364.487072410604
2022-07-06,21436.63909619126
2022-07-07,21757.699526721743
2022-07-08,21739.804761519816
2022-07-11,21491.454948765557
2022-07-12,21301.277940925484
2022-07-13,21189.411859794647
2022-07-14,21137.954755682425
2022-07-15,21541.80025325317
2022-07-18,21363.928478415044
2022-07-19,21941.164426004198
2022-07-20,22080.999721601
2022-07-21,22305.84907185381
2022-07-22,22098.89807904728
2022-07-25,22125.744717155605
2022-07-26,21863.977871774783
2022-07-27,22431.706944706322
2022-07-28,22713.04972564228
2022-07-29,23044.177420948112
2022-08-01,22975.939147380745
2022-08-02,22824.3608050219
2022-08-03,23181.77654444049
2022-08-04,23166.11795134299
2022-08-05,23126.964284110545
2022-08-08,23100.11584988005
2022-08-09,23008.380706055566
2022-08-10,23491.65072608233
2022-08-11,23491.65072608233
2022-08-12,23889.337320724495
2022-08-15,23987.78277698443
2022-08-16,24034.76933300997
2022-08-17,23864.16646460286
2022-08-18,23933.5255184057
2022-08-19,23611.910086123997
2022-08-22,23120.248583308578
2022-08-23,23064.315542743156
2022-08-24,23138.150532999196
2022-08-25,23464.802291851833
2022-08-26,22670.53730994777
2022-08-29,22520.641934064304
2022-08-30,22273.414697667682
2022-08-31,22103.932609496045
2022-09-01,22173.291663298885
2022-09-02,21939.485051773165
2022-09-06,21856.705373099423
2022-09-07,22249.359233415005
2022-09-08,22394.787653456133
2022-09-09,22742.698314339286
2022-09-12,22987.127192391574
2022-09-13,21987.586999667667
2022-09-14,22071.489254699052
2022-09-15,21820.905065962535
2022-09-16,21654.43507467373
2022-09-19,21822.3689055329
2022-09-20,21571.876319027167
2022-09-21,21195.58153945626
2022-09-22,21017.54092913395
2022-09-23,20665.39860441302
2022-09-26,20460.960386525443
2022-09-27,20408.72915375699
2022-09-28,20810.295372291177
2022-09-29,20375.59429192369
2022-09-30,20060.51135598239
2022-10-03,20590.137493152237
2022-10-04,21228.150622805315
2022-10-05,21178.72852511423
2022-10-06,20960.255408572844
2022-10-07,20375.59429192369
2022-10-10,20220.019577731633
2022-10-11,20091.963251340316
2022-10-12,20025.693527673713
2022-10-13,20554.188107875056
2022-10-14,20085.786387190015
2022-10-17,20601.93262745728
2022-10-18,20843.997808730914
2022-10-19,20696.286517408877
2022-10-20,20522.741600883655
2022-10-21,21021.476232813315
2022-10-24,21278.70248134274
2022-10-25,21618.4892816409
2022-10-26,21455.61692306307
2022-10-27,21341.042289696506
2022-10-28,21848.759328609493
2022-10-31,21690.94305394649
2022-11-01,21596.028773877162
2022-11-02,21054.048908406716
2022-11-03,20837.26055446288
2022-11-04,21137.171646415354
2022-11-07,21339.361119343306
2022-11-08,21454.492550583258
2022-11-09,21012.488437463482
2022-11-10,22167.211789745903
2022-11-11,22381.756787096623
2022-11-14,22191.360652351534
2022-11-15,22380.628822372462
2022-11-16,22209.89663316895
2022-11-17,22141.93855466045
2022-11-18,22242.469308762345
2022-11-21,22161.591723468995
2022-11-22,22459.81984894609
2022-11-23,22601.354276117825
2022-11-25,22596.29998832517
2022-11-28,22235.732054494314
2022-11-29,22197.541108746183
2022-11-30,22896.77865488407
2022-12-01,22879.929232786377
2022-12-02,22853.529829098934
2022-12-05,22442.415425097177
2022-12-06,22118.908676168117
2022-12-07,22081.278120537718
2022-12-08,22254.266239189554
2022-12-09,22088.0189670501
2022-12-12,22406.469632064338
2022-12-13,22576.08283715455
2022-12-14,22431.746459394133
2022-12-15,21883.025747411306
2022-12-16,21624.66973803555
2022-12-19,21441.296440983882
2022-12-20,21470.64148503378
2022-12-21,21791.6803620982
2022-12-22,21480.794963673397
2022-12-23,21604.35559626763
2022-12-27,21519.16013327224
2022-12-28,21251.724726315853
2022-12-29,21634.26282655743
2022-12-30,21577.27366615474
2023-01-03,21486.434787294198
2023-01-04,21652.31385438834
2023-01-05,21405.190793077712
2023-01-06,21896.056613770837
2023-01-09,21883.64361343855
2023-01-10,22037.111476322585
2023-01-11,22315.833715009263
2023-01-12,22397.07950534792
2023-01-13,22483.968711551726
2023-01-17,22442.78003789814
2023-01-18,22088.45183249361
2023-01-19,21927.653995024706
2023-01-20,22336.14606065501
2023-01-23,22604.145449973472
2023-01-24,22579.883431670987
2023-01-25,22588.35035159088
2023-01-26,22836.60317374784
2023-01-27,22889.073290765198
2023-01-30,22601.88952052515
2023-01-31,22934.211637075514
2023-02-01,23177.950804213662
2023-02-02,23515.35415038927
2023-02-03,23265.405788901724
2023-02-06,23123.22116550364
2023-02-07,23425.64144013072
2023-02-08,23169.487476538117
2023-02-09,22968.630726261967
2023-02-10,23022.230604125656
2023-02-13,23292.485922892436
2023-02-14,23281.772054135083
2023-02-15,23357.370836364247
2023-02-16,23035.76977305992
2023-02-17,22978.22561090601
2023-02-21,22517.259836014004
2023-02-22,22486.226437122208
2023-02-23,22605.837397059702
2023-02-24,22364.35056712553
2023-02-27,22440.524108449812
2023-02-28,22357.588167147085
2023-03-01,22271.825129545265
2023-03-02,22445.03417122428
2023-03-03,22805.00579249396
2023-03-06,22820.809871487414
2023-03-07,22470.989932735178
2023-03-08,22507.66674749212
2023-03-09,22092.401505150337
2023-03-10,21773.623945900756
2023-03-13,21742.592343131135
2023-03-14,22101.992797550043
2023-03-15,21963.765031297382
2023-03-16,22349.121247227187
2023-03-17,22087.79984014508
2023-03-20,22300.18769476695
2023-03-21,22593.00230801694
2023-03-22,22207.868811236494
2023-03-23,22267.90419484329
2023-03-24,22414.0259180429
2023-03-27,22455.93842893189
2023-03-28,22405.530260168252
2023-03-29,22731.195947948338
2023-03-30,22864.290397032768
2023-03-31,23186.55602554082
2023-04-03,23274.909071314993
2023-04-04,23145.77866386468
2023-04-05,23085.175705651458
2023-04-06,23175.226086878392
2023-04-10,23199.015725049583
2023-04-11,23205.242880620706
2023-04-12,23110.65908703106
2023-04-13,23417.634327486918
2023-04-14,23360.42604017922
2023-04-17,23444.254654201548
2023-04-18,23459.539653887226
2023-04-19,23455.581000619633
2023-04-20,23327.578557893477
2023-04-21,23345.70143061128
2023-04-24,23370.058643388893
2023-04-25,22999.085773814306
2023-04-26,22901.667699436886
2023-04-27,23357.59894388013
2023-04-28,23556.957728264646
2023-05-01,23533.173478459976
2023-05-02,23268.676527377364
2023-05-03,23108.961751578314
2023-05-04,22945.27934190081
2023-05-05,23370.058643388893
2023-05-08,23376.28759508219
2023-05-09,23273.77392210216
2023-05-10,23382.51834289766
2023-05-11,23341.739185099344
2023-05-12,23311.15302062844
2023-05-15,23391.583371500907
2023-05-16,23235.259674363027
2023-05-17,23517.313719679187
2023-05-18,23743.860405384752
2023-05-19,23709.313791524073
2023-05-22,23718.942802489397
2023-05-23,23452.74851595403
2023-05-24,23282.835358461056
2023-05-25,23484.464441271266
2023-05-26,23788.605400939345
2023-05-30,23797.66683729825
2023-05-31,23665.705741304497
2023-06-01,23890.549703190783
2023-06-02,24236.03559914142
2023-06-05,24189.591472011896
2023-06-06,24242.260958590377
2023-06-07,24158.439529056737
2023-06-08,24304.564844500692
2023-06-09,24348.1710985981
