Date,Case,US Stocks,TH Stocks,Gold,BTC,Cash / Reduced Exposure
2006-12-31,US cap 70% / TH cap 30%,0.0,0.0,0.0,0.0,1.0
2007-01-31,US cap 70% / TH cap 30%,0.7000000000000004,0.0,0.29999999999999966,0.0,0.0
2007-02-28,US cap 70% / TH cap 30%,0.7,0.0,0.2999999999999999,0.0,2.220446049250313e-16
2007-03-31,US cap 70% / TH cap 30%,0.3500000000000002,0.0,0.2999999999999996,0.0,0.3500000000000002
2007-04-30,US cap 70% / TH cap 30%,0.5654891776312765,0.3000000000000015,0.13451082236872214,0.0,0.0
2007-05-31,US cap 70% / TH cap 30%,0.6999999999999993,0.3000000000000004,3.64291929955129e-16,0.0,0.0
2007-06-30,US cap 70% / TH cap 30%,0.7000000000000001,0.0,0.2999999999999999,0.0,0.0
2007-07-31,US cap 70% / TH cap 30%,0.699999999999999,0.3000000000000012,0.0,0.0,0.0
2007-08-31,US cap 70% / TH cap 30%,0.3499999999999997,0.29999999999999966,6.197456796156279e-16,0.0,0.35
2007-09-30,US cap 70% / TH cap 30%,0.6999999999999971,0.3000000000000026,3.315288876054134e-16,0.0,2.220446049250313e-16
2007-10-31,US cap 70% / TH cap 30%,0.7000000000000002,0.0,0.2999999999999999,0.0,0.0
2007-11-30,US cap 70% / TH cap 30%,0.4000000000000027,0.2999999999999988,0.29999999999999843,0.0,0.0
2007-12-31,US cap 70% / TH cap 30%,0.39999999999999925,0.300000000000003,0.29999999999999766,0.0,0.0
2008-01-31,US cap 70% / TH cap 30%,0.20000000000000068,0.0,0.2999999999999973,0.0,0.500000000000002
2008-02-29,US cap 70% / TH cap 30%,0.20000000000000218,0.29999999999999866,0.2999999999999971,0.0,0.20000000000000195
2008-03-31,US cap 70% / TH cap 30%,0.35000000000000037,0.0,0.14999999999999952,0.0,0.5000000000000001
2008-04-30,US cap 70% / TH cap 30%,0.20000000000000048,0.29999999999999993,0.1499999999999995,0.0,0.35
2008-05-31,US cap 70% / TH cap 30%,0.3500000000000001,0.0,0.14999999999999994,0.0,0.5
2008-06-30,US cap 70% / TH cap 30%,0.3500000000000002,0.0,0.14999999999999974,0.0,0.5
2008-07-31,US cap 70% / TH cap 30%,0.3500000000000002,0.0,0.1499999999999998,0.0,0.5
2008-08-31,US cap 70% / TH cap 30%,0.3500000000000002,0.0,0.14999999999999963,0.0,0.5000000000000002
2008-09-30,US cap 70% / TH cap 30%,0.3500000000000001,0.0,0.14999999999999997,0.0,0.5
2008-10-31,US cap 70% / TH cap 30%,0.35000000000000075,0.0,0.14999999999999927,0.0,0.5
2008-11-30,US cap 70% / TH cap 30%,0.35000000000000037,0.0,0.14999999999999963,0.0,0.5
2008-12-31,US cap 70% / TH cap 30%,0.35000000000000175,0.0,0.1499999999999982,0.0,0.5
2009-01-31,US cap 70% / TH cap 30%,0.19999999999999926,0.0,0.149999999999999,0.0,0.6500000000000017
2009-02-28,US cap 70% / TH cap 30%,0.20000000000000137,0.0,0.2999999999999966,0.0,0.500000000000002
2009-03-31,US cap 70% / TH cap 30%,0.20844875990760664,0.0,0.14155124009239248,0.0,0.6500000000000009
2009-04-30,US cap 70% / TH cap 30%,0.3499999999999994,0.0,0.03000000000000015,0.0,0.6200000000000004
2009-05-31,US cap 70% / TH cap 30%,0.35000000000000075,0.0,0.2999999999999983,0.0,0.350000000000001
2009-06-30,US cap 70% / TH cap 30%,0.3499999999999794,0.3000000000000315,4.848567150464764e-15,0.0,0.34999999999998443
2009-07-31,US cap 70% / TH cap 30%,0.6999999999999935,0.3000000000000062,4.0910373120165826e-16,0.0,0.0
2009-08-31,US cap 70% / TH cap 30%,0.6999999999999996,0.29999999999999977,7.33798145628317e-16,0.0,0.0
2009-09-30,US cap 70% / TH cap 30%,0.6999999999999997,0.0,0.30000000000000004,0.0,2.220446049250313e-16
2009-10-31,US cap 70% / TH cap 30%,0.6999999999999894,0.3000000000000104,0.0,0.0,2.220446049250313e-16
2009-11-30,US cap 70% / TH cap 30%,0.6999999999999983,0.3000000000000015,3.681489912304106e-16,0.0,1.1102230246251565e-16
2009-12-31,US cap 70% / TH cap 30%,0.7000000000000003,0.0,0.14999999999999986,0.0,0.1499999999999999
2010-01-31,US cap 70% / TH cap 30%,0.7000000000000006,0.0,0.14999999999999974,0.0,0.1499999999999997
2010-02-28,US cap 70% / TH cap 30%,0.6999999999999997,0.29999999999999993,2.455774768187154e-16,0.0,0.0
2010-03-31,US cap 70% / TH cap 30%,0.7000000000000002,0.0,0.15,0.0,0.1499999999999998
2010-04-30,US cap 70% / TH cap 30%,0.7000000000000003,0.29999999999999954,0.0,0.0,1.1102230246251565e-16
2010-05-31,US cap 70% / TH cap 30%,0.6999999999999982,0.30000000000000127,8.478187085620513e-16,0.0,0.0
2010-06-30,US cap 70% / TH cap 30%,0.3500000000000001,0.0,0.29999999999999966,0.0,0.3500000000000003
2010-07-31,US cap 70% / TH cap 30%,0.4000000000000014,0.3000000000000009,0.29999999999999777,0.0,0.0
2010-08-31,US cap 70% / TH cap 30%,0.20000000000000093,0.30000000000000004,0.29999999999999805,0.0,0.20000000000000107
2010-09-30,US cap 70% / TH cap 30%,0.3999999999999947,0.3000000000000093,0.299999999999996,0.0,2.220446049250313e-16
2010-10-31,US cap 70% / TH cap 30%,0.6999999999999963,0.30000000000000404,0.0,0.0,0.0
2010-11-30,US cap 70% / TH cap 30%,0.5599999999999985,0.3000000000000014,0.14000000000000049,0.0,0.0
2010-12-31,US cap 70% / TH cap 30%,0.7000000000000004,0.0,0.2999999999999996,0.0,0.0
2011-01-31,US cap 70% / TH cap 30%,0.6999999999999995,0.29999999999999816,1.888495343110512e-15,0.0,3.3306690738754696e-16
2011-02-28,US cap 70% / TH cap 30%,0.7000000000000002,0.0,0.29999999999999977,0.0,0.0
2011-03-31,US cap 70% / TH cap 30%,0.7000000000000003,0.0,0.29999999999999966,0.0,0.0
2011-04-30,US cap 70% / TH cap 30%,0.7000000000000001,0.0,0.2999999999999999,0.0,0.0
2011-05-31,US cap 70% / TH cap 30%,0.4000000000000029,0.29999999999999843,0.2999999999999987,0.0,0.0
2011-06-30,US cap 70% / TH cap 30%,0.4466651375333437,0.2999999999999995,0.25333486246665704,0.0,0.0
2011-07-31,US cap 70% / TH cap 30%,0.7000000000000002,0.0,0.2999999999999999,0.0,0.0
2011-08-31,US cap 70% / TH cap 30%,0.3500000000000001,0.0,0.2999999999999999,0.0,0.3500000000000001
2011-09-30,US cap 70% / TH cap 30%,0.19999999999999998,0.0,0.14999999999999938,0.0,0.6500000000000006
2011-10-31,US cap 70% / TH cap 30%,0.7000000000000015,0.0,0.14999999999999925,0.0,0.14999999999999925
2011-11-30,US cap 70% / TH cap 30%,0.35000000000000014,0.0,0.14999999999999972,0.0,0.5000000000000001
2011-12-31,US cap 70% / TH cap 30%,0.7000000000000001,0.0,0.14999999999999994,0.0,0.15000000000000002
2012-01-31,US cap 70% / TH cap 30%,0.6999999999999993,0.3000000000000009,0.0,0.0,0.0
2012-02-29,US cap 70% / TH cap 30%,0.6999999999999996,0.29999999999999993,2.3891145839497636e-16,0.0,4.440892098500626e-16
2012-03-31,US cap 70% / TH cap 30%,0.6999999999999987,0.3000000000000015,0.0,0.0,0.0
2012-04-30,US cap 70% / TH cap 30%,0.6999999999999992,0.30000000000000077,0.0,0.0,1.1102230246251565e-16
2012-05-31,US cap 70% / TH cap 30%,0.7000000000000002,0.0,0.14999999999999994,0.0,0.1499999999999999
2012-06-30,US cap 70% / TH cap 30%,0.6999999999999984,0.30000000000000165,0.0,0.0,0.0
2012-07-31,US cap 70% / TH cap 30%,0.7,0.0,0.14999999999999988,0.0,0.15000000000000013
2012-08-31,US cap 70% / TH cap 30%,0.7000000000000001,0.0,0.1499999999999999,0.0,0.15000000000000002
2012-09-30,US cap 70% / TH cap 30%,0.6999999999999993,0.3000000000000001,3.350103208789356e-16,0.0,3.3306690738754696e-16
2012-10-31,US cap 70% / TH cap 30%,0.7000000000000001,0.3000000000000001,0.0,0.0,0.0
2012-11-30,US cap 70% / TH cap 30%,0.5490921569277846,0.2999999999999993,0.15090784307221605,0.0,3.3306690738754696e-16
2012-12-31,US cap 70% / TH cap 30%,0.6999999999999987,0.300000000000001,3.617104819389976e-16,0.0,1.1102230246251565e-16
2013-01-31,US cap 70% / TH cap 30%,0.6999999999999975,0.30000000000000243,0.0,0.0,0.0
2013-02-28,US cap 70% / TH cap 30%,0.6999999999999982,0.30000000000000204,0.0,0.0,0.0
2013-03-31,US cap 70% / TH cap 30%,0.699999999999998,0.30000000000000193,0.0,0.0,2.220446049250313e-16
2013-04-30,US cap 70% / TH cap 30%,0.6999999999999963,0.3000000000000012,1.2529131987208416e-15,0.0,1.4432899320127035e-15
2013-05-31,US cap 70% / TH cap 30%,0.7000000000000004,0.0,0.14999999999999986,0.0,0.1499999999999997
2013-06-30,US cap 70% / TH cap 30%,0.6999999999999967,0.30000000000000115,0.0,0.0,2.3314683517128287e-15
2013-07-31,US cap 70% / TH cap 30%,0.7000000000000003,0.0,0.14999999999999983,0.0,0.1499999999999999
2013-08-31,US cap 70% / TH cap 30%,0.7000000000000004,0.0,0.14999999999999972,0.0,0.1499999999999999
2013-09-30,US cap 70% / TH cap 30%,0.7000000000000002,0.0,0.15,0.0,0.1499999999999998
2013-10-31,US cap 70% / TH cap 30%,0.7000000000000006,0.0,0.14999999999999988,0.0,0.14999999999999947
2013-11-30,US cap 70% / TH cap 30%,0.6999999999999993,0.0,1.7054507155259029e-16,0.0,0.3000000000000005
2013-12-31,US cap 70% / TH cap 30%,0.7000000000000005,0.0,0.14999999999999977,0.0,0.1499999999999997
2014-01-31,US cap 70% / TH cap 30%,0.7000000000000002,0.0,0.14999999999999997,0.0,0.1499999999999999
2014-02-28,US cap 70% / TH cap 30%,0.7000000000000002,0.0,0.1499999999999998,0.0,0.15000000000000002
2014-03-31,US cap 70% / TH cap 30%,0.6399999999999993,0.0,0.1499999999999995,0.0,0.21000000000000119
2014-04-30,US cap 70% / TH cap 30%,0.6121841687181483,0.300000000000001,0.04390791564092528,0.0,0.043907915640925665
2014-05-31,US cap 70% / TH cap 30%,0.6999999999999997,0.3000000000000001,9.167088862250273e-17,0.0,2.220446049250313e-16
2014-06-30,US cap 70% / TH cap 30%,0.6999999999999985,0.30000000000000093,2.3346723218936164e-16,0.0,3.3306690738754696e-16
2014-07-31,US cap 70% / TH cap 30%,0.7000000000000001,0.0,0.14999999999999997,0.0,0.1499999999999999
2014-08-31,US cap 70% / TH cap 30%,0.6999999999999991,0.30000000000000077,1.7699044289527923e-16,0.0,1.1102230246251565e-16
2014-09-30,US cap 70% / TH cap 30%,0.7000000000000004,0.2999999999999994,0.0,0.0,2.220446049250313e-16
2014-10-31,US cap 70% / TH cap 30%,0.6999999999999983,0.30000000000000165,3.402263140427455e-18,0.0,1.1102230246251565e-16
2014-11-30,US cap 70% / TH cap 30%,0.6999999999999993,0.3000000000000003,1.6172493993525613e-16,0.0,5.551115123125783e-16
2014-12-31,US cap 70% / TH cap 30%,0.7000000000000006,0.0,0.1499999999999998,0.0,0.14999999999999958
2015-01-31,US cap 70% / TH cap 30%,0.7000000000000001,0.0,0.1499999999999999,0.0,0.15000000000000002
2015-02-28,US cap 70% / TH cap 30%,0.7000000000000004,0.0,0.14999999999999977,0.0,0.1499999999999998
2015-03-31,US cap 70% / TH cap 30%,0.6999999999999958,0.0,7.480899261832626e-16,0.0,0.3000000000000034
2015-04-30,US cap 70% / TH cap 30%,0.7000000000000002,0.0,0.14999999999999983,0.0,0.15000000000000002
2015-05-31,US cap 70% / TH cap 30%,0.7,0.0,0.1499999999999999,0.0,0.15000000000000013
2015-06-30,US cap 70% / TH cap 30%,0.7000000000000003,0.0,0.14999999999999994,0.0,0.1499999999999998
2015-07-31,US cap 70% / TH cap 30%,0.7000000000000006,0.0,0.14999999999999977,0.0,0.14999999999999958
2015-08-31,US cap 70% / TH cap 30%,0.34999999999999976,0.0,1.5139510552765834e-17,0.0,0.6500000000000002
2015-09-30,US cap 70% / TH cap 30%,0.3499999999999999,0.0,0.15,0.0,0.5000000000000001
2015-10-31,US cap 70% / TH cap 30%,0.6400000000000007,0.0,0.029999999999999024,0.0,0.3300000000000003
2015-11-30,US cap 70% / TH cap 30%,0.7000000000000002,0.0,0.14999999999999988,0.0,0.1499999999999999
2015-12-31,US cap 70% / TH cap 30%,0.7,0.0,0.15000000000000002,0.0,0.15000000000000002
2016-01-31,US cap 70% / TH cap 30%,0.3499999999999999,0.0,0.15000000000000002,0.0,0.5
2016-02-29,US cap 70% / TH cap 30%,0.3500000000000004,0.0,0.29999999999999916,0.0,0.3500000000000004
2016-03-31,US cap 70% / TH cap 30%,0.3999999999999994,0.3000000000000013,0.29999999999999954,0.0,0.0
2016-04-30,US cap 70% / TH cap 30%,0.4000000000000017,0.29999999999999905,0.2999999999999992,0.0,0.0
2016-05-31,US cap 70% / TH cap 30%,0.7000000000000002,0.0,0.2999999999999997,0.0,1.1102230246251565e-16
2016-06-30,US cap 70% / TH cap 30%,0.5999999999999999,0.3000000000000003,0.0,0.09999999999999976,0.0
2016-07-31,US cap 70% / TH cap 30%,0.6400000000000008,0.0,0.25999999999999934,0.09999999999999998,0.0
2016-08-31,US cap 70% / TH cap 30%,0.5999999999999998,0.3000000000000004,0.0,0.0,0.09999999999999998
2016-09-30,US cap 70% / TH cap 30%,0.6999999999999985,0.30000000000000115,4.781204493012667e-16,0.0,0.0
2016-10-31,US cap 70% / TH cap 30%,0.6999999999999983,0.3000000000000017,0.0,0.0,0.0
2016-11-30,US cap 70% / TH cap 30%,0.7000000000000003,0.0,0.09999999999999994,0.09999999999999977,0.09999999999999998
2016-12-31,US cap 70% / TH cap 30%,0.6600000000000007,0.23999999999999935,0.0,0.09999999999999971,3.3306690738754696e-16
2017-01-31,US cap 70% / TH cap 30%,0.7000000000000004,0.0,0.09999999999999995,0.09999999999999976,0.09999999999999987
2017-02-28,US cap 70% / TH cap 30%,0.7000000000000001,0.0,0.09999999999999999,0.09999999999999987,0.10000000000000009
2017-03-31,US cap 70% / TH cap 30%,0.5999999999999996,0.3000000000000004,0.0,0.0,0.09999999999999998
2017-04-30,US cap 70% / TH cap 30%,0.7000000000000004,0.0,0.14999999999999977,0.0,0.1499999999999998
2017-05-31,US cap 70% / TH cap 30%,0.6000000000000002,0.29999999999999977,1.0514138342918717e-16,0.09999999999999983,1.1102230246251565e-16
2017-06-30,US cap 70% / TH cap 30%,0.7000000000000006,0.0,0.09999999999999996,0.09999999999999977,0.09999999999999964
2017-07-31,US cap 70% / TH cap 30%,0.7000000000000001,0.0,0.1,0.09999999999999994,0.09999999999999998
2017-08-31,US cap 70% / TH cap 30%,0.5999999999999988,0.3000000000000016,0.0,0.09999999999999974,0.0
2017-09-30,US cap 70% / TH cap 30%,0.7000000000000007,0.0,0.1999999999999994,0.09999999999999987,0.0
2017-10-31,US cap 70% / TH cap 30%,0.5999999999999991,0.3000000000000015,9.468733616002802e-16,0.09999999999999831,4.440892098500626e-16
2017-11-30,US cap 70% / TH cap 30%,0.600000000000001,0.2999999999999996,1.7191254615416634e-16,0.09999999999999927,1.1102230246251565e-16
2017-12-31,US cap 70% / TH cap 30%,0.5999999999999984,0.30000000000000165,2.216167755458021e-16,0.0999999999999997,0.0
2018-01-31,US cap 70% / TH cap 30%,0.7000000000000003,0.0,0.19999999999999976,0.0,0.09999999999999998
2018-02-28,US cap 70% / TH cap 30%,0.5999999999999985,0.30000000000000154,0.0,0.0,0.09999999999999976
2018-03-31,US cap 70% / TH cap 30%,0.6999999999999977,0.3000000000000024,0.0,0.0,0.0
2018-04-30,US cap 70% / TH cap 30%,0.6999999999999994,0.3000000000000006,0.0,0.0,0.0
2018-05-31,US cap 70% / TH cap 30%,0.6999999999999972,0.0,7.157902742749294e-16,0.0,0.30000000000000215
2018-06-30,US cap 70% / TH cap 30%,0.7000000000000001,0.0,0.14999999999999988,0.0,0.15000000000000002
2018-07-31,US cap 70% / TH cap 30%,0.7000000000000004,0.0,0.09999999999999994,0.09999999999999998,0.09999999999999964
2018-08-31,US cap 70% / TH cap 30%,0.7,0.0,0.10000000000000005,0.09999999999999996,0.09999999999999998
2018-09-30,US cap 70% / TH cap 30%,0.6999999999999994,0.3000000000000005,0.0,0.0,2.220446049250313e-16
2018-10-31,US cap 70% / TH cap 30%,0.35000000000000003,0.0,0.10000000000000003,0.0,0.5499999999999999
2018-11-30,US cap 70% / TH cap 30%,0.6999999999999994,0.0,3.511861080017765e-17,0.0,0.3000000000000006
2018-12-31,US cap 70% / TH cap 30%,0.3500000000000002,0.0,0.1499999999999998,0.0,0.5
2019-01-31,US cap 70% / TH cap 30%,0.35000000000000014,0.0,0.2999999999999997,0.0,0.3500000000000001
2019-02-28,US cap 70% / TH cap 30%,0.3999999999999996,0.30000000000000193,0.29999999999999843,1.128669834467703e-18,2.220446049250313e-16
2019-03-31,US cap 70% / TH cap 30%,0.6999999999999998,0.0,1.8041124150158757e-16,1.1782049057335823e-16,0.2999999999999998
2019-04-30,US cap 70% / TH cap 30%,0.7000000000000004,0.0,0.19999999999999993,0.0999999999999999,0.0
2019-05-31,US cap 70% / TH cap 30%,0.7000000000000001,0.0,0.20000000000000018,0.0999999999999999,0.0
2019-06-30,US cap 70% / TH cap 30%,0.700000000000001,0.0,0.19999999999999968,0.09999999999999945,0.0
2019-07-31,US cap 70% / TH cap 30%,0.5492391229691796,0.3000000000000005,0.05076087703082012,0.0,0.09999999999999987
2019-08-31,US cap 70% / TH cap 30%,0.3000000000000008,0.0,0.2999999999999993,0.0,0.3999999999999999
2019-09-30,US cap 70% / TH cap 30%,0.6000000000000004,0.0,0.29999999999999954,0.0,0.10000000000000009
2019-10-31,US cap 70% / TH cap 30%,0.7000000000000003,0.0,0.2999999999999997,6.200318346279228e-17,0.0
2019-11-30,US cap 70% / TH cap 30%,0.7000000000000001,0.0,0.2999999999999999,0.0,0.0
2019-12-31,US cap 70% / TH cap 30%,0.7000000000000002,0.0,0.19999999999999987,0.0,0.09999999999999998
2020-01-31,US cap 70% / TH cap 30%,0.6999999999999997,0.0,0.2999999999999999,3.0979737003809227e-16,1.1102230246251565e-16
2020-02-29,US cap 70% / TH cap 30%,0.7000000000000004,0.0,0.29999999999999916,3.226585665316859e-16,1.1102230246251565e-16
2020-03-31,US cap 70% / TH cap 30%,0.3000000000000004,0.0,0.29999999999999943,0.0,0.40000000000000013
2020-04-30,US cap 70% / TH cap 30%,0.6000000000000002,0.0,0.29999999999999977,0.09999999999999994,1.1102230246251565e-16
2020-05-31,US cap 70% / TH cap 30%,0.7000000000000002,0.0,0.2999999999999997,2.7061686225238166e-16,0.0
2020-06-30,US cap 70% / TH cap 30%,0.6999999999999967,0.0,4.735595470048061e-16,7.069657397555501e-17,0.3000000000000027
2020-07-31,US cap 70% / TH cap 30%,0.6999999999999985,0.0,0.0,8.335346302068535e-16,0.3000000000000006
2020-08-31,US cap 70% / TH cap 30%,0.6599999999999991,0.0,0.0,0.09999999999999967,0.2400000000000012
2020-09-30,US cap 70% / TH cap 30%,0.7000000000000013,0.0,0.09999999999999969,0.0,0.19999999999999907
2020-10-31,US cap 70% / TH cap 30%,0.700000000000001,0.0,0.0999999999999997,0.0999999999999996,0.09999999999999964
2020-11-30,US cap 70% / TH cap 30%,0.7000000000000003,0.0,0.09999999999999981,0.09999999999999998,0.09999999999999998
2020-12-31,US cap 70% / TH cap 30%,0.5999999999999985,0.3000000000000018,0.0,0.09999999999999956,1.1102230246251565e-16
2021-01-31,US cap 70% / TH cap 30%,0.5999999999999959,0.3000000000000049,0.0,0.09999999999999915,0.0
2021-02-28,US cap 70% / TH cap 30%,0.5999999999999973,0.3000000000000034,0.0,0.09999999999999915,0.0
2021-03-31,US cap 70% / TH cap 30%,0.6,0.3000000000000012,2.7392999986734327e-16,0.09999999999999826,4.440892098500626e-16
2021-04-30,US cap 70% / TH cap 30%,0.6999999999999997,0.0,0.10000000000000019,0.0,0.20000000000000007
2021-05-31,US cap 70% / TH cap 30%,0.7000000000000008,0.0,0.09999999999999973,0.0,0.1999999999999994
2021-06-30,US cap 70% / TH cap 30%,0.7000000000000003,0.0,0.1499999999999998,0.0,0.1499999999999999
2021-07-31,US cap 70% / TH cap 30%,0.6999999999999998,0.0,0.14999999999999997,3.3108313409789616e-16,0.1499999999999998
2021-08-31,US cap 70% / TH cap 30%,0.6999999999999995,0.0,0.15000000000000005,5.806339137861094e-16,0.1499999999999999
2021-09-30,US cap 70% / TH cap 30%,0.7000000000000008,0.0,0.09999999999999991,0.0,0.1999999999999993
2021-10-31,US cap 70% / TH cap 30%,0.6,0.3000000000000002,0.0,0.09999999999999983,0.0
2021-11-30,US cap 70% / TH cap 30%,0.7,0.0,0.10000000000000007,0.09999999999999992,0.10000000000000009
2021-12-31,US cap 70% / TH cap 30%,0.7000000000000004,0.0,0.20000000000000012,0.0,0.09999999999999942
2022-01-31,US cap 70% / TH cap 30%,0.7000000000000001,0.0,0.2999999999999999,0.0,0.0
2022-02-28,US cap 70% / TH cap 30%,0.6999999999999994,0.3000000000000004,0.0,0.0,1.1102230246251565e-16
2022-03-31,US cap 70% / TH cap 30%,0.5599999999999979,0.30000000000000254,0.13999999999999974,0.0,0.0
2022-04-30,US cap 70% / TH cap 30%,0.20000000000000104,0.3000000000000001,0.2999999999999976,0.0,0.2000000000000013
2022-05-31,US cap 70% / TH cap 30%,0.3000000000000001,0.0,0.14999999999999994,0.0,0.5499999999999999
2022-06-30,US cap 70% / TH cap 30%,0.3199999999999994,0.0,0.02999999999999927,0.0,0.6500000000000014
2022-07-31,US cap 70% / TH cap 30%,0.19999999999999934,0.0,0.14999999999999944,0.0,0.6500000000000012
2022-08-31,US cap 70% / TH cap 30%,0.35000000000000014,0.0,0.14999999999999986,0.0,0.5
2022-09-30,US cap 70% / TH cap 30%,0.3500000000000001,0.0,0.14999999999999988,0.0,0.5
2022-10-31,US cap 70% / TH cap 30%,0.3499999999999998,0.0,0.0,0.0,0.6500000000000001
2022-11-30,US cap 70% / TH cap 30%,0.3500000000000001,0.2999999999999996,0.0,0.0,0.3500000000000002
2022-12-31,US cap 70% / TH cap 30%,0.3500000000000002,0.0,0.14999999999999986,0.0,0.5
2023-01-31,US cap 70% / TH cap 30%,0.3499999999999991,0.3000000000000015,4.706312891628907e-16,0.0,0.34999999999999887
2023-02-28,US cap 70% / TH cap 30%,0.3499999999999993,0.300000000000001,2.3332030751888e-16,0.0,0.3499999999999994
2023-03-31,US cap 70% / TH cap 30%,0.6000000000000005,0.0,0.2999999999999997,0.09999999999999992,0.0
2023-04-30,US cap 70% / TH cap 30%,0.7000000000000031,0.0,0.19999999999999857,0.09999999999999819,1.1102230246251565e-16
2023-05-31,US cap 70% / TH cap 30%,0.7000000000000011,0.0,0.1999999999999993,0.0,0.09999999999999964
2023-06-30,US cap 70% / TH cap 30%,0.7000000000000006,0.0,0.19999999999999982,0.09999999999999971,0.0
2023-07-31,US cap 70% / TH cap 30%,0.7000000000000004,0.0,0.20000000000000004,0.09999999999999969,0.0
2023-08-31,US cap 70% / TH cap 30%,0.7000000000000002,0.0,0.0999999999999999,0.0,0.19999999999999996
2023-09-30,US cap 70% / TH cap 30%,0.6999999999999987,0.0,7.325426961488817e-17,0.0,0.30000000000000115
2023-10-31,US cap 70% / TH cap 30%,0.6999999999999993,0.0,0.0,3.18903180514276e-16,0.3000000000000004
2023-11-30,US cap 70% / TH cap 30%,0.6000000000000011,0.0,0.2999999999999995,0.09999999999999959,0.0
2023-12-31,US cap 70% / TH cap 30%,0.7000000000000001,0.0,0.19999999999999984,0.09999999999999996,1.1102230246251565e-16
2024-01-31,US cap 70% / TH cap 30%,0.7000000000000007,0.0,0.19999999999999937,0.09999999999999994,0.0
2024-02-29,US cap 70% / TH cap 30%,0.7000000000000015,0.0,0.19999999999999907,0.0999999999999996,0.0
2024-03-31,US cap 70% / TH cap 30%,0.6999999999999997,0.0,0.2000000000000001,0.09999999999999992,2.220446049250313e-16
2024-04-30,US cap 70% / TH cap 30%,0.6999999999999996,0.0,0.20000000000000032,0.0,0.10000000000000009
2024-05-31,US cap 70% / TH cap 30%,0.6732191452128992,0.0,0.22678085478710097,0.0999999999999999,0.0
2024-06-30,US cap 70% / TH cap 30%,0.6399999999999991,0.0,0.060000000000001,0.0,0.2999999999999998
2024-07-31,US cap 70% / TH cap 30%,0.7000000000000001,0.0,0.29999999999999927,4.723130964443971e-16,2.220446049250313e-16
2024-08-31,US cap 70% / TH cap 30%,0.7000000000000003,0.0,0.29999999999999977,0.0,0.0
2024-09-30,US cap 70% / TH cap 30%,0.6999999999999992,0.3000000000000006,0.0,3.2055907746076166e-16,0.0
2024-10-31,US cap 70% / TH cap 30%,0.4000000000000021,0.2999999999999989,0.29999999999999893,0.0,1.1102230246251565e-16
2024-11-30,US cap 70% / TH cap 30%,0.6000000000000002,0.3000000000000003,0.0,0.09999999999999949,0.0
2024-12-31,US cap 70% / TH cap 30%,0.700000000000001,0.0,0.1999999999999996,0.09999999999999938,0.0
2025-01-31,US cap 70% / TH cap 30%,0.7000000000000006,0.0,0.19999999999999968,0.09999999999999981,0.0
2025-02-28,US cap 70% / TH cap 30%,0.6999999999999975,0.0,0.0,0.0,0.3000000000000025
2025-03-31,US cap 70% / TH cap 30%,0.7000000000000003,0.0,0.29999999999999977,0.0,0.0
2025-04-30,US cap 70% / TH cap 30%,0.35000000000000014,0.0,0.2999999999999997,5.580835615953796e-17,0.35
2025-05-31,US cap 70% / TH cap 30%,0.4799999999999997,0.0,0.2999999999999981,1.5476017303556345e-16,0.22000000000000208
2025-06-30,US cap 70% / TH cap 30%,0.6000000000000004,0.0,0.0,0.09999999999999806,0.3000000000000015
2025-07-31,US cap 70% / TH cap 30%,0.7000000000000004,0.0,0.20000000000000018,0.09999999999999941,0.0
2025-08-31,US cap 70% / TH cap 30%,0.700000000000003,0.0,0.19999999999999862,0.0,0.09999999999999842
2025-09-30,US cap 70% / TH cap 30%,0.6999999999999963,0.300000000000003,4.813702985323526e-16,0.0,4.440892098500626e-16
2025-10-31,US cap 70% / TH cap 30%,0.7000000000000004,0.0,0.14999999999999988,0.0,0.1499999999999997
2025-11-30,US cap 70% / TH cap 30%,0.7000000000000007,0.0,0.2999999999999994,0.0,0.0
2025-12-31,US cap 70% / TH cap 30%,0.6399999999999965,0.16000000000000297,0.2000000000000004,0.0,1.1102230246251565e-16
2026-01-31,US cap 70% / TH cap 30%,0.7000000000000004,0.0,0.2999999999999997,0.0,0.0
2026-02-28,US cap 70% / TH cap 30%,0.3999999999999988,0.3000000000000032,0.2999999999999983,0.0,0.0
2026-03-31,US cap 70% / TH cap 30%,0.4000000000000077,0.29999999999999694,0.14999999999999733,0.0,0.1499999999999979
2026-04-30,US cap 70% / TH cap 30%,0.3999999999999998,0.300000000000002,0.14999999999999905,0.0,0.14999999999999925
2006-12-31,US cap 70% / TH cap 40%,0.0,0.0,0.0,0.0,1.0
2007-01-31,US cap 70% / TH cap 40%,0.7000000000000004,0.0,0.29999999999999966,0.0,0.0
2007-02-28,US cap 70% / TH cap 40%,0.7,0.0,0.2999999999999999,0.0,2.220446049250313e-16
2007-03-31,US cap 70% / TH cap 40%,0.3500000000000002,0.0,0.2999999999999996,0.0,0.3500000000000002
2007-04-30,US cap 70% / TH cap 40%,0.5586920248667013,0.40000000000000036,0.04130797513329838,0.0,0.0
2007-05-31,US cap 70% / TH cap 40%,0.6,0.39999999999999997,4.954076875376752e-18,0.0,0.0
2007-06-30,US cap 70% / TH cap 40%,0.7000000000000001,0.0,0.2999999999999999,0.0,0.0
2007-07-31,US cap 70% / TH cap 40%,0.5999999999999985,0.4000000000000014,0.0,0.0,2.220446049250313e-16
