,current_best country_only bucket5% top1 boost16,current_best country_only bucket5% top2 boost16,current_best country_only bucket5% top3 boost16,current_best country_only bucket8% top1 boost16,current_best country_only bucket8% top2 boost16,current_best country_only bucket8% top3 boost16,current_best country_only bucket10% top1 boost16,current_best country_only bucket10% top2 boost16,current_best country_only bucket10% top3 boost16,current_best momentum_core bucket5% top1 boost16,current_best momentum_core bucket5% top2 boost16,current_best momentum_core bucket5% top3 boost16,current_best momentum_core bucket8% top1 boost16,current_best momentum_core bucket8% top2 boost16,current_best momentum_core bucket8% top3 boost16,current_best momentum_core bucket10% top1 boost16,current_best momentum_core bucket10% top2 boost16,current_best momentum_core bucket10% top3 boost16,current_best sector_only bucket5% top1 boost16,current_best sector_only bucket5% top2 boost16,current_best sector_only bucket5% top3 boost16,current_best sector_only bucket8% top1 boost16,current_best sector_only bucket8% top2 boost16,current_best sector_only bucket8% top3 boost16,current_best sector_only bucket10% top1 boost16,current_best sector_only bucket10% top2 boost16,current_best sector_only bucket10% top3 boost16,current_best momentum_sector bucket5% top1 boost16,current_best momentum_sector bucket5% top2 boost16,current_best momentum_sector bucket5% top3 boost16,current_best momentum_sector bucket8% top1 boost16,current_best momentum_sector bucket8% top2 boost16,current_best momentum_sector bucket8% top3 boost16,current_best momentum_sector bucket10% top1 boost16,current_best momentum_sector bucket10% top2 boost16,current_best momentum_sector bucket10% top3 boost16,current_best momentum_country bucket5% top1 boost16,current_best momentum_country bucket5% top2 boost16,current_best momentum_country bucket5% top3 boost16,current_best momentum_country bucket8% top1 boost16,current_best momentum_country bucket8% top2 boost16,current_best momentum_country bucket8% top3 boost16,current_best momentum_country bucket10% top1 boost16,current_best momentum_country bucket10% top2 boost16,current_best momentum_country bucket10% top3 boost16,current_best sector_country bucket5% top1 boost16,current_best sector_country bucket5% top2 boost16,current_best sector_country bucket5% top3 boost16,current_best sector_country bucket8% top1 boost16,current_best sector_country bucket8% top2 boost16,current_best sector_country bucket8% top3 boost16,current_best sector_country bucket10% top1 boost16,current_best sector_country bucket10% top2 boost16,current_best sector_country bucket10% top3 boost16,current_best momentum_sector_country bucket5% top1 boost16,current_best momentum_sector_country bucket5% top2 boost16,current_best momentum_sector_country bucket5% top3 boost16,current_best momentum_sector_country bucket8% top1 boost16,current_best momentum_sector_country bucket8% top2 boost16,current_best momentum_sector_country bucket8% top3 boost16,current_best momentum_sector_country bucket10% top1 boost16,current_best momentum_sector_country bucket10% top2 boost16,current_best momentum_sector_country bucket10% top3 boost16,current_best all_with_region bucket5% top1 boost16,current_best all_with_region bucket5% top2 boost16,current_best all_with_region bucket5% top3 boost16,current_best all_with_region bucket8% top1 boost16,current_best all_with_region bucket8% top2 boost16,current_best all_with_region bucket8% top3 boost16,current_best all_with_region bucket10% top1 boost16,current_best all_with_region bucket10% top2 boost16,current_best all_with_region bucket10% top3 boost16
2019-12-26,16774.22639891076,16930.173640872134,16882.958895592365,16662.4024608345,16912.15303346827,16837.050361760193,16587.21115206494,16899.577050976728,16806.067971568704,16879.995312585255,16905.212172465483,16900.628403871364,16832.894369285266,16873.34492290708,16866.077542193365,16801.358949017078,16852.007492115863,16842.978707084327,16844.566887375775,16919.309464859092,16875.323130834302,16775.80551862884,16895.580806120728,16825.43792982949,16729.665466732105,16879.536206014523,16792.05434938674,16729.49730135955,16774.990050835444,16780.729771559534,16592.83854998713,16665.57852228348,16674.8318925695,16501.911421461424,16592.791955945453,16604.415832736882,16828.741515157762,16860.920425593504,16843.8742396131,16749.155458614623,16801.65248582018,16774.864339081767,16695.25472604032,16761.709053914838,16728.62737476582,16897.343556064512,16784.117529834824,16857.20687004424,16858.864261114253,16679.322834379254,16796.143899081784,16832.33674202394,16609.262745310592,16755.182401915878,16856.643786138797,16755.95845977432,16819.108400652844,16793.987139000117,16634.638756630084,16735.4307810713,16751.446202869003,16553.716133644517,16679.495715123867,16856.643786138797,16755.95845977432,16819.108400652844,16793.987139000117,16634.638756630084,16735.4307810713,16751.446202869003,16553.716133644517,16679.495715123867
2019-12-27,16777.157497097156,16940.07138462227,16894.186788077786,16659.189563799366,16919.983193581997,16847.01224521622,16579.948208396774,16906.031042689487,16815.189387552862,16893.403193621245,16918.324102706985,16913.35360443614,16846.33518746769,16886.313424171214,16878.42863214881,16814.82139857157,16864.88055244043,16855.08113563453,16858.283684191356,16931.5119106267,16887.20619262181,16789.73784162333,16907.095793117285,16836.446215668937,16743.739985609205,16890.59378550405,16802.482138582887,16743.12039519413,16787.088411396355,16793.2411162535,16606.618918734082,16676.936753893056,16686.846453868373,16515.794332884336,16603.661692753783,16616.102281934436,16831.68213921764,16869.089913935637,16854.898830406135,16745.925833592635,16806.7405479873,16784.506897635685,16687.944473973876,16764.754718513028,16737.354569101582,16911.103329754827,16792.417729081826,16866.29384038993,16872.86556447613,16684.640851556902,16802.69581520579,16846.497637332483,16612.61305824521,16760.05431571542,16870.370417363752,16764.244733600954,16829.106575503833,16807.934561848222,16639.94252678491,16743.442383768586,16765.539045685844,16557.055242076298,16686.19363638093,16870.370417363752,16764.244733600954,16829.106575503833,16807.934561848222,16639.94252678491,16743.442383768586,16765.539045685844,16557.055242076298,16686.19363638093
2019-12-28,16777.157497097156,16940.07138462227,16894.186788077786,16659.189563799366,16919.983193581997,16847.01224521622,16579.948208396774,16906.031042689487,16815.189387552862,16893.403193621245,16918.324102706985,16913.35360443614,16846.33518746769,16886.313424171214,16878.42863214881,16814.82139857157,16864.88055244043,16855.08113563453,16858.283684191356,16931.5119106267,16887.20619262181,16789.73784162333,16907.095793117285,16836.446215668937,16743.739985609205,16890.59378550405,16802.482138582887,16743.12039519413,16787.088411396355,16793.2411162535,16606.618918734082,16676.936753893056,16686.846453868373,16515.794332884336,16603.661692753783,16616.102281934436,16831.68213921764,16869.089913935637,16854.898830406135,16745.925833592635,16806.7405479873,16784.506897635685,16687.944473973876,16764.754718513028,16737.354569101582,16911.103329754827,16792.417729081826,16866.29384038993,16872.86556447613,16684.640851556902,16802.69581520579,16846.497637332483,16612.61305824521,16760.05431571542,16870.370417363752,16764.244733600954,16829.106575503833,16807.934561848222,16639.94252678491,16743.442383768586,16765.539045685844,16557.055242076298,16686.19363638093,16870.370417363752,16764.244733600954,16829.106575503833,16807.934561848222,16639.94252678491,16743.442383768586,16765.539045685844,16557.055242076298,16686.19363638093
2019-12-29,16777.157497097156,16940.07138462227,16894.186788077786,16659.189563799366,16919.983193581997,16847.01224521622,16579.948208396774,16906.031042689487,16815.189387552862,16893.403193621245,16918.324102706985,16913.35360443614,16846.33518746769,16886.313424171214,16878.42863214881,16814.82139857157,16864.88055244043,16855.08113563453,16858.283684191356,16931.5119106267,16887.20619262181,16789.73784162333,16907.095793117285,16836.446215668937,16743.739985609205,16890.59378550405,16802.482138582887,16743.12039519413,16787.088411396355,16793.2411162535,16606.618918734082,16676.936753893056,16686.846453868373,16515.794332884336,16603.661692753783,16616.102281934436,16831.68213921764,16869.089913935637,16854.898830406135,16745.925833592635,16806.7405479873,16784.506897635685,16687.944473973876,16764.754718513028,16737.354569101582,16911.103329754827,16792.417729081826,16866.29384038993,16872.86556447613,16684.640851556902,16802.69581520579,16846.497637332483,16612.61305824521,16760.05431571542,16870.370417363752,16764.244733600954,16829.106575503833,16807.934561848222,16639.94252678491,16743.442383768586,16765.539045685844,16557.055242076298,16686.19363638093,16870.370417363752,16764.244733600954,16829.106575503833,16807.934561848222,16639.94252678491,16743.442383768586,16765.539045685844,16557.055242076298,16686.19363638093
2019-12-30,16752.47940705343,16907.278239350566,16859.348994843254,16643.609895190602,16891.573901755644,16815.321449640094,16570.36427700584,16880.539432535694,16785.58775873729,16853.256081770774,16877.702380983865,16872.00023052049,16806.17184585577,16845.391411286782,16836.33844530935,16774.647957571193,16823.759365179012,16812.501792662468,16818.02053987461,16890.550239160475,16847.392254417737,16749.391541385154,16865.630871608082,16796.81443323363,16703.340093295188,16848.794822064618,16762.971875817402,16703.13229881297,16746.476137429814,16752.853317949925,16566.712659377536,16636.036301090535,16646.302248008767,16475.94443596152,16562.57279695358,16575.456271158455,16806.92384702834,16836.63858994421,16819.794784649246,16730.26504925285,16778.847246843794,16752.380370699033,16678.29811604296,16739.882428082383,16707.200267325257,16870.714034695102,16760.014543322755,16830.821511004287,16832.319505546304,16656.79224190235,16769.98527073524,16805.849807695766,16587.769899401366,16729.174356280368,16830.078405939825,16731.895911354077,16794.1258172946,16767.544534284192,16612.168523842593,16711.505201287746,16725.08655582311,16532.295166588894,16656.269464410714,16830.078405939825,16731.895911354077,16794.1258172946,16767.544534284192,16612.168523842593,16711.505201287746,16725.08655582311,16532.295166588894,16656.269464410714
2019-12-31,16785.09105183537,16943.742277618607,16896.32634127668,16673.526128723308,16927.612243969146,16852.181213767315,16598.50048891434,16916.293185635495,16822.368358778658,16890.882609767847,16914.908923744675,16909.36460730751,16844.06866421869,16882.61881847586,16873.817916523574,16812.72349583922,16861.00028339534,16850.05739796825,16854.553698786563,16926.94841189195,16884.157458908303,16785.543425244254,16901.56627338566,16833.337054518233,16739.23820876144,16884.421909613015,16799.33294830902,16739.415890282795,16782.563838686612,16789.388403459252,16602.470249168728,16671.482508411027,16682.459742869345,16511.353842252363,16597.594662748455,16611.363479159554,16839.641477479247,16871.821041571646,16856.495633535353,16760.337042013394,16812.84450710743,16788.79979234716,16706.617597873377,16773.092766859267,16743.432157122716,16907.361657721034,16794.53127727139,16865.922535307138,16868.650381109168,16689.738214816727,16803.85414071234,16841.968232725456,16619.677651023998,16762.22574448042,16866.637757704622,16766.35473584588,16829.681978655848,16803.735599560085,16645.026234156034,16746.10244593182,16761.03140787129,16564.096208629308,16690.231421220386,16866.637757704622,16766.35473584588,16829.681978655848,16803.735599560085,16645.026234156034,16746.10244593182,16761.03140787129,16564.096208629308,16690.231421220386
2020-01-01,16785.09105183537,16943.742277618607,16896.32634127668,16673.526128723308,16927.612243969146,16852.181213767315,16598.50048891434,16916.293185635495,16822.368358778658,16890.882609767847,16914.908923744675,16909.36460730751,16844.06866421869,16882.61881847586,16873.817916523574,16812.72349583922,16861.00028339534,16850.05739796825,16854.553698786563,16926.94841189195,16884.157458908303,16785.543425244254,16901.56627338566,16833.337054518233,16739.23820876144,16884.421909613015,16799.33294830902,16739.415890282795,16782.563838686612,16789.388403459252,16602.470249168728,16671.482508411027,16682.459742869345,16511.353842252363,16597.594662748455,16611.363479159554,16839.641477479247,16871.821041571646,16856.495633535353,16760.337042013394,16812.84450710743,16788.79979234716,16706.617597873377,16773.092766859267,16743.432157122716,16907.361657721034,16794.53127727139,16865.922535307138,16868.650381109168,16689.738214816727,16803.85414071234,16841.968232725456,16619.677651023998,16762.22574448042,16866.637757704622,16766.35473584588,16829.681978655848,16803.735599560085,16645.026234156034,16746.10244593182,16761.03140787129,16564.096208629308,16690.231421220386,16866.637757704622,16766.35473584588,16829.681978655848,16803.735599560085,16645.026234156034,16746.10244593182,16761.03140787129,16564.096208629308,16690.231421220386
2020-01-02,16899.78398819833,17062.630857273376,17010.12859009588,16789.224459659737,17050.047471156788,16966.48492333707,16714.85139112084,17041.084796446125,16937.001442222212,17011.261181032867,17027.388672376197,17022.970288492175,16968.86880381666,16994.817143744574,16987.81432307555,16940.455631042605,16973.01052501106,16964.31238921164,16978.349372019777,17042.611876965428,16998.6447289936,16915.767480364982,17018.848924257738,16948.736427846565,16873.713773886644,17002.77946369981,16915.33531976288,16862.3658833056,16904.000595234735,16904.924129352163,16731.274002856942,16797.912799438825,16799.513256638147,16643.99868613522,16727.31235795445,16729.41414843086,16960.892074956268,16990.20497393773,16975.39106656086,16886.48702096159,16934.44963411709,16911.21748366059,16835.998489730486,16896.827987198787,16868.17833456512,17031.545202205256,16916.671578448957,16986.110623868102,16999.51918895117,16817.28791028546,16928.336245156526,16977.26908499071,16750.7889873675,16889.549192881852,16990.522187616643,16888.29011964891,16949.611813734195,16934.100791529996,16772.23422267624,16870.156728732156,16895.682049826733,16694.769067323527,16817.008011129245,16990.522187616643,16888.29011964891,16949.611813734195,16934.100791529996,16772.23422267624,16870.156728732156,16895.682049826733,16694.769067323527,16817.008011129245
2020-01-03,16909.26351478942,17074.64451570703,17019.630860714737,16795.201965248576,17060.023414638847,16972.463058304664,16718.519239677586,17049.703636829723,16940.64007299831,17023.49042926982,17035.788117530727,17034.270467883758,16979.199060061113,16999.028718620855,16996.659232407834,16949.52499814833,16974.43906248801,16971.526016402397,16986.19307536401,17053.751840374483,17010.3027267444,16919.11211846929,17027.433171521763,16958.157579874074,16874.07740340451,17009.663748966963,16923.27238744925,16870.156004286888,16913.981342748968,16913.08674646147,16734.582162337643,16804.68655827865,16803.395924353787,16644.35736527952,16731.97022381039,16730.47301180159,16975.262321239472,17002.16763790098,16987.427042810086,16900.23537604206,16944.357941571103,16921.24567972795,16849.33428554223,16905.373867062088,16876.876151816672,17039.413481101685,16927.745573148575,16996.699574280792,17002.880386703517,16825.796501352386,16936.05510658585,16977.63494613158,16757.603628287165,16895.365315459156,16998.371514590854,16899.345535272685,16960.178011198954,16937.449054553545,16780.720019140022,16877.849061882574,16896.046152762232,16701.56091793524,16822.799153264492,16998.371514590854,16899.345535272685,16960.178011198954,16937.449054553545,16780.720019140022,16877.849061882574,16896.046152762232,16701.56091793524,16822.799153264492
2020-01-04,16909.26351478942,17074.64451570703,17019.630860714737,16795.201965248576,17060.023414638847,16972.463058304664,16718.519239677586,17049.703636829723,16940.64007299831,17023.49042926982,17035.788117530727,17034.270467883758,16979.199060061113,16999.028718620855,16996.659232407834,16949.52499814833,16974.43906248801,16971.526016402397,16986.19307536401,17053.751840374483,17010.3027267444,16919.11211846929,17027.433171521763,16958.157579874074,16874.07740340451,17009.663748966963,16923.27238744925,16870.156004286888,16913.981342748968,16913.08674646147,16734.582162337643,16804.68655827865,16803.395924353787,16644.35736527952,16731.97022381039,16730.47301180159,16975.262321239472,17002.16763790098,16987.427042810086,16900.23537604206,16944.357941571103,16921.24567972795,16849.33428554223,16905.373867062088,16876.876151816672,17039.413481101685,16927.745573148575,16996.699574280792,17002.880386703517,16825.796501352386,16936.05510658585,16977.63494613158,16757.603628287165,16895.365315459156,16998.371514590854,16899.345535272685,16960.178011198954,16937.449054553545,16780.720019140022,16877.849061882574,16896.046152762232,16701.56091793524,16822.799153264492,16998.371514590854,16899.345535272685,16960.178011198954,16937.449054553545,16780.720019140022,16877.849061882574,16896.046152762232,16701.56091793524,16822.799153264492
2020-01-05,16909.414257333072,17074.796732587674,17019.782587160167,16795.351690957395,17060.175501175436,16972.614364259014,16718.668281775965,17049.855631367656,16940.79109525741,17023.642190122497,17035.939988014718,17034.422324838222,16979.350426065506,16999.180261402504,16996.810754066006,16949.676099614673,16974.590386058026,16971.677314003213,16986.34450371859,17053.903871001305,17010.454370031468,16919.26294881118,17027.584967523162,16958.308758298077,16874.227832271346,17009.81538655768,16923.423254879068,16870.306398195273,16914.13212735107,16913.23752308843,16734.731347633613,16804.83636854063,16803.545723110037,16644.505746240317,16732.119385821476,16730.622160465344,16975.41365214866,17002.319208665438,16987.578482165223,16900.386038101748,16944.50899697422,16921.396529090092,16849.484493829354,16905.524574930343,16877.026605633764,17039.565383905036,16927.896480455907,16996.851096298607,17003.03196382198,16825.94649980509,16936.20608797093,16977.786298192226,16757.753018814685,16895.51593410327,16998.523051513665,16899.496189399626,16960.32920763468,16937.60004836538,16780.869615745323,16877.999524372954,16896.19677747587,16701.70980885373,16822.949124996463,16998.523051513665,16899.496189399626,16960.32920763468,16937.60004836538,16780.869615745323,16877.999524372954,16896.19677747587,16701.70980885373,16822.949124996463
2020-01-06,17063.072428748288,17226.182343630324,17172.77558010972,16942.737841667004,17203.850101040516,17118.89448787249,16861.90709427913,17188.39212577743,17082.612229147344,17185.963287499286,17195.825411430036,17196.25713550448,17140.519373978434,17156.46155476143,17157.20499630571,17110.077676982837,17130.14025659153,17131.113285874475,17137.215177794624,17212.58147932501,17169.17524992919,17062.179985486408,17182.93021297507,17113.735865371564,17011.8722957473,17162.942345892458,17076.663001952984,17020.14643573883,17069.88523086925,17069.133864144773,16876.089645627788,16955.567831478766,16954.506398466652,16780.276347777544,16879.53339792078,16878.322661561186,17122.164691072438,17153.062232014792,17141.97911277876,17036.735989718858,17087.209495564213,17069.94004703439,16978.941707736933,17042.888325181717,17021.6860900144,17190.908759454123,17076.242381792144,17147.63545570008,17146.65659747863,16964.885587973124,17078.97985610698,17116.27549658712,16890.476416587204,17032.976922379086,17149.50189399019,17047.593207669983,17110.78956998781,17080.67197854498,16919.436484664424,17020.282605848017,17034.020443443686,16833.989337735253,16959.81971370504,17149.50189399019,17047.593207669983,17110.78956998781,17080.67197854498,16919.436484664424,17020.282605848017,17034.020443443686,16833.989337735253,16959.81971370504
2020-01-07,17150.939531445623,17316.622068402085,17266.757785555328,17029.046575056083,17294.257671351454,17214.953015607407,16947.181249423353,17278.77514075608,17180.044617200365,17278.09506848144,17292.799916749715,17291.365588991615,17233.631222776614,17257.30622976358,17255.071252038324,17203.8385008235,17233.55413714727,17230.810224166828,17243.757869154615,17311.56519603326,17263.939755143885,17178.23907477066,17286.988738754542,17211.04450879452,17134.224825794437,17270.37264124473,17175.656822071523,17125.961306462657,17168.702030764798,17168.680365462245,16990.882925069043,17059.288352970943,17059.387021435112,16900.96319695839,16986.482496813962,16986.715779788377,17213.780526769013,17243.118066575833,17232.609539719746,17129.007161616883,17177.004110421647,17160.65210313217,17071.63897650968,17132.50622658299,17112.449181527463,17297.785265768256,17175.009251661937,17243.18950941663,17263.29030727808,17068.52524288361,17177.538555785773,17239.378913752716,16997.323275148945,17133.522217537728,17256.12097231258,17146.194374266823,17206.13830246624,17196.856852686455,17022.79848787143,17118.502577762676,17156.532267062947,16940.478866712216,17059.933163439797,17256.12097231258,17146.194374266823,17206.13830246624,17196.856852686455,17022.79848787143,17118.502577762676,17156.532267062947,16940.478866712216,17059.933163439797
2020-01-08,17137.342199532388,17300.861439795204,17251.834611110284,17012.949176206123,17274.662661040624,17196.711370762965,16929.438423254738,17256.630148958466,17159.602346782056,17273.4279469068,17283.784794054845,17282.7370105473,17231.75287854766,17248.489124478263,17246.87126740325,17203.81138147052,17224.86867840726,17222.89503916224,17231.319974741138,17301.16220427414,17254.275167264776,17163.96598849692,17275.954660241627,17201.191080151402,17118.73655867455,17258.91901217047,17165.678317709164,17113.608378517634,17160.19136610269,17158.585507483687,16976.765509610977,17051.271555786218,17048.851587096007,16885.685783755325,16978.791749803047,16975.890099847544,17196.093623385477,17227.4243372331,17220.601817969233,17106.383501089196,17157.541952574276,17147.06621949871,17045.75306364469,17110.54869737333,17097.818974094094,17285.30840148176,17159.991565350407,17228.581151687093,17248.946553482834,17050.162390768943,17159.80587878201,17223.795593917017,16976.75440322962,17113.720452646492,17243.67416041297,17131.20188344622,17191.561334363614,17182.56829723981,17004.4848300268,17100.830844643657,17141.023835411972,16919.97878358613,17040.216447794668,17243.67416041297,17131.20188344622,17191.561334363614,17182.56829723981,17004.4848300268,17100.830844643657,17141.023835411972,16919.97878358613,17040.216447794668
2020-01-09,17141.37170232917,17298.10246030011,17251.733127601918,17017.63614796896,17268.51518537647,17194.817573551405,16934.55795269687,17248.22966873496,17156.52012315144,17280.26166490765,17289.80745083411,17288.410608142396,17240.924975775208,17256.368539745752,17254.19319087793,17214.53597155267,17233.98163542768,17231.311978585964,17233.297871116567,17302.534346548095,17255.98097196525,17165.389608226968,17276.406965881895,17202.17957722836,17119.793023504048,17258.759583548795,17166.19104764767,17115.57276337219,17164.57069170099,17163.22804347076,16978.173602492778,17056.51670750081,17054.515089256405,16886.727866101257,16984.607822105452,16982.226804835187,17186.56576215991,17224.67706879996,17221.041970646213,17089.495607236157,17151.436156259766,17146.040514035427,17024.002708519594,17102.219329199772,17095.823031859236,17287.2924949166,17156.22249076738,17227.408710412947,17250.37722170092,17042.453285654123,17156.20923569542,17224.85854235442,16966.447098035253,17108.518562951533,17245.65347486311,17127.439132319585,17190.391412366094,17183.993459889123,16996.796377684026,17097.246562544733,17142.08167567732,16909.705949270316,17035.03690039088,17245.65347486311,17127.439132319585,17190.391412366094,17183.993459889123,16996.796377684026,17097.246562544733,17142.08167567732,16909.705949270316,17035.03690039088
2020-01-10,17208.172504422106,17360.301290150484,17317.762071542962,17087.41913649596,17331.000785112454,17263.410354055875,17006.29858678419,17310.90366266106,17226.810448219727,17342.216947776622,17357.895204442066,17354.678609494393,17303.02435971425,17328.26187222948,17323.180403381702,17276.73010554339,17308.403136051395,17302.105431829117,17289.918924974878,17363.108694632567,17315.40774815343,17218.984136284347,17336.300417103175,17260.245260824347,17171.381213029756,17318.199304847043,17223.35301954266,17171.807024190894,17223.538561758905,17227.084508723045,17031.18359657213,17113.86159333239,17119.632787785577,16937.613745178736,17040.879950719973,17048.174254103713,17243.18439064206,17286.6118827883,17282.90411990513,17143.09359544446,17213.49810907114,17207.988007753996,17075.601619761386,17164.36277295876,17157.824912378434,17344.09095141282,17212.665733264283,17287.57236940576,17304.237101791598,17095.783855516853,17215.450673297986,17276.763332664475,17017.722380670755,17167.147523408607,17302.315123812994,17183.78767879109,17250.425795033378,17237.64607370352,17049.984074400534,17156.284398438183,17193.737029053143,16960.80975119314,17093.414047491195,17302.315123812994,17183.78767879109,17250.425795033378,17237.64607370352,17049.984074400534,17156.284398438183,17193.737029053143,16960.80975119314,17093.414047491195
2020-01-11,17180.98674306594,17332.875193171047,17290.40317873904,17060.424143348475,17303.6209775654,17236.13732701257,16979.431749250263,17283.555604887246,17199.595242325384,17314.819420746484,17330.47290863744,17327.26139532075,17275.688749796213,17300.88639166322,17295.812950605694,17249.436035731876,17281.059028651718,17274.771273648865,17262.60401924383,17335.678162468143,17288.052574749334,17191.78129452969,17308.912237108056,17232.97723404875,17144.25357517668,17290.839721294567,17196.143275752493,17144.67871363416,17196.328524846012,17199.86886986329,17004.277445279742,17086.824825945307,17092.586902968094,16910.855417116818,17013.95848096365,17021.241260683793,17215.943316917124,17259.302201578317,17255.60029628153,17116.010646847077,17186.303934234864,17180.80253786878,17048.62529612629,17137.24622295576,17130.718690997925,17316.690463800114,17185.472873429357,17260.26117080281,17276.89957596316,17068.77564764508,17188.25341376779,17249.4692103602,16990.83749563444,17140.02657400985,17274.980634357802,17156.64044099401,17223.173281215564,17210.413749505155,17023.048221795965,17129.1806107876,17166.5740731046,16934.01477768943,17066.409583482142,17274.980634357802,17156.64044099401,17223.173281215564,17210.413749505155,17023.048221795965,17129.1806107876,17166.5740731046,16934.01477768943,17066.409583482142
2020-01-12,17214.110150305412,17366.291427770382,17323.73753108962,17093.31511666852,17336.980812651043,17269.36705964993,17012.166576471536,17316.876755727302,17232.754525088672,17348.200845429954,17363.884511846845,17360.666807019446,17308.994734042597,17334.240954711597,17329.157732513046,17282.691407091344,17314.375366315875,17308.075489083214,17295.88477729889,17369.09980094182,17321.38239534546,17224.92551269984,17342.282273269302,17266.200874309245,17177.30616415074,17324.174915260188,17229.295903432678,17177.732122237176,17229.4815096699,17233.02868015602,17037.06017278288,17119.766697422376,17125.539883214795,16943.458035297353,17046.75987263854,17054.056692907237,17249.13411730745,17292.57659402395,17288.86755178453,17149.008785978953,17219.437592543796,17213.92558997709,17081.493522323173,17170.285302380882,17163.745185924694,17350.0754956874,17218.60492952731,17293.53741205542,17310.2078945742,17101.682721919165,17221.390830499065,17282.724645677386,17023.594312115587,17173.071013703364,17308.285253420894,17189.716910738545,17256.378020331023,17243.593889383603,17055.86713767897,17162.204140433158,17199.669694004224,16966.66204504775,17099.31209619594,17308.285253420894,17189.716910738545,17256.378020331023,17243.593889383603,17055.86713767897,17162.204140433158,17199.669694004224,16966.66204504775,17099.31209619594
2020-01-13,17250.54805334732,17399.30463958092,17359.375857275234,17134.829126871762,17373.10181179112,17309.66321390975,17057.021162032077,17355.062427565546,17276.13829250446,17380.786192440155,17400.76465308887,17394.74272279982,17344.429288386156,17376.54007832488,17366.976749588746,17320.0177185778,17360.276454812905,17348.382042451307,17329.651432587125,17395.41571825684,17348.08806774814,17262.226881849878,17367.70666266759,17292.25065330256,17216.946472947573,17349.00608647177,17254.91027276526,17211.268108783905,17262.481195440858,17268.64480012345,17073.954710890917,17155.827104517175,17165.761831511685,16982.55868950861,17084.83777433861,17097.315969984866,17278.20307040136,17325.449674394786,17321.60287163018,17178.818246133105,17255.313694455323,17249.581978906095,17111.78939845751,17208.14772348455,17201.333657948293,17383.947947200068,17249.921572695694,17326.708040822276,17347.693946648178,17135.063560067425,17257.742182986847,17322.60823017302,17058.33369783416,17211.526901405214,17342.076118086563,17220.981013310287,17289.477373894973,17280.935685762754,17089.15854821785,17198.43056014087,17239.361611430533,17001.28525130685,17137.6028145669,17342.076118086563,17220.981013310287,17289.477373894973,17280.935685762754,17089.15854821785,17198.43056014087,17239.361611430533,17001.28525130685,17137.6028145669
2020-01-14,17355.487788739018,17507.067553886238,17465.651532665994,17239.23403656467,17482.023132120496,17416.208582092593,17161.06421408682,17464.750197543264,17382.859257175827,17483.46418013029,17504.184293992843,17498.28995792807,17445.235108277655,17478.528943924433,17469.17048336524,17419.57828869273,17461.312800520613,17449.67506197079,17437.90128384937,17505.808631064403,17456.445218233082,17371.91668745624,17480.83392899691,17402.118695563477,17327.586045850516,17463.949586485327,17365.77816237108,17318.778477359876,17367.385878352812,17373.02399118806,17182.448173871562,17260.188789936466,17269.288600524334,17091.692039209076,17188.83742542621,17200.276852835636,17387.12084108831,17432.755166610586,17427.23343589155,17289.55180888639,17363.49653771835,17355.09810672483,17223.71273852296,17316.906960572524,17306.770551466063,17492.536962216058,17358.16722697352,17434.327386554734,17457.92683778966,17244.730205735872,17366.427998286388,17433.92680685343,17168.930696210333,17320.91554610437,17450.40358027841,17329.045061557466,17396.865473160622,17390.744373195797,17198.531395812464,17306.742842679436,17350.145228537378,17111.51237844825,17246.521631358504,17450.40358027841,17329.045061557466,17396.865473160622,17390.744373195797,17198.531395812464,17306.742842679436,17350.145228537378,17111.51237844825,17246.521631358504
2020-01-15,17386.863779484625,17533.95549384105,17494.30940030607,17263.038751542295,17498.554667931385,17435.603234129536,17179.875835986346,17474.393569173655,17396.107100344267,17526.54942767541,17541.950575790575,17538.529744951,17487.648756038197,17512.444086732292,17507.038803423497,17461.54519770953,17492.666505784928,17485.966500810842,17466.964286506533,17545.240041679088,17495.057863931852,17391.98035640537,17517.40835022258,17437.399827438516,17341.687398100912,17498.623328430327,17398.84919028655,17347.64294314123,17403.258212593435,17407.6644799528,17202.293016446998,17291.137981802094,17298.276403574022,17105.601418701546,17216.537150395943,17225.532759477053,17409.09510632429,17459.528975115296,17459.39254649564,17298.376670930997,17379.915991156104,17380.103948670956,17223.85300234357,17326.468698783538,17327.039690583897,17521.69102381659,17383.601120112497,17461.863884068436,17478.089844032052,17259.0895854859,17384.061925229365,17448.114700213795,17175.986723576305,17331.990155082505,17479.487419977162,17354.436283714334,17424.34280177941,17410.829787152143,17212.852306636174,17324.31616512311,17364.264939662502,17118.54480823388,17257.548674518657,17479.487419977162,17354.436283714334,17424.34280177941,17410.829787152143,17212.852306636174,17324.31616512311,17364.264939662502,17118.54480823388,17257.548674518657
