Total Return,CAGR,Annual Vol,Sharpe,Sortino,Max Drawdown,Hit Rate,Strategy,Equity Weight,Gold Weight,BTC Weight,DD Window,Warn Drawdown,Crash Drawdown,Warn Exposure,Crash Exposure,Recovery Drawdown,Panic Drawdown,Panic MA Period,Panic Momentum Period,Start,End,Average Gold Weight,Average Cash / Reduced Exposure Weight,Gold Reduced Days,Gold Zero Days
23.164260393187543,0.17340529108745617,0.14357329415230027,0.9772421991121264,1.4013106700253517,-0.19307135541735165,0.5426464726982861,Gold25 crash DD252 warn-12%/exp50% crash-15%/exp50% recover-5% no panic,0.65,0.25,0.1,252,-0.12,-0.15,0.5,0.5,-0.05,,,,2006-12-29,2026-04-29,0.20096134688184897,0.15476140665471214,1969,0
23.164260393187543,0.17340529108745617,0.14357329415230027,0.9772421991121264,1.4013106700253517,-0.19307135541735165,0.5426464726982861,Gold25 crash DD252 warn-12%/exp50% crash-18%/exp50% recover-5% no panic,0.65,0.25,0.1,252,-0.12,-0.18,0.5,0.5,-0.05,,,,2006-12-29,2026-04-29,0.20096134688184897,0.15476140665471214,1969,0
23.164260393187543,0.17340529108745617,0.14357329415230027,0.9772421991121264,1.4013106700253517,-0.19307135541735165,0.5426464726982861,Gold25 crash DD252 warn-12%/exp50% crash-20%/exp50% recover-5% no panic,0.65,0.25,0.1,252,-0.12,-0.2,0.5,0.5,-0.05,,,,2006-12-29,2026-04-29,0.20096134688184897,0.15476140665471214,1969,0
23.164260393187543,0.17340529108745617,0.14357329415230027,0.9772421991121264,1.4013106700253517,-0.19307135541735165,0.5426464726982861,Gold25 crash DD252 warn-12%/exp50% crash-25%/exp50% recover-5% no panic,0.65,0.25,0.1,252,-0.12,-0.25,0.5,0.5,-0.05,,,,2006-12-29,2026-04-29,0.20096134688184897,0.15476140665471214,1969,0
23.153666723427502,0.17337945690365597,0.14355379930146495,0.9772046246678147,1.4035162845030922,-0.19183945737169206,0.5436428856117975,Gold25 crash DD252 warn-8%/exp75% crash-25%/exp25% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,252,-0.08,-0.25,0.75,0.25,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.1997783422992628,0.1559444112372983,2431,10
23.79678588148089,0.1749286233425047,0.14513985854983052,0.9771981535206771,1.4085257139530478,-0.19307135541735154,0.538860103626943,Gold25 crash DD126 warn-10%/exp75% crash-20%/exp50% recover-5% no panic,0.65,0.25,0.1,126,-0.1,-0.2,0.75,0.5,-0.05,,,,2006-12-29,2026-04-29,0.22597878063359234,0.12974397290296874,1590,0
23.79678588148089,0.1749286233425047,0.14513985854983052,0.9771981535206771,1.4085257139530478,-0.19307135541735154,0.538860103626943,Gold25 crash DD126 warn-10%/exp75% crash-20%/exp50% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,126,-0.1,-0.2,0.75,0.5,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.22597878063359234,0.12974397290296874,1590,0
23.736690715749965,0.1747854904955568,0.14500425579544576,0.9771330074160224,1.4070558901251558,-0.193071355417352,0.5424471901155838,Gold25 crash DD252 warn-15%/exp75% crash-20%/exp50% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,252,-0.15,-0.2,0.75,0.5,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.21721209404263797,0.13851065949392313,1664,10
22.854247165955723,0.17264479285397116,0.1428176170946951,0.9771176992537542,1.398255564108597,-0.19307135541735176,0.5430450378636907,Gold25 crash DD252 warn-10%/exp50% crash-15%/exp50% recover-5% no panic,0.65,0.25,0.1,252,-0.1,-0.15,0.5,0.5,-0.05,,,,2006-12-29,2026-04-29,0.19595536959553697,0.15976738394102413,2170,0
22.854247165955723,0.17264479285397116,0.1428176170946951,0.9771176992537542,1.398255564108597,-0.19307135541735176,0.5430450378636907,Gold25 crash DD252 warn-10%/exp50% crash-18%/exp50% recover-5% no panic,0.65,0.25,0.1,252,-0.1,-0.18,0.5,0.5,-0.05,,,,2006-12-29,2026-04-29,0.19595536959553697,0.15976738394102413,2170,0
22.854247165955723,0.17264479285397116,0.1428176170946951,0.9771176992537542,1.398255564108597,-0.19307135541735176,0.5430450378636907,Gold25 crash DD252 warn-10%/exp50% crash-20%/exp50% recover-5% no panic,0.65,0.25,0.1,252,-0.1,-0.2,0.5,0.5,-0.05,,,,2006-12-29,2026-04-29,0.19595536959553697,0.15976738394102413,2170,0
22.854247165955723,0.17264479285397116,0.1428176170946951,0.9771176992537542,1.398255564108597,-0.19307135541735176,0.5430450378636907,Gold25 crash DD252 warn-10%/exp50% crash-25%/exp50% recover-5% no panic,0.65,0.25,0.1,252,-0.1,-0.25,0.5,0.5,-0.05,,,,2006-12-29,2026-04-29,0.19595536959553697,0.15976738394102413,2170,0
23.198060907803423,0.17348764663675453,0.14370933738631408,0.9769448426557173,1.4019505451926533,-0.1930713554173521,0.5420486249501794,Gold25 crash DD252 warn-10%/exp75% crash-18%/exp50% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,252,-0.1,-0.18,0.75,0.5,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.20632845188284518,0.14939430165371592,2170,10
23.35276370975747,0.17386319371309855,0.14411471647296664,0.9768206161567365,1.4033496319902887,-0.193071355417352,0.5428457552809884,Gold25 crash DD252 warn-12%/exp75% crash-18%/exp50% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,252,-0.12,-0.18,0.75,0.5,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.2088314405260012,0.1468913130105599,1969,10
